"parpre_rate","word","valence","base_rate","news_type","posit_brate","posit_1rate","con","optseq","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","scan.started","keyresp.started","keyresp.keys","keyresp.rt","jitter","polygon.started","polygon.stopped","resp1.keys","slider.response","slider.rt","Adjective_3.started","vowelcount.started","Adjective_4.started","vowelcount_2.started","resp.started","box_1.started","box_2.started","yes.started","no.started","resp.keys","resp.rt","Adjective2.started","text_own.started","rate_own.started","sign.started","text_base.started","num_base.started","sign_base.started","slider_score","Adjective.started","line_own_2.started","point_own_2.started","text_own_2.started","rate_own_2.started","sign_2.started","line_base_2.started","point_base_2.started","text_base_2.started","num_base_2.started","sign_base_2.started","dis_2.started","agree_2.started","resp1.started","slider.started","resp1.rt","note.started","participant","session","date","expName","psychopyVersion","frameRate","X","np"
65,"HUMBLE","p",80,"g",240,120,"s",19,0,19,19,19,NA,NA,"",NA,1.367,418.058605762217,419.442757152567,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,419.442757152567,419.442757152567,419.442757152567,419.442757152567,419.442757152567,419.442757152567,419.442757152567,65,426.46404439379,426.46404439379,426.46404439379,426.46404439379,426.46404439379,426.46404439379,426.46404439379,426.46404439379,426.46404439379,426.46404439379,426.46404439379,426.46404439379,426.46404439379,426.46404439379,426.46404439379,NA,NA,314,1,"2023-09-15_15h30.12.352","SELFtaskv6","2023.1.2",367.982059465693,NA,5
80,"SUCCESSFUL","p",65,"b",120,240,"s",12,0,6,6,6,NA,NA,"",NA,1.9,247.810383467873,249.722723428851,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,249.722723428851,249.722723428851,249.722723428851,249.722723428851,249.722723428851,249.722723428851,249.722723428851,80,256.746774046282,256.746774046282,256.746774046282,256.746774046282,256.746774046282,256.746774046282,256.746774046282,256.746774046282,256.746774046282,256.746774046282,256.746774046282,256.746774046282,256.746774046282,256.746774046282,256.746774046282,NA,NA,314,1,"2023-09-15_15h30.12.352","SELFtaskv6","2023.1.2",367.982059465693,NA,5
50,"BORING","n",20,"g",-240,0,"s",26,0,57,57,57,NA,NA,"",NA,1.517,943.625799892878,945.159682184716,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,945.159682184716,945.159682184716,945.159682184716,945.159682184716,945.159682184716,945.159682184716,945.159682184716,50,952.179135329203,952.179135329203,952.179135329203,952.179135329203,952.179135329203,952.179135329203,952.179135329203,952.179135329203,952.179135329203,952.179135329203,952.179135329203,952.179135329203,952.179135329203,952.179135329203,952.179135329203,NA,NA,314,1,"2023-09-15_15h30.12.352","SELFtaskv6","2023.1.2",367.982059465693,NA,3
80,"CONFIDENT","p",70,"b",160,240,"s",13,0,41,41,41,NA,NA,"",NA,1.984,728.530340960519,730.528759165863,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,730.528759165863,730.528759165863,730.528759165863,730.528759165863,730.528759165863,730.528759165863,730.528759165863,80,737.55228555248,737.55228555248,737.55228555248,737.55228555248,737.55228555248,737.55228555248,737.55228555248,737.55228555248,737.55228555248,737.55228555248,737.55228555248,737.55228555248,737.55228555248,737.55228555248,737.55228555248,1.74421546995654,NA,314,1,"2023-09-15_15h30.12.352","SELFtaskv6","2023.1.2",367.982059465693,NA,4
50,"AGREEABLE","p",50,"g",0,0,"s",27,0,58,58,58,NA,NA,"",NA,1.667,959.155061387344,960.840107610962,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,960.840107610962,960.840107610962,960.840107610962,960.840107610962,960.840107610962,960.840107610962,960.840107610962,50,967.855374304498,967.855374304498,967.855374304498,967.855374304498,967.855374304498,967.855374304498,967.855374304498,967.855374304498,967.855374304498,967.855374304498,967.855374304498,967.855374304498,967.855374304498,967.855374304498,967.855374304498,NA,NA,314,1,"2023-09-15_15h30.12.352","SELFtaskv6","2023.1.2",367.982059465693,NA,3
20,"LAZY","n",35,"b",-120,-240,"s",36,0,15,15,15,NA,NA,"",NA,1.7,361.947202590036,363.664663230771,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,363.664663230771,363.664663230771,363.664663230771,363.664663230771,363.664663230771,363.664663230771,363.664663230771,35,370.684881814825,370.684881814825,370.684881814825,370.684881814825,370.684881814825,370.684881814825,370.684881814825,370.684881814825,370.684881814825,370.684881814825,370.684881814825,370.684881814825,370.684881814825,370.684881814825,370.684881814825,NA,NA,314,1,"2023-09-15_15h30.12.352","SELFtaskv6","2023.1.2",367.982059465693,NA,2
50,"INSECURE","n",40,"g",-80,0,"s",28,0,53,53,53,NA,NA,"",NA,2.634,885.46814636479,888.117054226743,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,888.117054226743,888.117054226743,888.117054226743,888.117054226743,888.117054226743,888.117054226743,888.117054226743,40,895.144991775294,895.144991775294,895.144991775294,895.144991775294,895.144991775294,895.144991775294,895.144991775294,895.144991775294,895.144991775294,895.144991775294,895.144991775294,895.144991775294,895.144991775294,895.144991775294,895.144991775294,3.84682476269518,NA,314,1,"2023-09-15_15h30.12.352","SELFtaskv6","2023.1.2",367.982059465693,NA,3
50,"TALENTED","p",60,"g",80,0,"s",29,0,45,45,45,NA,NA,"",NA,2.901,777.550280504729,780.465495912962,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,780.465495912962,780.465495912962,780.465495912962,780.465495912962,780.465495912962,780.465495912962,780.465495912962,50,787.487581020399,787.487581020399,787.487581020399,787.487581020399,787.487581020399,787.487581020399,787.487581020399,787.487581020399,787.487581020399,787.487581020399,787.487581020399,787.487581020399,787.487581020399,787.487581020399,787.487581020399,NA,NA,314,1,"2023-09-15_15h30.12.352","SELFtaskv6","2023.1.2",367.982059465693,NA,4
20,"MOODY","n",30,"b",-160,-240,"s",37,0,23,23,23,NA,NA,"",NA,2.934,474.149404928339,477.095939358755,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,477.095939358755,477.095939358755,477.095939358755,477.095939358755,477.095939358755,477.095939358755,477.095939358755,20,484.117157764464,484.117157764464,484.117157764464,484.117157764464,484.117157764464,484.117157764464,484.117157764464,484.117157764464,484.117157764464,484.117157764464,484.117157764464,484.117157764464,484.117157764464,484.117157764464,484.117157764464,NA,NA,314,1,"2023-09-15_15h30.12.352","SELFtaskv6","2023.1.2",367.982059465693,NA,2
80,"PATIENT","p",55,"b",40,240,"s",14,0,2,2,2,NA,NA,"",NA,1.217,193.067062859627,194.298252061439,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,194.298252061439,194.298252061439,194.298252061439,194.298252061439,194.298252061439,194.298252061439,194.298252061439,80,201.322073985666,201.322073985666,201.322073985666,201.322073985666,201.322073985666,201.322073985666,201.322073985666,201.322073985666,201.322073985666,201.322073985666,201.322073985666,201.322073985666,201.322073985666,201.322073985666,201.322073985666,3.46207148824396,NA,314,1,"2023-09-15_15h30.12.352","SELFtaskv6","2023.1.2",367.982059465693,NA,4
75,"WITTY","p",60,"b",80,200,"s",17,0,35,35,35,NA,NA,"",NA,2.4,644.721354682963,647.13472191447,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,647.13472191447,647.13472191447,647.13472191447,647.13472191447,647.13472191447,647.13472191447,647.13472191447,50,654.157005564015,654.157005564015,654.157005564015,654.157005564015,654.157005564015,654.157005564015,654.157005564015,654.157005564015,654.157005564015,654.157005564015,654.157005564015,654.157005564015,654.157005564015,654.157005564015,654.157005564015,NA,NA,314,1,"2023-09-15_15h30.12.352","SELFtaskv6","2023.1.2",367.982059465693,NA,4
50,"RESERVED","n",20,"g",-240,0,"s",30,0,42,42,42,NA,NA,"",NA,2.017,744.537341134313,746.56441226558,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,746.56441226558,746.56441226558,746.56441226558,746.56441226558,746.56441226558,746.56441226558,746.56441226558,50,753.58867422511,753.58867422511,753.58867422511,753.58867422511,753.58867422511,753.58867422511,753.58867422511,753.58867422511,753.58867422511,753.58867422511,753.58867422511,753.58867422511,753.58867422511,753.58867422511,753.58867422511,NA,NA,314,1,"2023-09-15_15h30.12.352","SELFtaskv6","2023.1.2",367.982059465693,NA,3
15,"GLOOMY","n",15,"g",-280,-280,"b",43,0,21,21,21,NA,NA,"",NA,1.934,449.040069381652,450.989859561327,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,450.989859561327,450.989859561327,450.989859561327,450.989859561327,450.989859561327,450.989859561327,450.989859561327,15,458.011354446873,458.011354446873,458.011354446873,458.011354446873,458.011354446873,458.011354446873,458.011354446873,458.011354446873,458.011354446873,458.011354446873,458.011354446873,458.011354446873,458.011354446873,458.011354446873,458.011354446873,NA,NA,314,1,"2023-09-15_15h30.12.352","SELFtaskv6","2023.1.2",367.982059465693,NA,2
80,"ADMIRABLE","p",55,"b",40,240,"s",15,0,47,47,47,NA,NA,"",NA,1.517,809.497688747982,811.029556036519,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,811.029556036519,811.029556036519,811.029556036519,811.029556036519,811.029556036519,811.029556036519,811.029556036519,50,818.052942760994,818.052942760994,818.052942760994,818.052942760994,818.052942760994,818.052942760994,818.052942760994,818.052942760994,818.052942760994,818.052942760994,818.052942760994,818.052942760994,818.052942760994,818.052942760994,818.052942760994,NA,NA,314,1,"2023-09-15_15h30.12.352","SELFtaskv6","2023.1.2",367.982059465693,NA,4
50,"CREATIVE","p",70,"g",160,0,"s",31,0,16,16,16,NA,NA,"",NA,2.35,377.658786327447,380.024733568152,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,380.024733568152,380.024733568152,380.024733568152,380.024733568152,380.024733568152,380.024733568152,380.024733568152,50,387.044368188093,387.044368188093,387.044368188093,387.044368188093,387.044368188093,387.044368188093,387.044368188093,387.044368188093,387.044368188093,387.044368188093,387.044368188093,387.044368188093,387.044368188093,387.044368188093,387.044368188093,NA,NA,314,1,"2023-09-15_15h30.12.352","SELFtaskv6","2023.1.2",367.982059465693,NA,3
20,"ANXIOUS","n",30,"b",-160,-240,"s",38,0,31,31,31,NA,NA,"",NA,2.25,586.622072819446,588.88726164636,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,588.88726164636,588.88726164636,588.88726164636,588.88726164636,588.88726164636,588.88726164636,588.88726164636,50,595.915587461357,595.915587461357,595.915587461357,595.915587461357,595.915587461357,595.915587461357,595.915587461357,595.915587461357,595.915587461357,595.915587461357,595.915587461357,595.915587461357,595.915587461357,595.915587461357,595.915587461357,NA,NA,314,1,"2023-09-15_15h30.12.352","SELFtaskv6","2023.1.2",367.982059465693,NA,2
20,"INDECISIVE","n",45,"b",-40,-240,"s",39,0,33,33,33,NA,NA,"",NA,2.684,611.469551519545,614.167928508912,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,614.167928508912,614.167928508912,614.167928508912,614.167928508912,614.167928508912,614.167928508912,614.167928508912,45,621.191860228631,621.191860228631,621.191860228631,621.191860228631,621.191860228631,621.191860228631,621.191860228631,621.191860228631,621.191860228631,621.191860228631,621.191860228631,621.191860228631,621.191860228631,621.191860228631,621.191860228631,2.81723999730093,NA,314,1,"2023-09-15_15h30.12.352","SELFtaskv6","2023.1.2",367.982059465693,NA,2
20,"VULNERABLE","n",10,"g",-320,-240,"s",40,0,25,25,25,NA,NA,"",NA,1.05,500.634668581166,501.700336241589,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,501.700336241589,501.700336241589,501.700336241589,501.700336241589,501.700336241589,501.700336241589,501.700336241589,20,508.721659891678,508.721659891678,508.721659891678,508.721659891678,508.721659891678,508.721659891678,508.721659891678,508.721659891678,508.721659891678,508.721659891678,508.721659891678,508.721659891678,508.721659891678,508.721659891678,508.721659891678,NA,NA,314,1,"2023-09-15_15h30.12.352","SELFtaskv6","2023.1.2",367.982059465693,NA,NA
85,"HAPPY","p",70,"b",160,280,"b",6,0,4,4,4,NA,NA,"",NA,1.417,216.354871549229,217.790939994487,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,217.790939994487,217.790939994487,217.790939994487,217.790939994487,217.790939994487,217.790939994487,217.790939994487,85,224.809339557356,224.809339557356,224.809339557356,224.809339557356,224.809339557356,224.809339557356,224.809339557356,224.809339557356,224.809339557356,224.809339557356,224.809339557356,224.809339557356,224.809339557356,224.809339557356,224.809339557356,2.33041815869365,NA,314,1,"2023-09-15_15h30.12.352","SELFtaskv6","2023.1.2",367.982059465693,NA,5
85,"SUPPORTED","p",70,"b",160,280,"b",7,0,30,30,30,NA,NA,"",NA,2.117,570.484711262034,572.620854829027,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,572.620854829027,572.620854829027,572.620854829027,572.620854829027,572.620854829027,572.620854829027,572.620854829027,85,579.64292116314,579.64292116314,579.64292116314,579.64292116314,579.64292116314,579.64292116314,579.64292116314,579.64292116314,579.64292116314,579.64292116314,579.64292116314,579.64292116314,579.64292116314,579.64292116314,579.64292116314,NA,NA,314,1,"2023-09-15_15h30.12.352","SELFtaskv6","2023.1.2",367.982059465693,NA,5
50,"INTERESTING","p",70,"g",160,0,"s",32,0,46,46,46,NA,NA,"",NA,1,794.474316245723,795.490561427592,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,795.490561427592,795.490561427592,795.490561427592,795.490561427592,795.490561427592,795.490561427592,795.490561427592,50,802.509505701259,802.509505701259,802.509505701259,802.509505701259,802.509505701259,802.509505701259,802.509505701259,802.509505701259,802.509505701259,802.509505701259,802.509505701259,802.509505701259,802.509505701259,802.509505701259,802.509505701259,NA,NA,314,1,"2023-09-15_15h30.12.352","SELFtaskv6","2023.1.2",367.982059465693,NA,3
60,"HUMOROUS","p",55,"b",40,80,"s",20,0,29,29,29,NA,NA,"",NA,1.067,555.391928097037,556.478126945778,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,556.478126945778,556.478126945778,556.478126945778,556.478126945778,556.478126945778,556.478126945778,556.478126945778,60,563.499721671269,563.499721671269,563.499721671269,563.499721671269,563.499721671269,563.499721671269,563.499721671269,563.499721671269,563.499721671269,563.499721671269,563.499721671269,563.499721671269,563.499721671269,563.499721671269,563.499721671269,NA,NA,314,1,"2023-09-15_15h30.12.352","SELFtaskv6","2023.1.2",367.982059465693,NA,3
50,"SOCIABLE","p",75,"g",200,0,"s",33,0,8,8,8,NA,NA,"",NA,2.217,271.798365412487,274.029448516583,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,274.029448516583,274.029448516583,274.029448516583,274.029448516583,274.029448516583,274.029448516583,274.029448516583,50,281.052235632505,281.052235632505,281.052235632505,281.052235632505,281.052235632505,281.052235632505,281.052235632505,281.052235632505,281.052235632505,281.052235632505,281.052235632505,281.052235632505,281.052235632505,281.052235632505,281.052235632505,NA,NA,314,1,"2023-09-15_15h30.12.352","SELFtaskv6","2023.1.2",367.982059465693,NA,3
75,"AMBITIOUS","p",50,"b",0,200,"s",18,0,17,17,17,NA,NA,"",NA,1.467,394.027852784155,395.507382609136,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,395.507382609136,395.507382609136,395.507382609136,395.507382609136,395.507382609136,395.507382609136,395.507382609136,75,402.533401865443,402.533401865443,402.533401865443,402.533401865443,402.533401865443,402.533401865443,402.533401865443,402.533401865443,402.533401865443,402.533401865443,402.533401865443,402.533401865443,402.533401865443,402.533401865443,402.533401865443,NA,NA,314,1,"2023-09-15_15h30.12.352","SELFtaskv6","2023.1.2",367.982059465693,NA,4
25,"UNHEALTHY","n",20,"g",-240,-200,"s",35,0,38,38,38,NA,NA,"",NA,1.15,687.008962270458,688.171771351172,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,688.171771351172,688.171771351172,688.171771351172,688.171771351172,688.171771351172,688.171771351172,688.171771351172,50,695.195911852992,695.195911852992,695.195911852992,695.195911852992,695.195911852992,695.195911852992,695.195911852992,695.195911852992,695.195911852992,695.195911852992,695.195911852992,695.195911852992,695.195911852992,695.195911852992,695.195911852992,NA,NA,314,1,"2023-09-15_15h30.12.352","SELFtaskv6","2023.1.2",367.982059465693,NA,2
15,"INATTENTIVE","n",30,"b",-160,-280,"b",44,0,10,10,10,NA,NA,"",NA,1.684,296.77793406411,298.481967228039,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,298.481967228039,298.481967228039,298.481967228039,298.481967228039,298.481967228039,298.481967228039,298.481967228039,30,305.501386523658,305.501386523658,305.501386523658,305.501386523658,305.501386523658,305.501386523658,305.501386523658,305.501386523658,305.501386523658,305.501386523658,305.501386523658,305.501386523658,305.501386523658,305.501386523658,305.501386523658,NA,NA,314,1,"2023-09-15_15h30.12.352","SELFtaskv6","2023.1.2",367.982059465693,NA,2
15,"PASSIVE","n",20,"b",-240,-280,"b",45,0,11,11,11,NA,NA,"",NA,1.25,312.478167336867,313.739542619285,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,313.739542619285,313.739542619285,313.739542619285,313.739542619285,313.739542619285,313.739542619285,313.739542619285,20,320.765185555807,320.765185555807,320.765185555807,320.765185555807,320.765185555807,320.765185555807,320.765185555807,320.765185555807,320.765185555807,320.765185555807,320.765185555807,320.765185555807,320.765185555807,320.765185555807,320.765185555807,5.31582815810543,NA,314,1,"2023-09-15_15h30.12.352","SELFtaskv6","2023.1.2",367.982059465693,NA,2
85,"PRODUCTIVE","p",60,"b",80,280,"b",8,0,5,5,5,NA,NA,"",NA,1.984,231.793874890598,233.799319438611,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,233.799319438611,233.799319438611,233.799319438611,233.799319438611,233.799319438611,233.799319438611,233.799319438611,85,240.822072990111,240.822072990111,240.822072990111,240.822072990111,240.822072990111,240.822072990111,240.822072990111,240.822072990111,240.822072990111,240.822072990111,240.822072990111,240.822072990111,240.822072990111,240.822072990111,240.822072990111,2.42569106449446,NA,314,1,"2023-09-15_15h30.12.352","SELFtaskv6","2023.1.2",367.982059465693,NA,4
50,"ORIGINAL","p",60,"g",80,0,"s",34,0,1,1,1,NA,NA,"",NA,1.684,177.367151862243,179.066498237728,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,179.066498237728,179.066498237728,179.066498237728,179.066498237728,179.066498237728,179.066498237728,179.066498237728,50,186.093981813203,186.093981813203,186.093981813203,186.093981813203,186.093981813203,186.093981813203,186.093981813203,186.093981813203,186.093981813203,186.093981813203,186.093981813203,186.093981813203,186.093981813203,186.093981813203,186.093981813203,NA,NA,314,1,"2023-09-15_15h30.12.352","SELFtaskv6","2023.1.2",367.982059465693,NA,3
80,"BRILLIANT","p",65,"b",120,240,"s",16,0,40,40,40,NA,NA,"",NA,2.651,711.848853988209,714.513793414375,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,714.513793414375,714.513793414375,714.513793414375,714.513793414375,714.513793414375,714.513793414375,714.513793414375,65,721.537545080864,721.537545080864,721.537545080864,721.537545080864,721.537545080864,721.537545080864,721.537545080864,721.537545080864,721.537545080864,721.537545080864,721.537545080864,721.537545080864,721.537545080864,721.537545080864,721.537545080864,NA,NA,314,1,"2023-09-15_15h30.12.352","SELFtaskv6","2023.1.2",367.982059465693,NA,4
