"parpre_rate","word","valence","base_rate","news_type","posit_brate","posit_1rate","con","optseq","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","scan.started","keyresp.started","keyresp.keys","keyresp.rt","jitter","polygon.started","polygon.stopped","resp1.keys","slider.response","slider.rt","Adjective_3.started","vowelcount.started","Adjective_4.started","vowelcount_2.started","resp.started","box_1.started","box_2.started","yes.started","no.started","resp.keys","resp.rt","Adjective2.started","text_own.started","rate_own.started","sign.started","text_base.started","num_base.started","sign_base.started","slider_score","Adjective.started","line_own_2.started","point_own_2.started","text_own_2.started","rate_own_2.started","sign_2.started","line_base_2.started","point_base_2.started","text_base_2.started","num_base_2.started","sign_base_2.started","dis_2.started","agree_2.started","resp1.started","slider.started","resp1.rt","Adjective_3.stopped","vowelcount.stopped","Adjective_4.stopped","vowelcount_2.stopped","resp.stopped","box_1.stopped","box_2.stopped","yes.stopped","no.stopped","note.started","note.stopped","participant","session","date","expName","psychopyVersion","frameRate","X","np"
10,"UNIMPORTANT","n",30,"b",-160,-320,"s",26,0,57,57,57,NA,NA,"",NA,1.517,927.625405300001,929.147582699996,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,929.147582699996,929.147582699996,929.147582699996,929.147582699996,929.147582699996,929.147582699996,929.147582699996,5,936.162002099998,936.162002099998,936.162002099998,936.162002099998,936.162002099998,936.162002099998,936.162002099998,936.162002099998,936.162002099998,936.162002099998,936.162002099998,936.162002099998,936.162002099998,936.162002099998,936.162002099998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,1,"2024-02-16_16h35.15.361","SELFtaskv6","2023.1.0",120.03418573789,NA,1
10,"HELPLESS","n",35,"b",-120,-320,"s",24,0,51,51,51,NA,NA,"",NA,2.167,843.402633799997,845.572530100006,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,845.572530100006,845.572530100006,845.572530100006,845.572530100006,845.572530100006,845.572530100006,845.572530100006,5,852.585342300008,852.585342300008,852.585342300008,852.585342300008,852.585342300008,852.585342300008,852.585342300008,852.585342300008,852.585342300008,852.585342300008,852.585342300008,852.585342300008,852.585342300008,852.585342300008,852.585342300008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,1,"2024-02-16_16h35.15.361","SELFtaskv6","2023.1.0",120.03418573789,NA,1
50,"ORDINARY","n",40,"g",-80,0,"s",15,0,47,47,47,NA,NA,"",NA,1.517,793.634348599997,795.156755999997,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,795.156755999997,795.156755999997,795.156755999997,795.156755999997,795.156755999997,795.156755999997,795.156755999997,50,802.167830599996,802.167830599996,802.167830599996,802.167830599996,802.167830599996,802.167830599996,802.167830599996,802.167830599996,802.167830599996,802.167830599996,802.167830599996,802.167830599996,802.167830599996,802.167830599996,802.167830599996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,1,"2024-02-16_16h35.15.361","SELFtaskv6","2023.1.0",120.03418573789,NA,3
50,"INTELLIGENT","p",75,"g",200,0,"s",16,0,40,40,40,NA,NA,"",NA,2.651,696.054280099997,698.7177275,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,698.7177275,698.7177275,698.7177275,698.7177275,698.7177275,698.7177275,698.7177275,60,705.729976200004,705.729976200004,705.729976200004,705.729976200004,705.729976200004,705.729976200004,705.729976200004,705.729976200004,705.729976200004,705.729976200004,705.729976200004,705.729976200004,705.729976200004,705.729976200004,705.729976200004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,1,"2024-02-16_16h35.15.361","SELFtaskv6","2023.1.0",120.03418573789,NA,3
5,"INFERIOR","n",20,"b",-240,-360,"s",29,0,45,45,45,NA,NA,"",NA,2.901,761.712870200005,764.627231100007,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,764.627231100007,764.627231100007,764.627231100007,764.627231100007,764.627231100007,764.627231100007,764.627231100007,5,771.637948100004,771.637948100004,771.637948100004,771.637948100004,771.637948100004,771.637948100004,771.637948100004,771.637948100004,771.637948100004,771.637948100004,771.637948100004,771.637948100004,771.637948100004,771.637948100004,771.637948100004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,1,"2024-02-16_16h35.15.361","SELFtaskv6","2023.1.0",120.03418573789,NA,1
35,"ANNOYING","n",30,"g",-160,-120,"s",35,0,38,38,38,NA,NA,"",NA,1.15,671.240839200007,672.395277100004,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,672.395277100004,672.395277100004,672.395277100004,672.395277100004,672.395277100004,672.395277100004,672.395277100004,15,679.406802600002,679.406802600002,679.406802600002,679.406802600002,679.406802600002,679.406802600002,679.406802600002,679.406802600002,679.406802600002,679.406802600002,679.406802600002,679.406802600002,679.406802600002,679.406802600002,679.406802600002,1.88952720000816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,1,"2024-02-16_16h35.15.361","SELFtaskv6","2023.1.0",120.03418573789,NA,1
50,"LIKABLE","p",60,"g",80,0,"s",17,0,35,35,35,NA,NA,"",NA,2.4,628.971420000002,631.376404199997,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,631.376404199997,631.376404199997,631.376404199997,631.376404199997,631.376404199997,631.376404199997,631.376404199997,50,638.3874985,638.3874985,638.3874985,638.3874985,638.3874985,638.3874985,638.3874985,638.3874985,638.3874985,638.3874985,638.3874985,638.3874985,638.3874985,638.3874985,638.3874985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,1,"2024-02-16_16h35.15.361","SELFtaskv6","2023.1.0",120.03418573789,NA,3
40,"CHEERFUL","p",60,"g",80,-80,"s",33,0,8,8,8,NA,NA,"",NA,2.217,256.383898300002,258.607312699998,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,258.607312699998,258.607312699998,258.607312699998,258.607312699998,258.607312699998,258.607312699998,258.607312699998,45,265.617941500008,265.617941500008,265.617941500008,265.617941500008,265.617941500008,265.617941500008,265.617941500008,265.617941500008,265.617941500008,265.617941500008,265.617941500008,265.617941500008,265.617941500008,265.617941500008,265.617941500008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,1,"2024-02-16_16h35.15.361","SELFtaskv6","2023.1.0",120.03418573789,NA,3
30,"WEAK","n",35,"b",-120,-160,"s",36,0,15,15,15,NA,NA,"",NA,1.7,346.431096200002,348.134044499995,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,348.134044499995,348.134044499995,348.134044499995,348.134044499995,348.134044499995,348.134044499995,348.134044499995,25,355.147912100001,355.147912100001,355.147912100001,355.147912100001,355.147912100001,355.147912100001,355.147912100001,355.147912100001,355.147912100001,355.147912100001,355.147912100001,355.147912100001,355.147912100001,355.147912100001,355.147912100001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,1,"2024-02-16_16h35.15.361","SELFtaskv6","2023.1.0",120.03418573789,NA,2
15,"ASHAMED","n",25,"b",-200,-280,"b",42,0,37,37,37,NA,NA,"",NA,1.867,655.367732900006,657.238641899996,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,657.238641899996,657.238641899996,657.238641899996,657.238641899996,657.238641899996,657.238641899996,657.238641899996,10,664.251609900006,664.251609900006,664.251609900006,664.251609900006,664.251609900006,664.251609900006,664.251609900006,664.251609900006,664.251609900006,664.251609900006,664.251609900006,664.251609900006,664.251609900006,664.251609900006,664.251609900006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,1,"2024-02-16_16h35.15.361","SELFtaskv6","2023.1.0",120.03418573789,NA,1
