"parpre_rate","word","valence","base_rate","news_type","posit_brate","posit_1rate","con","optseq","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","scan.started","keyresp.started","keyresp.keys","keyresp.rt","jitter","polygon.started","polygon.stopped","resp1.keys","slider.response","slider.rt","Adjective_3.started","vowelcount.started","Adjective_4.started","vowelcount_2.started","resp.started","box_1.started","box_2.started","yes.started","no.started","resp.keys","resp.rt","Adjective2.started","text_own.started","rate_own.started","sign.started","text_base.started","num_base.started","sign_base.started","slider_score","Adjective.started","line_own_2.started","point_own_2.started","text_own_2.started","rate_own_2.started","sign_2.started","line_base_2.started","point_base_2.started","text_base_2.started","num_base_2.started","sign_base_2.started","dis_2.started","agree_2.started","resp1.started","slider.started","resp1.rt","Adjective_3.stopped","vowelcount.stopped","Adjective_4.stopped","vowelcount_2.stopped","resp.stopped","box_1.stopped","box_2.stopped","yes.stopped","no.stopped","note.started","participant","session","date","expName","psychopyVersion","frameRate","X","np"
50,"SUCCESSFUL","p",35,"b",-120,0,"s",14,0,2,2,2,NA,NA,"",NA,1.217,181.419037582236,182.650571093312,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,182.650571093312,182.650571093312,182.650571093312,182.650571093312,182.650571093312,182.650571093312,182.650571093312,50,189.676497919951,189.676497919951,189.676497919951,189.676497919951,189.676497919951,189.676497919951,189.676497919951,189.676497919951,189.676497919951,189.676497919951,189.676497919951,189.676497919951,189.676497919951,189.676497919951,189.676497919951,1.59047480893787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,1,"2023-11-03_14h29.58.231","SELFtaskv6","2023.1.2",59.964437076353,NA,3
60,"BORING","n",40,"g",-80,80,"b",8,0,5,5,5,NA,NA,"",NA,1.984,220.161365048843,222.164146346622,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,222.164146346622,222.164146346622,222.164146346622,222.164146346622,222.164146346622,222.164146346622,222.164146346622,60,229.188428799971,229.188428799971,229.188428799971,229.188428799971,229.188428799971,229.188428799971,229.188428799971,229.188428799971,229.188428799971,229.188428799971,229.188428799971,229.188428799971,229.188428799971,229.188428799971,229.188428799971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,1,"2023-11-03_14h29.58.231","SELFtaskv6","2023.1.2",59.964437076353,NA,3
50,"VALUABLE","p",45,"b",-40,0,"s",15,0,47,47,47,NA,NA,"",NA,1.517,798.141575111076,799.677582222153,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,799.677582222153,799.677582222153,799.677582222153,799.677582222153,799.677582222153,799.677582222153,799.677582222153,50,806.7017841778,806.7017841778,806.7017841778,806.7017841778,806.7017841778,806.7017841778,806.7017841778,806.7017841778,806.7017841778,806.7017841778,806.7017841778,806.7017841778,806.7017841778,806.7017841778,806.7017841778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,1,"2023-11-03_14h29.58.231","SELFtaskv6","2023.1.2",59.964437076353,NA,3
35,"SELFISH","n",15,"g",-280,-120,"s",36,0,15,15,15,NA,NA,"",NA,1.7,350.397087288904,352.107638613321,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,352.107638613321,352.107638613321,352.107638613321,352.107638613321,352.107638613321,352.107638613321,352.107638613321,30,359.132216604427,359.132216604427,359.132216604427,359.132216604427,359.132216604427,359.132216604427,359.132216604427,359.132216604427,359.132216604427,359.132216604427,359.132216604427,359.132216604427,359.132216604427,359.132216604427,359.132216604427,0.734280248871073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,1,"2023-11-03_14h29.58.231","SELFtaskv6","2023.1.2",59.964437076353,NA,2
50,"AGREEABLE","p",40,"b",-80,0,"s",16,0,40,40,40,NA,NA,"",NA,2.651,700.498177991132,703.159249351127,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,703.159249351127,703.159249351127,703.159249351127,703.159249351127,703.159249351127,703.159249351127,703.159249351127,60,710.18329344003,710.18329344003,710.18329344003,710.18329344003,710.18329344003,710.18329344003,710.18329344003,710.18329344003,710.18329344003,710.18329344003,710.18329344003,710.18329344003,710.18329344003,710.18329344003,710.18329344003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,1,"2023-11-03_14h29.58.231","SELFtaskv6","2023.1.2",59.964437076353,NA,3
60,"LAZY","n",75,"b",200,80,"b",9,0,27,27,27,NA,NA,"",NA,2.35,519.28574065771,521.642517617787,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,521.642517617787,521.642517617787,521.642517617787,521.642517617787,521.642517617787,521.642517617787,521.642517617787,60,528.669447111082,528.669447111082,528.669447111082,528.669447111082,528.669447111082,528.669447111082,528.669447111082,528.669447111082,528.669447111082,528.669447111082,528.669447111082,528.669447111082,528.669447111082,528.669447111082,528.669447111082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,1,"2023-11-03_14h29.58.231","SELFtaskv6","2023.1.2",59.964437076353,NA,2
40,"TALENTED","p",55,"g",40,-80,"s",29,0,45,45,45,NA,NA,"",NA,2.901,766.211962595582,769.122466702247,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,769.122466702247,769.122466702247,769.122466702247,769.122466702247,769.122466702247,769.122466702247,769.122466702247,35,776.148846933269,776.148846933269,776.148846933269,776.148846933269,776.148846933269,776.148846933269,776.148846933269,776.148846933269,776.148846933269,776.148846933269,776.148846933269,776.148846933269,776.148846933269,776.148846933269,776.148846933269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,1,"2023-11-03_14h29.58.231","SELFtaskv6","2023.1.2",59.964437076353,NA,3
25,"MOODY","n",40,"b",-80,-200,"b",41,0,26,26,26,NA,NA,"",NA,1.05,504.207876266679,505.269627733273,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,505.269627733273,505.269627733273,505.269627733273,505.269627733273,505.269627733273,505.269627733273,505.269627733273,25,512.289875911083,512.289875911083,512.289875911083,512.289875911083,512.289875911083,512.289875911083,512.289875911083,512.289875911083,512.289875911083,512.289875911083,512.289875911083,512.289875911083,512.289875911083,512.289875911083,512.289875911083,1.37125347554684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,1,"2023-11-03_14h29.58.231","SELFtaskv6","2023.1.2",59.964437076353,NA,3
60,"PATIENT","p",45,"b",-40,80,"b",10,0,13,13,13,NA,NA,"",NA,1.3,325.063965866691,326.391008426668,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,326.391008426668,326.391008426668,326.391008426668,326.391008426668,326.391008426668,326.391008426668,326.391008426668,60,333.414516906603,333.414516906603,333.414516906603,333.414516906603,333.414516906603,333.414516906603,333.414516906603,333.414516906603,333.414516906603,333.414516906603,333.414516906603,333.414516906603,333.414516906603,333.414516906603,333.414516906603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,1,"2023-11-03_14h29.58.231","SELFtaskv6","2023.1.2",59.964437076353,NA,4
50,"WITTY","p",70,"g",160,0,"s",17,0,35,35,35,NA,NA,"",NA,2.4,633.277456497774,635.691832604469,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,635.691832604469,635.691832604469,635.691832604469,635.691832604469,635.691832604469,635.691832604469,635.691832604469,50,642.71744625771,642.71744625771,642.71744625771,642.71744625771,642.71744625771,642.71744625771,642.71744625771,642.71744625771,642.71744625771,642.71744625771,642.71744625771,642.71744625771,642.71744625771,642.71744625771,642.71744625771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,1,"2023-11-03_14h29.58.231","SELFtaskv6","2023.1.2",59.964437076353,NA,3
40,"EFFICIENT","p",50,"g",0,-80,"s",30,0,42,42,42,NA,NA,"",NA,2.017,733.17220494221,735.198975431151,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,735.198975431151,735.198975431151,735.198975431151,735.198975431151,735.198975431151,735.198975431151,735.198975431151,40,742.222562986659,742.222562986659,742.222562986659,742.222562986659,742.222562986659,742.222562986659,742.222562986659,742.222562986659,742.222562986659,742.222562986659,742.222562986659,742.222562986659,742.222562986659,742.222562986659,742.222562986659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,1,"2023-11-03_14h29.58.231","SELFtaskv6","2023.1.2",59.964437076353,NA,4
40,"COMPETENT","p",50,"g",0,-80,"s",31,0,16,16,16,NA,NA,"",NA,2.35,366.106317368918,368.468875662191,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,368.468875662191,368.468875662191,368.468875662191,368.468875662191,368.468875662191,368.468875662191,368.468875662191,40,375.494566399953,375.494566399953,375.494566399953,375.494566399953,375.494566399953,375.494566399953,375.494566399953,375.494566399953,375.494566399953,375.494566399953,375.494566399953,375.494566399953,375.494566399953,375.494566399953,375.494566399953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,1,"2023-11-03_14h29.58.231","SELFtaskv6","2023.1.2",59.964437076353,NA,4
50,"RESERVED","n",65,"b",120,0,"s",18,0,17,17,17,NA,NA,"",NA,1.467,382.473230506643,383.963739022263,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,383.963739022263,383.963739022263,383.963739022263,383.963739022263,383.963739022263,383.963739022263,383.963739022263,55,390.986867200001,390.986867200001,390.986867200001,390.986867200001,390.986867200001,390.986867200001,390.986867200001,390.986867200001,390.986867200001,390.986867200001,390.986867200001,390.986867200001,390.986867200001,390.986867200001,390.986867200001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,1,"2023-11-03_14h29.58.231","SELFtaskv6","2023.1.2",59.964437076353,NA,3
50,"ADMIRABLE","p",45,"b",-40,0,"s",19,0,19,19,19,NA,NA,"",NA,1.367,406.537183004431,407.915781404474,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,407.915781404474,407.915781404474,407.915781404474,407.915781404474,407.915781404474,407.915781404474,407.915781404474,45,414.941528462223,414.941528462223,414.941528462223,414.941528462223,414.941528462223,414.941528462223,414.941528462223,414.941528462223,414.941528462223,414.941528462223,414.941528462223,414.941528462223,414.941528462223,414.941528462223,414.941528462223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,1,"2023-11-03_14h29.58.231","SELFtaskv6","2023.1.2",59.964437076353,NA,3
40,"CREATIVE","p",50,"g",0,-80,"s",32,0,46,46,46,NA,NA,"",NA,1,783.126879573334,784.136762880022,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,784.136762880022,784.136762880022,784.136762880022,784.136762880022,784.136762880022,784.136762880022,784.136762880022,40,791.16110193776,791.16110193776,791.16110193776,791.16110193776,791.16110193776,791.16110193776,791.16110193776,791.16110193776,791.16110193776,791.16110193776,791.16110193776,791.16110193776,791.16110193776,791.16110193776,791.16110193776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,1,"2023-11-03_14h29.58.231","SELFtaskv6","2023.1.2",59.964437076353,NA,3
25,"ANXIOUS","n",35,"b",-120,-200,"b",42,0,37,37,37,NA,NA,"",NA,1.867,659.735819946625,661.611991039943,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,661.611991039943,661.611991039943,661.611991039943,661.611991039943,661.611991039943,661.611991039943,661.611991039943,20,668.639102008892,668.639102008892,668.639102008892,668.639102008892,668.639102008892,668.639102008892,668.639102008892,668.639102008892,668.639102008892,668.639102008892,668.639102008892,668.639102008892,668.639102008892,668.639102008892,668.639102008892,0.69653219555039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,1,"2023-11-03_14h29.58.231","SELFtaskv6","2023.1.2",59.964437076353,NA,2
50,"INDECISIVE","n",60,"b",80,0,"s",20,0,29,29,29,NA,NA,"",NA,1.067,543.902470257715,544.979338524397,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,544.979338524397,544.979338524397,544.979338524397,544.979338524397,544.979338524397,544.979338524397,544.979338524397,40,552.004266951117,552.004266951117,552.004266951117,552.004266951117,552.004266951117,552.004266951117,552.004266951117,552.004266951117,552.004266951117,552.004266951117,552.004266951117,552.004266951117,552.004266951117,552.004266951117,552.004266951117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,1,"2023-11-03_14h29.58.231","SELFtaskv6","2023.1.2",59.964437076353,NA,3
50,"VULNERABLE","n",30,"g",-160,0,"s",21,0,20,20,20,NA,NA,"",NA,1.567,421.921090560034,423.508398648934,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,423.508398648934,423.508398648934,423.508398648934,423.508398648934,423.508398648934,423.508398648934,423.508398648934,40,430.534031644464,430.534031644464,430.534031644464,430.534031644464,430.534031644464,430.534031644464,430.534031644464,430.534031644464,430.534031644464,430.534031644464,430.534031644464,430.534031644464,430.534031644464,430.534031644464,430.534031644464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,1,"2023-11-03_14h29.58.231","SELFtaskv6","2023.1.2",59.964437076353,NA,3
45,"SUPPORTED","p",55,"g",40,-40,"s",25,0,54,54,54,NA,NA,"",NA,2.167,890.852285155561,893.032224142225,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,893.032224142225,893.032224142225,893.032224142225,893.032224142225,893.032224142225,893.032224142225,893.032224142225,45,900.053979591117,900.053979591117,900.053979591117,900.053979591117,900.053979591117,900.053979591117,900.053979591117,900.053979591117,900.053979591117,900.053979591117,900.053979591117,900.053979591117,900.053979591117,900.053979591117,900.053979591117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,1,"2023-11-03_14h29.58.231","SELFtaskv6","2023.1.2",59.964437076353,NA,3
40,"INTERESTING","p",55,"g",40,-80,"s",33,0,8,8,8,NA,NA,"",NA,2.217,260.183018951095,262.409825848881,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,262.409825848881,262.409825848881,262.409825848881,262.409825848881,262.409825848881,262.409825848881,262.409825848881,35,269.434577066684,269.434577066684,269.434577066684,269.434577066684,269.434577066684,269.434577066684,269.434577066684,269.434577066684,269.434577066684,269.434577066684,269.434577066684,269.434577066684,269.434577066684,269.434577066684,269.434577066684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,1,"2023-11-03_14h29.58.231","SELFtaskv6","2023.1.2",59.964437076353,NA,3
50,"HUMOROUS","p",45,"b",-40,0,"s",22,0,56,56,56,NA,NA,"",NA,1.617,916.721555342199,918.347666204441,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,918.347666204441,918.347666204441,918.347666204441,918.347666204441,918.347666204441,918.347666204441,918.347666204441,50,925.372769848909,925.372769848909,925.372769848909,925.372769848909,925.372769848909,925.372769848909,925.372769848909,925.372769848909,925.372769848909,925.372769848909,925.372769848909,925.372769848909,925.372769848909,925.372769848909,925.372769848909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,1,"2023-11-03_14h29.58.231","SELFtaskv6","2023.1.2",59.964437076353,NA,2
25,"LUCKY","p",35,"g",-120,-200,"b",43,0,21,21,21,NA,NA,"",NA,1.934,437.510101333377,439.450961066643,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,439.450961066643,439.450961066643,439.450961066643,439.450961066643,439.450961066643,439.450961066643,439.450961066643,20,446.476568177808,446.476568177808,446.476568177808,446.476568177808,446.476568177808,446.476568177808,446.476568177808,446.476568177808,446.476568177808,446.476568177808,446.476568177808,446.476568177808,446.476568177808,446.476568177808,446.476568177808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,1,"2023-11-03_14h29.58.231","SELFtaskv6","2023.1.2",59.964437076353,NA,3
65,"SOCIABLE","p",55,"b",40,120,"b",6,0,4,4,4,NA,NA,"",NA,1.417,204.725983857759,206.157400462194,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,206.157400462194,206.157400462194,206.157400462194,206.157400462194,206.157400462194,206.157400462194,206.157400462194,65,213.181216995581,213.181216995581,213.181216995581,213.181216995581,213.181216995581,213.181216995581,213.181216995581,213.181216995581,213.181216995581,213.181216995581,213.181216995581,213.181216995581,213.181216995581,213.181216995581,213.181216995581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,1,"2023-11-03_14h29.58.231","SELFtaskv6","2023.1.2",59.964437076353,NA,3
40,"AMBITIOUS","p",45,"g",-40,-80,"s",34,0,1,1,1,NA,NA,"",NA,1.684,165.71557575115,167.412139804452,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,167.412139804452,167.412139804452,167.412139804452,167.412139804452,167.412139804452,167.412139804452,167.412139804452,40,174.444518115488,174.444518115488,174.444518115488,174.444518115488,174.444518115488,174.444518115488,174.444518115488,174.444518115488,174.444518115488,174.444518115488,174.444518115488,174.444518115488,174.444518115488,174.444518115488,174.444518115488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,1,"2023-11-03_14h29.58.231","SELFtaskv6","2023.1.2",59.964437076353,NA,3
60,"UNHEALTHY","n",35,"g",-120,80,"s",11,0,34,34,34,NA,NA,"",NA,2.534,616.70652387559,619.251002595527,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,619.251002595527,619.251002595527,619.251002595527,619.251002595527,619.251002595527,619.251002595527,619.251002595527,60,626.274401848903,626.274401848903,626.274401848903,626.274401848903,626.274401848903,626.274401848903,626.274401848903,626.274401848903,626.274401848903,626.274401848903,626.274401848903,626.274401848903,626.274401848903,626.274401848903,626.274401848903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,1,"2023-11-03_14h29.58.231","SELFtaskv6","2023.1.2",59.964437076353,NA,2
25,"INATTENTIVE","n",35,"b",-120,-200,"b",44,0,10,10,10,NA,NA,"",NA,1.684,285.166927644401,286.862673919997,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,286.862673919997,286.862673919997,286.862673919997,286.862673919997,286.862673919997,286.862673919997,286.862673919997,30,293.885346702184,293.885346702184,293.885346702184,293.885346702184,293.885346702184,293.885346702184,293.885346702184,293.885346702184,293.885346702184,293.885346702184,293.885346702184,293.885346702184,293.885346702184,293.885346702184,293.885346702184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,1,"2023-11-03_14h29.58.231","SELFtaskv6","2023.1.2",59.964437076353,NA,3
40,"PASSIVE","n",60,"b",80,-80,"s",35,0,38,38,38,NA,NA,"",NA,1.15,675.635931306635,676.812713528867,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,676.812713528867,676.812713528867,676.812713528867,676.812713528867,676.812713528867,676.812713528867,676.812713528867,40,683.830878435518,683.830878435518,683.830878435518,683.830878435518,683.830878435518,683.830878435518,683.830878435518,683.830878435518,683.830878435518,683.830878435518,683.830878435518,683.830878435518,683.830878435518,683.830878435518,683.830878435518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,1,"2023-11-03_14h29.58.231","SELFtaskv6","2023.1.2",59.964437076353,NA,3
