"parpre_rate","word","valence","base_rate","news_type","posit_brate","posit_1rate","con","optseq","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","scan.started","keyresp.started","keyresp.keys","keyresp.rt","jitter","polygon.started","polygon.stopped","resp1.keys","slider.response","slider.rt","Adjective_3.started","vowelcount.started","Adjective_4.started","vowelcount_2.started","resp.started","box_1.started","box_2.started","yes.started","no.started","resp.keys","resp.rt","Adjective2.started","text_own.started","rate_own.started","sign.started","text_base.started","num_base.started","sign_base.started","slider_score","Adjective.started","line_own_2.started","point_own_2.started","text_own_2.started","rate_own_2.started","sign_2.started","line_base_2.started","point_base_2.started","text_base_2.started","num_base_2.started","sign_base_2.started","dis_2.started","agree_2.started","resp1.started","slider.started","resp1.rt","Adjective_3.stopped","vowelcount.stopped","Adjective_4.stopped","vowelcount_2.stopped","resp.stopped","box_1.stopped","box_2.stopped","yes.stopped","no.stopped","note.started","participant","session","date","expName","psychopyVersion","frameRate","X","np"
75,"SENSITIVE","n",50,"g",0,200,"s",20,0,29,29,29,NA,NA,"",NA,1.067,545.777556099929,546.848227099981,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,546.848227099981,546.848227099981,546.848227099981,546.848227099981,546.848227099981,546.848227099981,546.848227099981,75,553.860786999925,553.860786999925,553.860786999925,553.860786999925,553.860786999925,553.860786999925,553.860786999925,553.860786999925,553.860786999925,553.860786999925,553.860786999925,553.860786999925,553.860786999925,553.860786999925,553.860786999925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352,1,"2024-03-27_10h26.36.578","SELFtaskv6","2023.1.0",120.001343913526,NA,4
35,"HELPLESS","n",20,"g",-240,-120,"s",32,0,46,46,46,NA,NA,"",NA,1,784.68074849993,785.686742799939,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,785.686742799939,785.686742799939,785.686742799939,785.686742799939,785.686742799939,785.686742799939,785.686742799939,30,792.697487399913,792.697487399913,792.697487399913,792.697487399913,792.697487399913,792.697487399913,792.697487399913,792.697487399913,792.697487399913,792.697487399913,792.697487399913,792.697487399913,792.697487399913,792.697487399913,792.697487399913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352,1,"2024-03-27_10h26.36.578","SELFtaskv6","2023.1.0",120.001343913526,NA,2
15,"ORDINARY","n",35,"b",-120,-280,"b",41,0,26,26,26,NA,NA,"",NA,1.05,506.145832099952,507.204185499926,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,507.204185499926,507.204185499926,507.204185499926,507.204185499926,507.204185499926,507.204185499926,507.204185499926,25,514.216085599968,514.216085599968,514.216085599968,514.216085599968,514.216085599968,514.216085599968,514.216085599968,514.216085599968,514.216085599968,514.216085599968,514.216085599968,514.216085599968,514.216085599968,514.216085599968,514.216085599968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352,1,"2024-03-27_10h26.36.578","SELFtaskv6","2023.1.0",120.001343913526,NA,3
70,"INTELLIGENT","p",85,"g",280,160,"s",17,0,35,35,35,NA,NA,"",NA,2.4,635.040781499934,637.447073100018,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,637.447073100018,637.447073100018,637.447073100018,637.447073100018,637.447073100018,637.447073100018,637.447073100018,65,644.458226499963,644.458226499963,644.458226499963,644.458226499963,644.458226499963,644.458226499963,644.458226499963,644.458226499963,644.458226499963,644.458226499963,644.458226499963,644.458226499963,644.458226499963,644.458226499963,644.458226499963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352,1,"2024-03-27_10h26.36.578","SELFtaskv6","2023.1.0",120.001343913526,NA,3
25,"INFERIOR","n",30,"b",-160,-200,"s",36,0,15,15,15,NA,NA,"",NA,1.7,352.509817600017,354.216959999991,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,354.216959999991,354.216959999991,354.216959999991,354.216959999991,354.216959999991,354.216959999991,354.216959999991,25,361.227532299934,361.227532299934,361.227532299934,361.227532299934,361.227532299934,361.227532299934,361.227532299934,361.227532299934,361.227532299934,361.227532299934,361.227532299934,361.227532299934,361.227532299934,361.227532299934,361.227532299934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352,1,"2024-03-27_10h26.36.578","SELFtaskv6","2023.1.0",120.001343913526,NA,1
20,"ANNOYING","n",15,"g",-280,-240,"s",38,0,31,31,31,NA,NA,"",NA,2.25,576.98165229999,579.238419699948,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,579.238419699948,579.238419699948,579.238419699948,579.238419699948,579.238419699948,579.238419699948,579.238419699948,15,586.24852309993,586.24852309993,586.24852309993,586.24852309993,586.24852309993,586.24852309993,586.24852309993,586.24852309993,586.24852309993,586.24852309993,586.24852309993,586.24852309993,586.24852309993,586.24852309993,586.24852309993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352,1,"2024-03-27_10h26.36.578","SELFtaskv6","2023.1.0",120.001343913526,NA,1
15,"WEAK","n",30,"b",-160,-280,"b",42,0,37,37,37,NA,NA,"",NA,1.867,661.446444100002,663.317933799932,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,663.317933799932,663.317933799932,663.317933799932,663.317933799932,663.317933799932,663.317933799932,663.317933799932,15,670.33014659991,670.33014659991,670.33014659991,670.33014659991,670.33014659991,670.33014659991,670.33014659991,670.33014659991,670.33014659991,670.33014659991,670.33014659991,670.33014659991,670.33014659991,670.33014659991,670.33014659991,1.9289226999972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352,1,"2024-03-27_10h26.36.578","SELFtaskv6","2023.1.0",120.001343913526,NA,3
5,"ASHAMED","n",20,"b",-240,-360,"b",43,0,21,21,21,NA,NA,"",NA,1.934,439.540534399915,441.480735999998,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,441.480735999998,441.480735999998,441.480735999998,441.480735999998,441.480735999998,441.480735999998,441.480735999998,15,448.490655199974,448.490655199974,448.490655199974,448.490655199974,448.490655199974,448.490655199974,448.490655199974,448.490655199974,448.490655199974,448.490655199974,448.490655199974,448.490655199974,448.490655199974,448.490655199974,448.490655199974,3.10908139997628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352,1,"2024-03-27_10h26.36.578","SELFtaskv6","2023.1.0",120.001343913526,NA,2
85,"HUMBLE","p",75,"b",200,280,"b",10,0,13,13,13,NA,NA,"",NA,1.3,327.246193300001,328.548670499935,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,328.548670499935,328.548670499935,328.548670499935,328.548670499935,328.548670499935,328.548670499935,328.548670499935,85,335.56403629994,335.56403629994,335.56403629994,335.56403629994,335.56403629994,335.56403629994,335.56403629994,335.56403629994,335.56403629994,335.56403629994,335.56403629994,335.56403629994,335.56403629994,335.56403629994,335.56403629994,1.80954089993611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352,1,"2024-03-27_10h26.36.578","SELFtaskv6","2023.1.0",120.001343913526,NA,3
20,"CARELESS","n",40,"b",-80,-240,"s",39,0,33,33,33,NA,NA,"",NA,2.684,601.812231799937,604.500267099938,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,604.500267099938,604.500267099938,604.500267099938,604.500267099938,604.500267099938,604.500267099938,604.500267099938,20,611.512615300016,611.512615300016,611.512615300016,611.512615300016,611.512615300016,611.512615300016,611.512615300016,611.512615300016,611.512615300016,611.512615300016,611.512615300016,611.512615300016,611.512615300016,611.512615300016,611.512615300016,2.39179050002713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352,1,"2024-03-27_10h26.36.578","SELFtaskv6","2023.1.0",120.001343913526,NA,3
