"parpre_rate","word","valence","base_rate","news_type","posit_brate","posit_1rate","con","optseq","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","scan.started","keyresp.started","keyresp.keys","keyresp.rt","jitter","polygon.started","polygon.stopped","resp1.keys","slider.response","slider.rt","Adjective_3.started","vowelcount.started","Adjective_4.started","vowelcount_2.started","resp.started","box_1.started","box_2.started","yes.started","no.started","resp.keys","resp.rt","Adjective2.started","text_own.started","rate_own.started","sign.started","text_base.started","num_base.started","sign_base.started","slider_score","Adjective.started","line_own_2.started","point_own_2.started","text_own_2.started","rate_own_2.started","sign_2.started","line_base_2.started","point_base_2.started","text_base_2.started","num_base_2.started","sign_base_2.started","dis_2.started","agree_2.started","resp1.started","slider.started","resp1.rt","Adjective_3.stopped","vowelcount.stopped","Adjective_4.stopped","vowelcount_2.stopped","resp.stopped","box_1.stopped","box_2.stopped","yes.stopped","no.stopped","note.started","participant","session","date","expName","psychopyVersion","frameRate","X","np"
25,"WEAK","n",20,"g",-240,-200,"s",38,0,31,31,31,NA,NA,"",NA,2.25,1377.66303950001,1379.9176215,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,1379.9176215,1379.9176215,1379.9176215,1379.9176215,1379.9176215,1379.9176215,1379.9176215,25,1386.93068970001,1386.93068970001,1386.93068970001,1386.93068970001,1386.93068970001,1386.93068970001,1386.93068970001,1386.93068970001,1386.93068970001,1386.93068970001,1386.93068970001,1386.93068970001,1386.93068970001,1386.93068970001,1386.93068970001,2.81011809999472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358,1,"2024-02-16_14h43.31.138","SELFtaskv6","2023.1.0",120.014881846894,NA,2
55,"ASHAMED","n",30,"g",-160,40,"s",29,0,45,45,45,NA,NA,"",NA,2.901,1568.431492,1571.34846050001,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,1571.34846050001,1571.34846050001,1571.34846050001,1571.34846050001,1571.34846050001,1571.34846050001,1571.34846050001,55,1578.3564553,1578.3564553,1578.3564553,1578.3564553,1578.3564553,1578.3564553,1578.3564553,1578.3564553,1578.3564553,1578.3564553,1578.3564553,1578.3564553,1578.3564553,1578.3564553,1578.3564553,5.16650089999894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358,1,"2024-02-16_14h43.31.138","SELFtaskv6","2023.1.0",120.014881846894,NA,3
85,"HUMBLE","p",70,"b",160,280,"b",9,0,27,27,27,NA,NA,"",NA,2.35,1321.89513840001,1324.25260430001,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,1324.25260430001,1324.25260430001,1324.25260430001,1324.25260430001,1324.25260430001,1324.25260430001,1324.25260430001,85,1331.26234680001,1331.26234680001,1331.26234680001,1331.26234680001,1331.26234680001,1331.26234680001,1331.26234680001,1331.26234680001,1331.26234680001,1331.26234680001,1331.26234680001,1331.26234680001,1331.26234680001,1331.26234680001,1331.26234680001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358,1,"2024-02-16_14h43.31.138","SELFtaskv6","2023.1.0",120.014881846894,NA,5
5,"CARELESS","n",35,"b",-120,-360,"b",44,0,10,10,10,NA,NA,"",NA,1.684,1088.116051,1089.80750000001,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,1089.80750000001,1089.80750000001,1089.80750000001,1089.80750000001,1089.80750000001,1089.80750000001,1089.80750000001,10,1096.8166412,1096.8166412,1096.8166412,1096.8166412,1096.8166412,1096.8166412,1096.8166412,1096.8166412,1096.8166412,1096.8166412,1096.8166412,1096.8166412,1096.8166412,1096.8166412,1096.8166412,5.06853219999175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358,1,"2024-02-16_14h43.31.138","SELFtaskv6","2023.1.0",120.014881846894,NA,1
60,"SUCCESSFUL","p",50,"b",0,80,"s",26,0,57,57,57,NA,NA,"",NA,1.517,1734.34465350001,1735.8640436,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,1735.8640436,1735.8640436,1735.8640436,1735.8640436,1735.8640436,1735.8640436,1735.8640436,55,1742.878264,1742.878264,1742.878264,1742.878264,1742.878264,1742.878264,1742.878264,1742.878264,1742.878264,1742.878264,1742.878264,1742.878264,1742.878264,1742.878264,1742.878264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358,1,"2024-02-16_14h43.31.138","SELFtaskv6","2023.1.0",120.014881846894,NA,5
30,"BORING","n",35,"b",-120,-160,"s",37,0,23,23,23,NA,NA,"",NA,2.934,1265.3190078,1268.2571039,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,1268.2571039,1268.2571039,1268.2571039,1268.2571039,1268.2571039,1268.2571039,1268.2571039,35,1275.2691889,1275.2691889,1275.2691889,1275.2691889,1275.2691889,1275.2691889,1275.2691889,1275.2691889,1275.2691889,1275.2691889,1275.2691889,1275.2691889,1275.2691889,1275.2691889,1275.2691889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358,1,"2024-02-16_14h43.31.138","SELFtaskv6","2023.1.0",120.014881846894,NA,2
75,"VALUABLE","p",55,"b",40,200,"s",14,0,2,2,2,NA,NA,"",NA,1.217,984.488031100002,985.722638700012,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,985.722638700012,985.722638700012,985.722638700012,985.722638700012,985.722638700012,985.722638700012,985.722638700012,80,992.729822100009,992.729822100009,992.729822100009,992.729822100009,992.729822100009,992.729822100009,992.729822100009,992.729822100009,992.729822100009,992.729822100009,992.729822100009,992.729822100009,992.729822100009,992.729822100009,992.729822100009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358,1,"2024-02-16_14h43.31.138","SELFtaskv6","2023.1.0",120.014881846894,NA,5
5,"SELFISH","n",25,"b",-200,-360,"b",45,0,11,11,11,NA,NA,"",NA,1.25,1103.8052572,1105.06397220001,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,1105.06397220001,1105.06397220001,1105.06397220001,1105.06397220001,1105.06397220001,1105.06397220001,1105.06397220001,10,1112.0740201,1112.0740201,1112.0740201,1112.0740201,1112.0740201,1112.0740201,1112.0740201,1112.0740201,1112.0740201,1112.0740201,1112.0740201,1112.0740201,1112.0740201,1112.0740201,1112.0740201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358,1,"2024-02-16_14h43.31.138","SELFtaskv6","2023.1.0",120.014881846894,NA,1
50,"CONFIDENT","p",60,"g",80,0,"s",31,0,16,16,16,NA,NA,"",NA,2.35,1168.92260270001,1171.2797022,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,1171.2797022,1171.2797022,1171.2797022,1171.2797022,1171.2797022,1171.2797022,1171.2797022,55,1178.29046460001,1178.29046460001,1178.29046460001,1178.29046460001,1178.29046460001,1178.29046460001,1178.29046460001,1178.29046460001,1178.29046460001,1178.29046460001,1178.29046460001,1178.29046460001,1178.29046460001,1178.29046460001,1178.29046460001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358,1,"2024-02-16_14h43.31.138","SELFtaskv6","2023.1.0",120.014881846894,NA,5
85,"ENTHUSIASTIC","p",70,"b",160,280,"b",10,0,13,13,13,NA,NA,"",NA,1.3,1127.94443070001,1129.2493577,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,1129.2493577,1129.2493577,1129.2493577,1129.2493577,1129.2493577,1129.2493577,1129.2493577,85,1136.26373180001,1136.26373180001,1136.26373180001,1136.26373180001,1136.26373180001,1136.26373180001,1136.26373180001,1136.26373180001,1136.26373180001,1136.26373180001,1136.26373180001,1136.26373180001,1136.26373180001,1136.26373180001,1136.26373180001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358,1,"2024-02-16_14h43.31.138","SELFtaskv6","2023.1.0",120.014881846894,NA,5
70,"AGREEABLE","p",60,"b",80,160,"s",20,0,29,29,29,NA,NA,"",NA,1.067,1346.46733910001,1347.5416296,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,1347.5416296,1347.5416296,1347.5416296,1347.5416296,1347.5416296,1347.5416296,1347.5416296,70,1354.5515234,1354.5515234,1354.5515234,1354.5515234,1354.5515234,1354.5515234,1354.5515234,1354.5515234,1354.5515234,1354.5515234,1354.5515234,1354.5515234,1354.5515234,1354.5515234,1354.5515234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358,1,"2024-02-16_14h43.31.138","SELFtaskv6","2023.1.0",120.014881846894,NA,4
70,"INSECURE","n",35,"g",-120,160,"s",21,0,20,20,20,NA,NA,"",NA,1.567,1224.66549670001,1226.24111240001,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,1226.24111240001,1226.24111240001,1226.24111240001,1226.24111240001,1226.24111240001,1226.24111240001,1226.24111240001,60,1233.25126410001,1233.25126410001,1233.25126410001,1233.25126410001,1233.25126410001,1233.25126410001,1233.25126410001,1233.25126410001,1233.25126410001,1233.25126410001,1233.25126410001,1233.25126410001,1233.25126410001,1233.25126410001,1233.25126410001,3.51021829999809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358,1,"2024-02-16_14h43.31.138","SELFtaskv6","2023.1.0",120.014881846894,NA,3
60,"TALENTED","p",65,"g",120,80,"s",27,0,58,58,58,NA,NA,"",NA,1.667,1749.86342190001,1751.5355689,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,1751.5355689,1751.5355689,1751.5355689,1751.5355689,1751.5355689,1751.5355689,1751.5355689,60,1758.55060870001,1758.55060870001,1758.55060870001,1758.55060870001,1758.55060870001,1758.55060870001,1758.55060870001,1758.55060870001,1758.55060870001,1758.55060870001,1758.55060870001,1758.55060870001,1758.55060870001,1758.55060870001,1758.55060870001,0.992884199993568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358,1,"2024-02-16_14h43.31.138","SELFtaskv6","2023.1.0",120.014881846894,NA,5
80,"MOODY","n",35,"g",-120,240,"s",12,0,6,6,6,NA,NA,"",NA,1.9,1039.1693655,1041.0761067,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,1041.0761067,1041.0761067,1041.0761067,1041.0761067,1041.0761067,1041.0761067,1041.0761067,80,1048.08884160001,1048.08884160001,1048.08884160001,1048.08884160001,1048.08884160001,1048.08884160001,1048.08884160001,1048.08884160001,1048.08884160001,1048.08884160001,1048.08884160001,1048.08884160001,1048.08884160001,1048.08884160001,1048.08884160001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358,1,"2024-02-16_14h43.31.138","SELFtaskv6","2023.1.0",120.014881846894,NA,3
85,"PATIENT","p",70,"b",160,280,"s",11,0,34,34,34,NA,NA,"",NA,2.534,1419.18312860001,1421.7212063,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,1421.7212063,1421.7212063,1421.7212063,1421.7212063,1421.7212063,1421.7212063,1421.7212063,85,1428.73362350001,1428.73362350001,1428.73362350001,1428.73362350001,1428.73362350001,1428.73362350001,1428.73362350001,1428.73362350001,1428.73362350001,1428.73362350001,1428.73362350001,1428.73362350001,1428.73362350001,1428.73362350001,1428.73362350001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358,1,"2024-02-16_14h43.31.138","SELFtaskv6","2023.1.0",120.014881846894,NA,5
75,"WITTY","p",75,"g",200,200,"s",15,0,47,47,47,NA,NA,"",NA,1.517,1600.35199970001,1601.87406100001,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,1601.87406100001,1601.87406100001,1601.87406100001,1601.87406100001,1601.87406100001,1601.87406100001,1601.87406100001,75,1608.8857675,1608.8857675,1608.8857675,1608.8857675,1608.8857675,1608.8857675,1608.8857675,1608.8857675,1608.8857675,1608.8857675,1608.8857675,1608.8857675,1608.8857675,1608.8857675,1608.8857675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358,1,"2024-02-16_14h43.31.138","SELFtaskv6","2023.1.0",120.014881846894,NA,4
90,"RESERVED","n",40,"g",-80,320,"b",6,0,4,4,4,NA,NA,"",NA,1.417,1007.75937890001,1009.18066860001,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,1009.18066860001,1009.18066860001,1009.18066860001,1009.18066860001,1009.18066860001,1009.18066860001,1009.18066860001,85,1016.19381950001,1016.19381950001,1016.19381950001,1016.19381950001,1016.19381950001,1016.19381950001,1016.19381950001,1016.19381950001,1016.19381950001,1016.19381950001,1016.19381950001,1016.19381950001,1016.19381950001,1016.19381950001,1016.19381950001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358,1,"2024-02-16_14h43.31.138","SELFtaskv6","2023.1.0",120.014881846894,NA,3
50,"ADMIRABLE","p",60,"g",80,0,"s",32,0,46,46,46,NA,NA,"",NA,1,1585.34553970001,1586.35363760001,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,1586.35363760001,1586.35363760001,1586.35363760001,1586.35363760001,1586.35363760001,1586.35363760001,1586.35363760001,50,1593.3638761,1593.3638761,1593.3638761,1593.3638761,1593.3638761,1593.3638761,1593.3638761,1593.3638761,1593.3638761,1593.3638761,1593.3638761,1593.3638761,1593.3638761,1593.3638761,1593.3638761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358,1,"2024-02-16_14h43.31.138","SELFtaskv6","2023.1.0",120.014881846894,NA,4
75,"CREATIVE","p",65,"b",120,200,"s",16,0,40,40,40,NA,NA,"",NA,2.651,1502.8062187,1505.4704871,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,1505.4704871,1505.4704871,1505.4704871,1505.4704871,1505.4704871,1505.4704871,1505.4704871,75,1512.4826361,1512.4826361,1512.4826361,1512.4826361,1512.4826361,1512.4826361,1512.4826361,1512.4826361,1512.4826361,1512.4826361,1512.4826361,1512.4826361,1512.4826361,1512.4826361,1512.4826361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358,1,"2024-02-16_14h43.31.138","SELFtaskv6","2023.1.0",120.014881846894,NA,5
40,"ANXIOUS","n",25,"g",-200,-80,"s",35,0,38,38,38,NA,NA,"",NA,1.15,1477.9863798,1479.14766700001,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,1479.14766700001,1479.14766700001,1479.14766700001,1479.14766700001,1479.14766700001,1479.14766700001,1479.14766700001,40,1486.1603913,1486.1603913,1486.1603913,1486.1603913,1486.1603913,1486.1603913,1486.1603913,1486.1603913,1486.1603913,1486.1603913,1486.1603913,1486.1603913,1486.1603913,1486.1603913,1486.1603913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358,1,"2024-02-16_14h43.31.138","SELFtaskv6","2023.1.0",120.014881846894,NA,2
25,"INDECISIVE","n",45,"b",-40,-200,"s",39,0,33,33,33,NA,NA,"",NA,2.684,1402.4853554,1405.17561250001,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,1405.17561250001,1405.17561250001,1405.17561250001,1405.17561250001,1405.17561250001,1405.17561250001,1405.17561250001,30,1412.18713830001,1412.18713830001,1412.18713830001,1412.18713830001,1412.18713830001,1412.18713830001,1412.18713830001,1412.18713830001,1412.18713830001,1412.18713830001,1412.18713830001,1412.18713830001,1412.18713830001,1412.18713830001,1412.18713830001,1.60693769999489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358,1,"2024-02-16_14h43.31.138","SELFtaskv6","2023.1.0",120.014881846894,NA,2
75,"HAPPY","p",60,"b",80,200,"s",17,0,35,35,35,NA,NA,"",NA,2.4,1435.722655,1438.12633900001,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,1438.12633900001,1438.12633900001,1438.12633900001,1438.12633900001,1438.12633900001,1438.12633900001,1438.12633900001,75,1445.14007240001,1445.14007240001,1445.14007240001,1445.14007240001,1445.14007240001,1445.14007240001,1445.14007240001,1445.14007240001,1445.14007240001,1445.14007240001,1445.14007240001,1445.14007240001,1445.14007240001,1445.14007240001,1445.14007240001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358,1,"2024-02-16_14h43.31.138","SELFtaskv6","2023.1.0",120.014881846894,NA,5
80,"INTERESTING","p",60,"b",80,240,"s",13,0,41,41,41,NA,NA,"",NA,1.984,1519.4701893,1521.4596842,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,1521.4596842,1521.4596842,1521.4596842,1521.4596842,1521.4596842,1521.4596842,1521.4596842,80,1528.4713948,1528.4713948,1528.4713948,1528.4713948,1528.4713948,1528.4713948,1528.4713948,1528.4713948,1528.4713948,1528.4713948,1528.4713948,1528.4713948,1528.4713948,1528.4713948,1528.4713948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358,1,"2024-02-16_14h43.31.138","SELFtaskv6","2023.1.0",120.014881846894,NA,5
90,"HUMOROUS","p",55,"b",40,320,"b",7,0,30,30,30,NA,NA,"",NA,2.117,1361.5402627,1363.66199760001,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,1363.66199760001,1363.66199760001,1363.66199760001,1363.66199760001,1363.66199760001,1363.66199760001,1363.66199760001,75,1370.674239,1370.674239,1370.674239,1370.674239,1370.674239,1370.674239,1370.674239,1370.674239,1370.674239,1370.674239,1370.674239,1370.674239,1370.674239,1370.674239,1370.674239,1.03769529999408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358,1,"2024-02-16_14h43.31.138","SELFtaskv6","2023.1.0",120.014881846894,NA,5
60,"LUCKY","p",75,"g",200,80,"s",28,0,53,53,53,NA,NA,"",NA,2.634,1676.2514201,1678.88981750001,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,1678.88981750001,1678.88981750001,1678.88981750001,1678.88981750001,1678.88981750001,1678.88981750001,1678.88981750001,70,1685.9016139,1685.9016139,1685.9016139,1685.9016139,1685.9016139,1685.9016139,1685.9016139,1685.9016139,1685.9016139,1685.9016139,1685.9016139,1685.9016139,1685.9016139,1685.9016139,1685.9016139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358,1,"2024-02-16_14h43.31.138","SELFtaskv6","2023.1.0",120.014881846894,NA,4
65,"SOCIABLE","p",70,"g",160,120,"s",23,0,50,50,50,NA,NA,"",NA,1.167,1634.9481489,1636.1218602,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,1636.1218602,1636.1218602,1636.1218602,1636.1218602,1636.1218602,1636.1218602,1636.1218602,65,1643.13522750001,1643.13522750001,1643.13522750001,1643.13522750001,1643.13522750001,1643.13522750001,1643.13522750001,1643.13522750001,1643.13522750001,1643.13522750001,1643.13522750001,1643.13522750001,1643.13522750001,1643.13522750001,1643.13522750001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358,1,"2024-02-16_14h43.31.138","SELFtaskv6","2023.1.0",120.014881846894,NA,5
