"parpre_rate","word","valence","base_rate","news_type","posit_brate","posit_1rate","con","optseq","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","scan.started","keyresp.started","keyresp.keys","keyresp.rt","jitter","polygon.started","polygon.stopped","resp1.keys","slider.response","slider.rt","Adjective_3.started","vowelcount.started","Adjective_4.started","vowelcount_2.started","resp.started","box_1.started","box_2.started","yes.started","no.started","resp.keys","resp.rt","Adjective2.started","text_own.started","rate_own.started","sign.started","text_base.started","num_base.started","sign_base.started","slider_score","Adjective.started","line_own_2.started","point_own_2.started","text_own_2.started","rate_own_2.started","sign_2.started","line_base_2.started","point_base_2.started","text_base_2.started","num_base_2.started","sign_base_2.started","dis_2.started","agree_2.started","resp1.started","slider.started","Adjective_3.stopped","vowelcount.stopped","Adjective_4.stopped","vowelcount_2.stopped","resp.stopped","box_1.stopped","box_2.stopped","yes.stopped","no.stopped","resp1.rt","note.started","participant","session","date","expName","psychopyVersion","frameRate","X","np"
5,"BORING","n",20,"b",-240,-360,"s",37,0,23,23,23,NA,NA,"",NA,2.934,460.383614500024,463.323914600012,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,463.323914600012,463.323914600012,463.323914600012,463.323914600012,463.323914600012,463.323914600012,463.323914600012,10,470.333507700008,470.333507700008,470.333507700008,470.333507700008,470.333507700008,470.333507700008,470.333507700008,470.333507700008,470.333507700008,470.333507700008,470.333507700008,470.333507700008,470.333507700008,470.333507700008,470.333507700008,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.508437300013611,NA,375,1,"2024-02-14_12h26.31.914","SELFtaskv6","2023.1.0",120.294818573597,NA,2
50,"VALUABLE","p",55,"g",40,0,"s",13,0,41,41,41,NA,NA,"",NA,1.984,714.610978200013,716.602472099999,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,716.602472099999,716.602472099999,716.602472099999,716.602472099999,716.602472099999,716.602472099999,716.602472099999,50,723.610812600004,723.610812600004,723.610812600004,723.610812600004,723.610812600004,723.610812600004,723.610812600004,723.610812600004,723.610812600004,723.610812600004,723.610812600004,723.610812600004,723.610812600004,723.610812600004,723.610812600004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,1,"2024-02-14_12h26.31.914","SELFtaskv6","2023.1.0",120.294818573597,NA,4
5,"SELFISH","n",10,"b",-320,-360,"s",38,0,31,31,31,NA,NA,"",NA,2.25,572.762620000023,575.026043400023,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,575.026043400023,575.026043400023,575.026043400023,575.026043400023,575.026043400023,575.026043400023,575.026043400023,10,582.035679599998,582.035679599998,582.035679599998,582.035679599998,582.035679599998,582.035679599998,582.035679599998,582.035679599998,582.035679599998,582.035679599998,582.035679599998,582.035679599998,582.035679599998,582.035679599998,582.035679599998,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.359114499995485,NA,375,1,"2024-02-14_12h26.31.914","SELFtaskv6","2023.1.0",120.294818573597,NA,2
70,"ENTHUSIASTIC","p",80,"g",240,160,"b",7,0,30,30,30,NA,NA,"",NA,2.117,556.63112060001,558.761862700019,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,558.761862700019,558.761862700019,558.761862700019,558.761862700019,558.761862700019,558.761862700019,558.761862700019,70,565.772514400014,565.772514400014,565.772514400014,565.772514400014,565.772514400014,565.772514400014,565.772514400014,565.772514400014,565.772514400014,565.772514400014,565.772514400014,565.772514400014,565.772514400014,565.772514400014,565.772514400014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,1,"2024-02-14_12h26.31.914","SELFtaskv6","2023.1.0",120.294818573597,NA,4
50,"AGREEABLE","p",70,"g",160,0,"s",14,0,2,2,2,NA,NA,"",NA,1.217,179.56140820001,180.793501100008,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,180.793501100008,180.793501100008,180.793501100008,180.793501100008,180.793501100008,180.793501100008,180.793501100008,60,187.801566000009,187.801566000009,187.801566000009,187.801566000009,187.801566000009,187.801566000009,187.801566000009,187.801566000009,187.801566000009,187.801566000009,187.801566000009,187.801566000009,187.801566000009,187.801566000009,187.801566000009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,1,"2024-02-14_12h26.31.914","SELFtaskv6","2023.1.0",120.294818573597,NA,3
20,"LAZY","n",35,"b",-120,-240,"s",27,0,58,58,58,NA,NA,"",NA,1.667,945.057624900015,946.730518299999,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,946.730518299999,946.730518299999,946.730518299999,946.730518299999,946.730518299999,946.730518299999,946.730518299999,35,953.7406166,953.7406166,953.7406166,953.7406166,953.7406166,953.7406166,953.7406166,953.7406166,953.7406166,953.7406166,953.7406166,953.7406166,953.7406166,953.7406166,953.7406166,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.708649300009711,NA,375,1,"2024-02-14_12h26.31.914","SELFtaskv6","2023.1.0",120.294818573597,NA,2
10,"INSECURE","n",20,"b",-240,-320,"s",32,0,46,46,46,NA,NA,"",NA,1,780.511220000015,781.518523400009,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,781.518523400009,781.518523400009,781.518523400009,781.518523400009,781.518523400009,781.518523400009,781.518523400009,20,788.528072300018,788.528072300018,788.528072300018,788.528072300018,788.528072300018,788.528072300018,788.528072300018,788.528072300018,788.528072300018,788.528072300018,788.528072300018,788.528072300018,788.528072300018,788.528072300018,788.528072300018,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.87479420000454,NA,375,1,"2024-02-14_12h26.31.914","SELFtaskv6","2023.1.0",120.294818573597,NA,2
50,"TALENTED","p",65,"g",120,0,"s",15,0,47,47,47,NA,NA,"",NA,1.517,795.518278500007,797.038254700019,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,797.038254700019,797.038254700019,797.038254700019,797.038254700019,797.038254700019,797.038254700019,797.038254700019,50,804.050543899997,804.050543899997,804.050543899997,804.050543899997,804.050543899997,804.050543899997,804.050543899997,804.050543899997,804.050543899997,804.050543899997,804.050543899997,804.050543899997,804.050543899997,804.050543899997,804.050543899997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,1,"2024-02-14_12h26.31.914","SELFtaskv6","2023.1.0",120.294818573597,NA,4
50,"PATIENT","p",65,"g",120,0,"s",16,0,40,40,40,NA,NA,"",NA,2.651,697.946362200018,700.610631200019,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,700.610631200019,700.610631200019,700.610631200019,700.610631200019,700.610631200019,700.610631200019,700.610631200019,50,707.621774600004,707.621774600004,707.621774600004,707.621774600004,707.621774600004,707.621774600004,707.621774600004,707.621774600004,707.621774600004,707.621774600004,707.621774600004,707.621774600004,707.621774600004,707.621774600004,707.621774600004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,1,"2024-02-14_12h26.31.914","SELFtaskv6","2023.1.0",120.294818573597,NA,3
30,"WITTY","p",75,"g",200,-160,"s",24,0,51,51,51,NA,NA,"",NA,2.167,845.295621900004,847.465935300017,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,847.465935300017,847.465935300017,847.465935300017,847.465935300017,847.465935300017,847.465935300017,847.465935300017,50,854.478312100022,854.478312100022,854.478312100022,854.478312100022,854.478312100022,854.478312100022,854.478312100022,854.478312100022,854.478312100022,854.478312100022,854.478312100022,854.478312100022,854.478312100022,854.478312100022,854.478312100022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,1,"2024-02-14_12h26.31.914","SELFtaskv6","2023.1.0",120.294818573597,NA,3
50,"COMPETENT","p",60,"g",80,0,"s",17,0,35,35,35,NA,NA,"",NA,2.4,630.839118500007,633.251956200023,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,633.251956200023,633.251956200023,633.251956200023,633.251956200023,633.251956200023,633.251956200023,633.251956200023,55,640.263133100001,640.263133100001,640.263133100001,640.263133100001,640.263133100001,640.263133100001,640.263133100001,640.263133100001,640.263133100001,640.263133100001,640.263133100001,640.263133100001,640.263133100001,640.263133100001,640.263133100001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,1,"2024-02-14_12h26.31.914","SELFtaskv6","2023.1.0",120.294818573597,NA,4
50,"RESERVED","n",40,"g",-80,0,"s",18,0,17,17,17,NA,NA,"",NA,1.467,380.334695400001,381.805941700004,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,381.805941700004,381.805941700004,381.805941700004,381.805941700004,381.805941700004,381.805941700004,381.805941700004,50,388.817743100022,388.817743100022,388.817743100022,388.817743100022,388.817743100022,388.817743100022,388.817743100022,388.817743100022,388.817743100022,388.817743100022,388.817743100022,388.817743100022,388.817743100022,388.817743100022,388.817743100022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,1,"2024-02-14_12h26.31.914","SELFtaskv6","2023.1.0",120.294818573597,NA,3
5,"GLOOMY","n",20,"b",-240,-360,"s",39,0,33,33,33,NA,NA,"",NA,2.684,597.600279700011,600.288673800009,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,600.288673800009,600.288673800009,600.288673800009,600.288673800009,600.288673800009,600.288673800009,600.288673800009,5,607.301224800001,607.301224800001,607.301224800001,607.301224800001,607.301224800001,607.301224800001,607.301224800001,607.301224800001,607.301224800001,607.301224800001,607.301224800001,607.301224800001,607.301224800001,607.301224800001,607.301224800001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,1,"2024-02-14_12h26.31.914","SELFtaskv6","2023.1.0",120.294818573597,NA,2
50,"ADMIRABLE","p",65,"g",120,0,"s",19,0,19,19,19,NA,NA,"",NA,1.367,404.357156000013,405.727643300022,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,405.727643300022,405.727643300022,405.727643300022,405.727643300022,405.727643300022,405.727643300022,405.727643300022,50,412.741505700018,412.741505700018,412.741505700018,412.741505700018,412.741505700018,412.741505700018,412.741505700018,412.741505700018,412.741505700018,412.741505700018,412.741505700018,412.741505700018,412.741505700018,412.741505700018,412.741505700018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,1,"2024-02-14_12h26.31.914","SELFtaskv6","2023.1.0",120.294818573597,NA,4
30,"CREATIVE","p",60,"g",80,-160,"s",25,0,54,54,54,NA,NA,"",NA,2.167,888.064694600005,890.236406700016,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,890.236406700016,890.236406700016,890.236406700016,890.236406700016,890.236406700016,890.236406700016,890.236406700016,30,897.247886700003,897.247886700003,897.247886700003,897.247886700003,897.247886700003,897.247886700003,897.247886700003,897.247886700003,897.247886700003,897.247886700003,897.247886700003,897.247886700003,897.247886700003,897.247886700003,897.247886700003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,1,"2024-02-14_12h26.31.914","SELFtaskv6","2023.1.0",120.294818573597,NA,4
5,"ANXIOUS","n",25,"b",-200,-360,"s",40,0,25,25,25,NA,NA,"",NA,1.05,486.847088900016,487.903400300012,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,487.903400300012,487.903400300012,487.903400300012,487.903400300012,487.903400300012,487.903400300012,487.903400300012,10,494.916256700002,494.916256700002,494.916256700002,494.916256700002,494.916256700002,494.916256700002,494.916256700002,494.916256700002,494.916256700002,494.916256700002,494.916256700002,494.916256700002,494.916256700002,494.916256700002,494.916256700002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,1,"2024-02-14_12h26.31.914","SELFtaskv6","2023.1.0",120.294818573597,NA,2
10,"INDECISIVE","n",40,"b",-80,-320,"s",33,0,8,8,8,NA,NA,"",NA,2.217,258.216556500003,260.440264900011,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,260.440264900011,260.440264900011,260.440264900011,260.440264900011,260.440264900011,260.440264900011,260.440264900011,20,267.451058400009,267.451058400009,267.451058400009,267.451058400009,267.451058400009,267.451058400009,267.451058400009,267.451058400009,267.451058400009,267.451058400009,267.451058400009,267.451058400009,267.451058400009,267.451058400009,267.451058400009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,1,"2024-02-14_12h26.31.914","SELFtaskv6","2023.1.0",120.294818573597,NA,2
5,"VULNERABLE","n",15,"b",-280,-360,"b",41,0,26,26,26,NA,NA,"",NA,1.05,501.903586900007,502.961358900007,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,502.961358900007,502.961358900007,502.961358900007,502.961358900007,502.961358900007,502.961358900007,502.961358900007,10,509.97005980002,509.97005980002,509.97005980002,509.97005980002,509.97005980002,509.97005980002,509.97005980002,509.97005980002,509.97005980002,509.97005980002,509.97005980002,509.97005980002,509.97005980002,509.97005980002,509.97005980002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,1,"2024-02-14_12h26.31.914","SELFtaskv6","2023.1.0",120.294818573597,NA,2
50,"INTERESTING","p",70,"g",160,0,"s",20,0,29,29,29,NA,NA,"",NA,1.067,541.548824800004,542.620717400016,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,542.620717400016,542.620717400016,542.620717400016,542.620717400016,542.620717400016,542.620717400016,542.620717400016,50,549.632211400021,549.632211400021,549.632211400021,549.632211400021,549.632211400021,549.632211400021,549.632211400021,549.632211400021,549.632211400021,549.632211400021,549.632211400021,549.632211400021,549.632211400021,549.632211400021,549.632211400021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,1,"2024-02-14_12h26.31.914","SELFtaskv6","2023.1.0",120.294818573597,NA,4
50,"HUMOROUS","p",55,"g",40,0,"s",21,0,20,20,20,NA,NA,"",NA,1.567,419.730109800003,421.303285500006,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,421.303285500006,421.303285500006,421.303285500006,421.303285500006,421.303285500006,421.303285500006,421.303285500006,55,428.31305930001,428.31305930001,428.31305930001,428.31305930001,428.31305930001,428.31305930001,428.31305930001,428.31305930001,428.31305930001,428.31305930001,428.31305930001,428.31305930001,428.31305930001,428.31305930001,428.31305930001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,1,"2024-02-14_12h26.31.914","SELFtaskv6","2023.1.0",120.294818573597,NA,4
15,"LUCKY","p",50,"g",0,-280,"s",28,0,53,53,53,NA,NA,"",NA,2.634,871.425301600015,874.064182400005,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,874.064182400005,874.064182400005,874.064182400005,874.064182400005,874.064182400005,874.064182400005,874.064182400005,20,881.075582400023,881.075582400023,881.075582400023,881.075582400023,881.075582400023,881.075582400023,881.075582400023,881.075582400023,881.075582400023,881.075582400023,881.075582400023,881.075582400023,881.075582400023,881.075582400023,881.075582400023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,1,"2024-02-14_12h26.31.914","SELFtaskv6","2023.1.0",120.294818573597,NA,4
30,"AMBITIOUS","p",45,"g",-40,-160,"s",26,0,57,57,57,NA,NA,"",NA,1.517,929.526419900008,931.051116800023,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,931.051116800023,931.051116800023,931.051116800023,931.051116800023,931.051116800023,931.051116800023,931.051116800023,35,938.060264900007,938.060264900007,938.060264900007,938.060264900007,938.060264900007,938.060264900007,938.060264900007,938.060264900007,938.060264900007,938.060264900007,938.060264900007,938.060264900007,938.060264900007,938.060264900007,938.060264900007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,1,"2024-02-14_12h26.31.914","SELFtaskv6","2023.1.0",120.294818573597,NA,4
15,"UNHEALTHY","n",25,"b",-200,-280,"s",29,0,45,45,45,NA,NA,"",NA,2.901,763.58841560001,766.503705200012,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,766.503705200012,766.503705200012,766.503705200012,766.503705200012,766.503705200012,766.503705200012,766.503705200012,25,773.514412999997,773.514412999997,773.514412999997,773.514412999997,773.514412999997,773.514412999997,773.514412999997,773.514412999997,773.514412999997,773.514412999997,773.514412999997,773.514412999997,773.514412999997,773.514412999997,773.514412999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,1,"2024-02-14_12h26.31.914","SELFtaskv6","2023.1.0",120.294818573597,NA,2
5,"INATTENTIVE","n",30,"b",-160,-360,"b",42,0,37,37,37,NA,NA,"",NA,1.867,657.251289900014,659.126036400005,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,659.126036400005,659.126036400005,659.126036400005,659.126036400005,659.126036400005,659.126036400005,659.126036400005,15,666.134504100017,666.134504100017,666.134504100017,666.134504100017,666.134504100017,666.134504100017,666.134504100017,666.134504100017,666.134504100017,666.134504100017,666.134504100017,666.134504100017,666.134504100017,666.134504100017,666.134504100017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,1,"2024-02-14_12h26.31.914","SELFtaskv6","2023.1.0",120.294818573597,NA,2
70,"PRODUCTIVE","p",55,"b",40,160,"b",8,0,5,5,5,NA,NA,"",NA,1.984,218.246716200025,220.245042499999,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,220.245042499999,220.245042499999,220.245042499999,220.245042499999,220.245042499999,220.245042499999,220.245042499999,65,227.256914500002,227.256914500002,227.256914500002,227.256914500002,227.256914500002,227.256914500002,227.256914500002,227.256914500002,227.256914500002,227.256914500002,227.256914500002,227.256914500002,227.256914500002,227.256914500002,227.256914500002,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12343129998771,NA,375,1,"2024-02-14_12h26.31.914","SELFtaskv6","2023.1.0",120.294818573597,NA,5
