"parpre_rate","word","valence","base_rate","news_type","posit_brate","posit_1rate","con","optseq","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","scan.started","keyresp.started","keyresp.keys","keyresp.rt","jitter","polygon.started","polygon.stopped","resp1.keys","slider.response","slider.rt","Adjective_3.started","vowelcount.started","Adjective_4.started","vowelcount_2.started","resp.started","box_1.started","box_2.started","yes.started","no.started","resp.keys","resp.rt","Adjective2.started","text_own.started","rate_own.started","sign.started","text_base.started","num_base.started","sign_base.started","slider_score","Adjective.started","line_own_2.started","point_own_2.started","text_own_2.started","rate_own_2.started","sign_2.started","line_base_2.started","point_base_2.started","text_base_2.started","num_base_2.started","sign_base_2.started","dis_2.started","agree_2.started","resp1.started","slider.started","Adjective_3.stopped","vowelcount.stopped","Adjective_4.stopped","vowelcount_2.stopped","resp.stopped","box_1.stopped","box_2.stopped","yes.stopped","no.stopped","resp1.rt","note.started","participant","session","date","expName","psychopyVersion","frameRate","X","np"
60,"SUCCESSFUL","p",45,"b",-40,80,"s",19,0,19,19,19,NA,NA,"",NA,1.367,407.44203409995,408.811630100012,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,408.811630100012,408.811630100012,408.811630100012,408.811630100012,408.811630100012,408.811630100012,408.811630100012,55,415.826593099977,415.826593099977,415.826593099977,415.826593099977,415.826593099977,415.826593099977,415.826593099977,415.826593099977,415.826593099977,415.826593099977,415.826593099977,415.826593099977,415.826593099977,415.826593099977,415.826593099977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,1,"2024-02-09_16h06.16.450","SELFtaskv6","2023.1.0",120.01977929846,NA,4
65,"BORING","n",45,"g",-40,120,"s",12,0,6,6,6,NA,NA,"",NA,1.9,237.336719199899,239.238572899951,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,239.238572899951,239.238572899951,239.238572899951,239.238572899951,239.238572899951,239.238572899951,239.238572899951,45,246.255100499955,246.255100499955,246.255100499955,246.255100499955,246.255100499955,246.255100499955,246.255100499955,246.255100499955,246.255100499955,246.255100499955,246.255100499955,246.255100499955,246.255100499955,246.255100499955,246.255100499955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,1,"2024-02-09_16h06.16.450","SELFtaskv6","2023.1.0",120.01977929846,NA,1
50,"VALUABLE","p",55,"g",40,0,"s",32,0,46,46,46,NA,NA,"",NA,1,783.536637199926,784.539160099928,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,784.539160099928,784.539160099928,784.539160099928,784.539160099928,784.539160099928,784.539160099928,784.539160099928,45,791.556987099932,791.556987099932,791.556987099932,791.556987099932,791.556987099932,791.556987099932,791.556987099932,791.556987099932,791.556987099932,791.556987099932,791.556987099932,791.556987099932,791.556987099932,791.556987099932,791.556987099932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,1,"2024-02-09_16h06.16.450","SELFtaskv6","2023.1.0",120.01977929846,NA,4
30,"SELFISH","n",40,"b",-80,-160,"b",41,0,26,26,26,NA,NA,"",NA,1.05,504.980260399985,506.03830149991,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,506.03830149991,506.03830149991,506.03830149991,506.03830149991,506.03830149991,506.03830149991,506.03830149991,45,513.047719899914,513.047719899914,513.047719899914,513.047719899914,513.047719899914,513.047719899914,513.047719899914,513.047719899914,513.047719899914,513.047719899914,513.047719899914,513.047719899914,513.047719899914,513.047719899914,513.047719899914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,1,"2024-02-09_16h06.16.450","SELFtaskv6","2023.1.0",120.01977929846,NA,2
35,"CONFIDENT","p",55,"g",40,-120,"s",39,0,33,33,33,NA,NA,"",NA,2.684,600.643431199947,603.332954199985,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,603.332954199985,603.332954199985,603.332954199985,603.332954199985,603.332954199985,603.332954199985,603.332954199985,40,610.345252199913,610.345252199913,610.345252199913,610.345252199913,610.345252199913,610.345252199913,610.345252199913,610.345252199913,610.345252199913,610.345252199913,610.345252199913,610.345252199913,610.345252199913,610.345252199913,610.345252199913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,1,"2024-02-09_16h06.16.450","SELFtaskv6","2023.1.0",120.01977929846,NA,4
30,"ENTHUSIASTIC","p",40,"g",-80,-160,"b",42,0,37,37,37,NA,NA,"",NA,1.867,660.277846299927,662.151585199987,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,662.151585199987,662.151585199987,662.151585199987,662.151585199987,662.151585199987,662.151585199987,662.151585199987,45,669.163027999923,669.163027999923,669.163027999923,669.163027999923,669.163027999923,669.163027999923,669.163027999923,669.163027999923,669.163027999923,669.163027999923,669.163027999923,669.163027999923,669.163027999923,669.163027999923,669.163027999923,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92573329992592,NA,359,1,"2024-02-09_16h06.16.450","SELFtaskv6","2023.1.0",120.01977929846,NA,4
40,"INSECURE","n",55,"b",40,-80,"s",37,0,23,23,23,NA,NA,"",NA,2.934,463.460163299926,466.398427499924,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,466.398427499924,466.398427499924,466.398427499924,466.398427499924,466.398427499924,466.398427499924,466.398427499924,55,473.414888900006,473.414888900006,473.414888900006,473.414888900006,473.414888900006,473.414888900006,473.414888900006,473.414888900006,473.414888900006,473.414888900006,473.414888900006,473.414888900006,473.414888900006,473.414888900006,473.414888900006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,1,"2024-02-09_16h06.16.450","SELFtaskv6","2023.1.0",120.01977929846,NA,2
60,"TALENTED","p",45,"b",-40,80,"s",20,0,29,29,29,NA,NA,"",NA,1.067,544.616930099903,545.686939599924,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,545.686939599924,545.686939599924,545.686939599924,545.686939599924,545.686939599924,545.686939599924,545.686939599924,55,552.701094399905,552.701094399905,552.701094399905,552.701094399905,552.701094399905,552.701094399905,552.701094399905,552.701094399905,552.701094399905,552.701094399905,552.701094399905,552.701094399905,552.701094399905,552.701094399905,552.701094399905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,1,"2024-02-09_16h06.16.450","SELFtaskv6","2023.1.0",120.01977929846,NA,5
60,"MOODY","n",50,"g",0,80,"s",21,0,20,20,20,NA,NA,"",NA,1.567,422.812608200009,424.38346209994,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,424.38346209994,424.38346209994,424.38346209994,424.38346209994,424.38346209994,424.38346209994,424.38346209994,55,431.398524699965,431.398524699965,431.398524699965,431.398524699965,431.398524699965,431.398524699965,431.398524699965,431.398524699965,431.398524699965,431.398524699965,431.398524699965,431.398524699965,431.398524699965,431.398524699965,431.398524699965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,1,"2024-02-09_16h06.16.450","SELFtaskv6","2023.1.0",120.01977929846,NA,2
55,"WITTY","p",60,"g",80,40,"s",27,0,58,58,58,NA,NA,"",NA,1.667,948.058093199972,949.732144600013,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,949.732144600013,949.732144600013,949.732144600013,949.732144600013,949.732144600013,949.732144600013,949.732144600013,60,956.742634699913,956.742634699913,956.742634699913,956.742634699913,956.742634699913,956.742634699913,956.742634699913,956.742634699913,956.742634699913,956.742634699913,956.742634699913,956.742634699913,956.742634699913,956.742634699913,956.742634699913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,1,"2024-02-09_16h06.16.450","SELFtaskv6","2023.1.0",120.01977929846,NA,5
60,"COMPETENT","p",55,"b",40,80,"s",22,0,56,56,56,NA,NA,"",NA,1.617,916.904874800006,918.52995519992,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,918.52995519992,918.52995519992,918.52995519992,918.52995519992,918.52995519992,918.52995519992,918.52995519992,60,925.53951849998,925.53951849998,925.53951849998,925.53951849998,925.53951849998,925.53951849998,925.53951849998,925.53951849998,925.53951849998,925.53951849998,925.53951849998,925.53951849998,925.53951849998,925.53951849998,925.53951849998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,1,"2024-02-09_16h06.16.450","SELFtaskv6","2023.1.0",120.01977929846,NA,5
20,"GLOOMY","n",35,"b",-120,-240,"b",45,0,11,11,11,NA,NA,"",NA,1.25,301.952424899908,303.210684499936,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,303.210684499936,303.210684499936,303.210684499936,303.210684499936,303.210684499936,303.210684499936,303.210684499936,35,310.221656400012,310.221656400012,310.221656400012,310.221656400012,310.221656400012,310.221656400012,310.221656400012,310.221656400012,310.221656400012,310.221656400012,310.221656400012,310.221656400012,310.221656400012,310.221656400012,310.221656400012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,1,"2024-02-09_16h06.16.450","SELFtaskv6","2023.1.0",120.01977929846,NA,2
55,"ADMIRABLE","p",50,"b",0,40,"s",28,0,53,53,53,NA,NA,"",NA,2.634,874.435092499945,877.074024399975,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,877.074024399975,877.074024399975,877.074024399975,877.074024399975,877.074024399975,877.074024399975,877.074024399975,45,884.088678499917,884.088678499917,884.088678499917,884.088678499917,884.088678499917,884.088678499917,884.088678499917,884.088678499917,884.088678499917,884.088678499917,884.088678499917,884.088678499917,884.088678499917,884.088678499917,884.088678499917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,1,"2024-02-09_16h06.16.450","SELFtaskv6","2023.1.0",120.01977929846,NA,5
70,"CREATIVE","p",45,"b",-40,160,"b",6,0,4,4,4,NA,NA,"",NA,1.417,205.924905999913,207.350937400013,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,207.350937400013,207.350937400013,207.350937400013,207.350937400013,207.350937400013,207.350937400013,207.350937400013,75,214.360071099945,214.360071099945,214.360071099945,214.360071099945,214.360071099945,214.360071099945,214.360071099945,214.360071099945,214.360071099945,214.360071099945,214.360071099945,214.360071099945,214.360071099945,214.360071099945,214.360071099945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,1,"2024-02-09_16h06.16.450","SELFtaskv6","2023.1.0",120.01977929846,NA,5
60,"ANXIOUS","n",45,"g",-40,80,"s",23,0,50,50,50,NA,NA,"",NA,1.167,833.140122899902,834.315587499994,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,834.315587499994,834.315587499994,834.315587499994,834.315587499994,834.315587499994,834.315587499994,834.315587499994,55,841.327698600013,841.327698600013,841.327698600013,841.327698600013,841.327698600013,841.327698600013,841.327698600013,841.327698600013,841.327698600013,841.327698600013,841.327698600013,841.327698600013,841.327698600013,841.327698600013,841.327698600013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,1,"2024-02-09_16h06.16.450","SELFtaskv6","2023.1.0",120.01977929846,NA,2
65,"INDECISIVE","n",60,"g",80,120,"s",13,0,41,41,41,NA,NA,"",NA,1.984,717.638483999996,719.637138999999,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,719.637138999999,719.637138999999,719.637138999999,719.637138999999,719.637138999999,719.637138999999,719.637138999999,65,726.646807799931,726.646807799931,726.646807799931,726.646807799931,726.646807799931,726.646807799931,726.646807799931,726.646807799931,726.646807799931,726.646807799931,726.646807799931,726.646807799931,726.646807799931,726.646807799931,726.646807799931,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.907356699928641,NA,359,1,"2024-02-09_16h06.16.450","SELFtaskv6","2023.1.0",120.01977929846,NA,2
60,"VULNERABLE","n",35,"g",-120,80,"s",24,0,51,51,51,NA,NA,"",NA,2.167,848.312105299905,850.487664799904,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,850.487664799904,850.487664799904,850.487664799904,850.487664799904,850.487664799904,850.487664799904,850.487664799904,60,857.497378399945,857.497378399945,857.497378399945,857.497378399945,857.497378399945,857.497378399945,857.497378399945,857.497378399945,857.497378399945,857.497378399945,857.497378399945,857.497378399945,857.497378399945,857.497378399945,857.497378399945,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.752633700030856,NA,359,1,"2024-02-09_16h06.16.450","SELFtaskv6","2023.1.0",120.01977929846,NA,3
35,"HAPPY","p",60,"g",80,-120,"s",40,0,25,25,25,NA,NA,"",NA,1.05,489.923594299937,490.979270300013,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,490.979270300013,490.979270300013,490.979270300013,490.979270300013,490.979270300013,490.979270300013,490.979270300013,45,497.990782500012,497.990782500012,497.990782500012,497.990782500012,497.990782500012,497.990782500012,497.990782500012,497.990782500012,497.990782500012,497.990782500012,497.990782500012,497.990782500012,497.990782500012,497.990782500012,497.990782500012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,1,"2024-02-09_16h06.16.450","SELFtaskv6","2023.1.0",120.01977929846,NA,4
70,"SUPPORTED","p",50,"b",0,160,"b",7,0,30,30,30,NA,NA,"",NA,2.117,559.687788899988,561.812994399923,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,561.812994399923,561.812994399923,561.812994399923,561.812994399923,561.812994399923,561.812994399923,561.812994399923,70,568.82503539999,568.82503539999,568.82503539999,568.82503539999,568.82503539999,568.82503539999,568.82503539999,568.82503539999,568.82503539999,568.82503539999,568.82503539999,568.82503539999,568.82503539999,568.82503539999,568.82503539999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,1,"2024-02-09_16h06.16.450","SELFtaskv6","2023.1.0",120.01977929846,NA,5
60,"INTERESTING","p",45,"b",-40,80,"s",25,0,54,54,54,NA,NA,"",NA,2.167,891.073561399942,893.250669899979,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,893.250669899979,893.250669899979,893.250669899979,893.250669899979,893.250669899979,893.250669899979,893.250669899979,55,900.259003799991,900.259003799991,900.259003799991,900.259003799991,900.259003799991,900.259003799991,900.259003799991,900.259003799991,900.259003799991,900.259003799991,900.259003799991,900.259003799991,900.259003799991,900.259003799991,900.259003799991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,1,"2024-02-09_16h06.16.450","SELFtaskv6","2023.1.0",120.01977929846,NA,5
40,"HUMOROUS","p",35,"b",-120,-80,"s",38,0,31,31,31,NA,NA,"",NA,2.25,575.815323399962,578.076055599959,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,578.076055599959,578.076055599959,578.076055599959,578.076055599959,578.076055599959,578.076055599959,578.076055599959,30,585.088599400013,585.088599400013,585.088599400013,585.088599400013,585.088599400013,585.088599400013,585.088599400013,585.088599400013,585.088599400013,585.088599400013,585.088599400013,585.088599400013,585.088599400013,585.088599400013,585.088599400013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,1,"2024-02-09_16h06.16.450","SELFtaskv6","2023.1.0",120.01977929846,NA,5
45,"LUCKY","p",30,"b",-160,-40,"s",35,0,38,38,38,NA,NA,"",NA,1.15,676.153554299963,677.314627099899,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,677.314627099899,677.314627099899,677.314627099899,677.314627099899,677.314627099899,677.314627099899,677.314627099899,35,684.326163199963,684.326163199963,684.326163199963,684.326163199963,684.326163199963,684.326163199963,684.326163199963,684.326163199963,684.326163199963,684.326163199963,684.326163199963,684.326163199963,684.326163199963,684.326163199963,684.326163199963,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02480159990955,NA,359,1,"2024-02-09_16h06.16.450","SELFtaskv6","2023.1.0",120.01977929846,NA,3
60,"SOCIABLE","p",50,"b",0,80,"s",26,0,57,57,57,NA,NA,"",NA,1.517,932.529044699972,934.057966899942,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,934.057966899942,934.057966899942,934.057966899942,934.057966899942,934.057966899942,934.057966899942,934.057966899942,50,941.070881899912,941.070881899912,941.070881899912,941.070881899912,941.070881899912,941.070881899912,941.070881899912,941.070881899912,941.070881899912,941.070881899912,941.070881899912,941.070881899912,941.070881899912,941.070881899912,941.070881899912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,1,"2024-02-09_16h06.16.450","SELFtaskv6","2023.1.0",120.01977929846,NA,5
65,"AMBITIOUS","p",35,"b",-120,120,"s",14,0,2,2,2,NA,NA,"",NA,1.217,182.659861999913,183.886619900004,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,183.886619900004,183.886619900004,183.886619900004,183.886619900004,183.886619900004,183.886619900004,183.886619900004,45,190.898228899925,190.898228899925,190.898228899925,190.898228899925,190.898228899925,190.898228899925,190.898228899925,190.898228899925,190.898228899925,190.898228899925,190.898228899925,190.898228899925,190.898228899925,190.898228899925,190.898228899925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,1,"2024-02-09_16h06.16.450","SELFtaskv6","2023.1.0",120.01977929846,NA,4
55,"UNHEALTHY","n",35,"g",-120,40,"s",29,0,45,45,45,NA,NA,"",NA,2.901,766.623224399984,769.539868699969,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,769.539868699969,769.539868699969,769.539868699969,769.539868699969,769.539868699969,769.539868699969,769.539868699969,65,776.550264899968,776.550264899968,776.550264899968,776.550264899968,776.550264899968,776.550264899968,776.550264899968,776.550264899968,776.550264899968,776.550264899968,776.550264899968,776.550264899968,776.550264899968,776.550264899968,776.550264899968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,1,"2024-02-09_16h06.16.450","SELFtaskv6","2023.1.0",120.01977929846,NA,2
65,"INATTENTIVE","n",45,"g",-40,120,"s",15,0,47,47,47,NA,NA,"",NA,1.517,798.543012299924,800.066680399934,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,800.066680399934,800.066680399934,800.066680399934,800.066680399934,800.066680399934,800.066680399934,800.066680399934,70,807.07818489999,807.07818489999,807.07818489999,807.07818489999,807.07818489999,807.07818489999,807.07818489999,807.07818489999,807.07818489999,807.07818489999,807.07818489999,807.07818489999,807.07818489999,807.07818489999,807.07818489999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,1,"2024-02-09_16h06.16.450","SELFtaskv6","2023.1.0",120.01977929846,NA,2
70,"PASSIVE","n",40,"g",-80,160,"b",8,0,5,5,5,NA,NA,"",NA,1.984,221.34793649998,223.33673599991,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,223.33673599991,223.33673599991,223.33673599991,223.33673599991,223.33673599991,223.33673599991,223.33673599991,60,230.348875799915,230.348875799915,230.348875799915,230.348875799915,230.348875799915,230.348875799915,230.348875799915,230.348875799915,230.348875799915,230.348875799915,230.348875799915,230.348875799915,230.348875799915,230.348875799915,230.348875799915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,1,"2024-02-09_16h06.16.450","SELFtaskv6","2023.1.0",120.01977929846,NA,3
70,"PRODUCTIVE","p",55,"b",40,160,"b",9,0,27,27,27,NA,NA,"",NA,2.35,520.035374999978,522.394605399924,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,522.394605399924,522.394605399924,522.394605399924,522.394605399924,522.394605399924,522.394605399924,522.394605399924,60,529.404610799975,529.404610799975,529.404610799975,529.404610799975,529.404610799975,529.404610799975,529.404610799975,529.404610799975,529.404610799975,529.404610799975,529.404610799975,529.404610799975,529.404610799975,529.404610799975,529.404610799975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,1,"2024-02-09_16h06.16.450","SELFtaskv6","2023.1.0",120.01977929846,NA,5
