"parpre_rate","word","valence","base_rate","news_type","posit_brate","posit_1rate","con","optseq","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","scan.started","keyresp.started","keyresp.keys","keyresp.rt","jitter","polygon.started","polygon.stopped","resp1.keys","slider.response","slider.rt","Adjective_3.started","vowelcount.started","Adjective_4.started","vowelcount_2.started","resp.started","box_1.started","box_2.started","yes.started","no.started","resp.keys","resp.rt","Adjective2.started","text_own.started","rate_own.started","sign.started","text_base.started","num_base.started","sign_base.started","slider_score","Adjective.started","line_own_2.started","point_own_2.started","text_own_2.started","rate_own_2.started","sign_2.started","line_base_2.started","point_base_2.started","text_base_2.started","num_base_2.started","sign_base_2.started","dis_2.started","agree_2.started","resp1.started","slider.started","resp1.rt","Adjective_3.stopped","vowelcount.stopped","Adjective_4.stopped","vowelcount_2.stopped","resp.stopped","box_1.stopped","box_2.stopped","yes.stopped","no.stopped","note.started","note.stopped","participant","session","date","expName","psychopyVersion","frameRate","X","np"
80,"SUCCESSFUL","p",65,"b",120,240,"s",13,0,41,41,41,NA,NA,"",NA,1.984,718.9938349,720.984234100004,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,720.984234100004,720.984234100004,720.984234100004,720.984234100004,720.984234100004,720.984234100004,720.984234100004,75,727.995046100012,727.995046100012,727.995046100012,727.995046100012,727.995046100012,727.995046100012,727.995046100012,727.995046100012,727.995046100012,727.995046100012,727.995046100012,727.995046100012,727.995046100012,727.995046100012,727.995046100012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348,1,"2024-02-02_14h37.47.220","SELFtaskv6","2023.1.0",120.633664506956,NA,5
10,"BORING","n",15,"b",-280,-320,"s",35,0,38,38,38,NA,NA,"",NA,1.15,677.492836300007,678.653954300011,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,678.653954300011,678.653954300011,678.653954300011,678.653954300011,678.653954300011,678.653954300011,678.653954300011,15,685.666684700001,685.666684700001,685.666684700001,685.666684700001,685.666684700001,685.666684700001,685.666684700001,685.666684700001,685.666684700001,685.666684700001,685.666684700001,685.666684700001,685.666684700001,685.666684700001,685.666684700001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348,1,"2024-02-02_14h37.47.220","SELFtaskv6","2023.1.0",120.633664506956,NA,3
85,"VALUABLE","p",65,"b",80,280,"b",6,0,4,4,4,NA,NA,"",NA,1.417,207.248305400004,208.670799900006,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,208.670799900006,208.670799900006,208.670799900006,208.670799900006,208.670799900006,208.670799900006,208.670799900006,75,215.682123800012,215.682123800012,215.682123800012,215.682123800012,215.682123800012,215.682123800012,215.682123800012,215.682123800012,215.682123800012,215.682123800012,215.682123800012,215.682123800012,215.682123800012,215.682123800012,215.682123800012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348,1,"2024-02-02_14h37.47.220","SELFtaskv6","2023.1.0",120.633664506956,NA,4
60,"CONFIDENT","p",85,"g",280,80,"s",26,0,57,57,57,NA,NA,"",NA,1.517,933.892627500012,935.416147399999,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,935.416147399999,935.416147399999,935.416147399999,935.416147399999,935.416147399999,935.416147399999,935.416147399999,75,942.427776600001,942.427776600001,942.427776600001,942.427776600001,942.427776600001,942.427776600001,942.427776600001,942.427776600001,942.427776600001,942.427776600001,942.427776600001,942.427776600001,942.427776600001,942.427776600001,942.427776600001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348,1,"2024-02-02_14h37.47.220","SELFtaskv6","2023.1.0",120.633664506956,NA,5
80,"ENTHUSIASTIC","p",60,"b",80,240,"s",14,0,2,2,2,NA,NA,"",NA,1.217,183.989020000008,185.216795700006,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,185.216795700006,185.216795700006,185.216795700006,185.216795700006,185.216795700006,185.216795700006,185.216795700006,80,192.227809300006,192.227809300006,192.227809300006,192.227809300006,192.227809300006,192.227809300006,192.227809300006,192.227809300006,192.227809300006,192.227809300006,192.227809300006,192.227809300006,192.227809300006,192.227809300006,192.227809300006,1.59827299999597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348,1,"2024-02-02_14h37.47.220","SELFtaskv6","2023.1.0",120.633664506956,NA,5
85,"AGREEABLE","p",80,"b",240,280,"b",7,0,30,30,30,NA,NA,"",NA,2.117,561.029620900008,563.151438800007,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,563.151438800007,563.151438800007,563.151438800007,563.151438800007,563.151438800007,563.151438800007,563.151438800007,85,570.164669900012,570.164669900012,570.164669900012,570.164669900012,570.164669900012,570.164669900012,570.164669900012,570.164669900012,570.164669900012,570.164669900012,570.164669900012,570.164669900012,570.164669900012,570.164669900012,570.164669900012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348,1,"2024-02-02_14h37.47.220","SELFtaskv6","2023.1.0",120.633664506956,NA,4
10,"LAZY","n",35,"b",-120,-320,"s",36,0,15,15,15,NA,NA,"",NA,1.7,352.713838399999,354.418373500012,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,354.418373500012,354.418373500012,354.418373500012,354.418373500012,354.418373500012,354.418373500012,354.418373500012,15,361.431054400004,361.431054400004,361.431054400004,361.431054400004,361.431054400004,361.431054400004,361.431054400004,361.431054400004,361.431054400004,361.431054400004,361.431054400004,361.431054400004,361.431054400004,361.431054400004,361.431054400004,2.85094319999916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348,1,"2024-02-02_14h37.47.220","SELFtaskv6","2023.1.0",120.633664506956,NA,2
10,"INSECURE","n",25,"b",-200,-320,"s",37,0,23,23,23,NA,NA,"",NA,2.934,464.808497500009,467.748745400007,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,467.748745400007,467.748745400007,467.748745400007,467.748745400007,467.748745400007,467.748745400007,467.748745400007,20,474.761006100001,474.761006100001,474.761006100001,474.761006100001,474.761006100001,474.761006100001,474.761006100001,474.761006100001,474.761006100001,474.761006100001,474.761006100001,474.761006100001,474.761006100001,474.761006100001,474.761006100001,2.53046409999661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348,1,"2024-02-02_14h37.47.220","SELFtaskv6","2023.1.0",120.633664506956,NA,2
60,"TALENTED","p",80,"g",240,80,"s",27,0,58,58,58,NA,NA,"",NA,1.667,949.415739400007,951.088716500002,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,951.088716500002,951.088716500002,951.088716500002,951.088716500002,951.088716500002,951.088716500002,951.088716500002,70,958.1019123,958.1019123,958.1019123,958.1019123,958.1019123,958.1019123,958.1019123,958.1019123,958.1019123,958.1019123,958.1019123,958.1019123,958.1019123,958.1019123,958.1019123,3.70387929999561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348,1,"2024-02-02_14h37.47.220","SELFtaskv6","2023.1.0",120.633664506956,NA,5
85,"PATIENT","p",70,"b",160,280,"b",8,0,5,5,5,NA,NA,"",NA,1.984,222.670996000001,224.659910600007,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,224.659910600007,224.659910600007,224.659910600007,224.659910600007,224.659910600007,224.659910600007,224.659910600007,85,231.67171960001,231.67171960001,231.67171960001,231.67171960001,231.67171960001,231.67171960001,231.67171960001,231.67171960001,231.67171960001,231.67171960001,231.67171960001,231.67171960001,231.67171960001,231.67171960001,231.67171960001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348,1,"2024-02-02_14h37.47.220","SELFtaskv6","2023.1.0",120.633664506956,NA,4
85,"WITTY","p",70,"b",160,280,"b",9,0,27,27,27,NA,NA,"",NA,2.35,521.384459400011,523.7408153,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,523.7408153,523.7408153,523.7408153,523.7408153,523.7408153,523.7408153,523.7408153,80,530.751810900008,530.751810900008,530.751810900008,530.751810900008,530.751810900008,530.751810900008,530.751810900008,530.751810900008,530.751810900008,530.751810900008,530.751810900008,530.751810900008,530.751810900008,530.751810900008,530.751810900008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348,1,"2024-02-02_14h37.47.220","SELFtaskv6","2023.1.0",120.633664506956,NA,4
80,"EFFICIENT","p",60,"b",80,240,"s",15,0,47,47,47,NA,NA,"",NA,1.517,799.892276800005,801.414475099999,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,801.414475099999,801.414475099999,801.414475099999,801.414475099999,801.414475099999,801.414475099999,801.414475099999,80,808.426519700006,808.426519700006,808.426519700006,808.426519700006,808.426519700006,808.426519700006,808.426519700006,808.426519700006,808.426519700006,808.426519700006,808.426519700006,808.426519700006,808.426519700006,808.426519700006,808.426519700006,1.37204400000337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348,1,"2024-02-02_14h37.47.220","SELFtaskv6","2023.1.0",120.633664506956,NA,5
30,"RESERVED","n",15,"g",-280,-160,"s",31,0,16,16,16,NA,NA,"",NA,2.35,368.420240200008,370.77551810001,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,370.77551810001,370.77551810001,370.77551810001,370.77551810001,370.77551810001,370.77551810001,370.77551810001,20,377.787681400005,377.787681400005,377.787681400005,377.787681400005,377.787681400005,377.787681400005,377.787681400005,377.787681400005,377.787681400005,377.787681400005,377.787681400005,377.787681400005,377.787681400005,377.787681400005,377.787681400005,3.27737969999725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348,1,"2024-02-02_14h37.47.220","SELFtaskv6","2023.1.0",120.633664506956,NA,3
65,"ADMIRABLE","p",70,"g",160,120,"s",25,0,54,54,54,NA,NA,"",NA,2.167,892.430861300003,894.602416900001,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,894.602416900001,894.602416900001,894.602416900001,894.602416900001,894.602416900001,894.602416900001,894.602416900001,70,901.616710700007,901.616710700007,901.616710700007,901.616710700007,901.616710700007,901.616710700007,901.616710700007,901.616710700007,901.616710700007,901.616710700007,901.616710700007,901.616710700007,901.616710700007,901.616710700007,901.616710700007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348,1,"2024-02-02_14h37.47.220","SELFtaskv6","2023.1.0",120.633664506956,NA,4
70,"CREATIVE","p",80,"g",240,160,"s",23,0,50,50,50,NA,NA,"",NA,1.167,834.488420599999,835.6623062,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,835.6623062,835.6623062,835.6623062,835.6623062,835.6623062,835.6623062,835.6623062,70,842.672890300004,842.672890300004,842.672890300004,842.672890300004,842.672890300004,842.672890300004,842.672890300004,842.672890300004,842.672890300004,842.672890300004,842.672890300004,842.672890300004,842.672890300004,842.672890300004,842.672890300004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348,1,"2024-02-02_14h37.47.220","SELFtaskv6","2023.1.0",120.633664506956,NA,5
10,"ANXIOUS","n",20,"b",-240,-320,"s",38,0,31,31,31,NA,NA,"",NA,2.25,577.14763430001,579.409034100012,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,579.409034100012,579.409034100012,579.409034100012,579.409034100012,579.409034100012,579.409034100012,579.409034100012,20,586.423002200012,586.423002200012,586.423002200012,586.423002200012,586.423002200012,586.423002200012,586.423002200012,586.423002200012,586.423002200012,586.423002200012,586.423002200012,586.423002200012,586.423002200012,586.423002200012,586.423002200012,1.21264230000088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348,1,"2024-02-02_14h37.47.220","SELFtaskv6","2023.1.0",120.633664506956,NA,2
50,"INDECISIVE","n",20,"g",-240,0,"s",28,0,53,53,53,NA,NA,"",NA,2.634,875.79171450001,878.428320600011,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,878.428320600011,878.428320600011,878.428320600011,878.428320600011,878.428320600011,878.428320600011,878.428320600011,40,885.444985400012,885.444985400012,885.444985400012,885.444985400012,885.444985400012,885.444985400012,885.444985400012,885.444985400012,885.444985400012,885.444985400012,885.444985400012,885.444985400012,885.444985400012,885.444985400012,885.444985400012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348,1,"2024-02-02_14h37.47.220","SELFtaskv6","2023.1.0",120.633664506956,NA,2
10,"VULNERABLE","n",20,"b",-240,-320,"s",39,0,33,33,33,NA,NA,"",NA,2.684,601.991693500007,604.682587600008,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,604.682587600008,604.682587600008,604.682587600008,604.682587600008,604.682587600008,604.682587600008,604.682587600008,15,611.693438300004,611.693438300004,611.693438300004,611.693438300004,611.693438300004,611.693438300004,611.693438300004,611.693438300004,611.693438300004,611.693438300004,611.693438300004,611.693438300004,611.693438300004,611.693438300004,611.693438300004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348,1,"2024-02-02_14h37.47.220","SELFtaskv6","2023.1.0",120.633664506956,NA,2
80,"SUPPORTED","p",90,"g",320,240,"s",16,0,40,40,40,NA,NA,"",NA,2.651,702.321200300008,704.986321700009,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,704.986321700009,704.986321700009,704.986321700009,704.986321700009,704.986321700009,704.986321700009,704.986321700009,80,711.997868000006,711.997868000006,711.997868000006,711.997868000006,711.997868000006,711.997868000006,711.997868000006,711.997868000006,711.997868000006,711.997868000006,711.997868000006,711.997868000006,711.997868000006,711.997868000006,711.997868000006,2.52953339999658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348,1,"2024-02-02_14h37.47.220","SELFtaskv6","2023.1.0",120.633664506956,NA,3
85,"INTERESTING","p",75,"b",200,280,"b",10,0,13,13,13,NA,NA,"",NA,1.3,327.441854900011,328.748111400011,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,328.748111400011,328.748111400011,328.748111400011,328.748111400011,328.748111400011,328.748111400011,328.748111400011,85,335.759404000011,335.759404000011,335.759404000011,335.759404000011,335.759404000011,335.759404000011,335.759404000011,335.759404000011,335.759404000011,335.759404000011,335.759404000011,335.759404000011,335.759404000011,335.759404000011,335.759404000011,0.987877499996102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348,1,"2024-02-02_14h37.47.220","SELFtaskv6","2023.1.0",120.633664506956,NA,5
80,"HUMOROUS","p",75,"b",200,240,"s",17,0,35,35,35,NA,NA,"",NA,2.4,635.224644800008,637.636543100001,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,637.636543100001,637.636543100001,637.636543100001,637.636543100001,637.636543100001,637.636543100001,637.636543100001,80,644.64666720001,644.64666720001,644.64666720001,644.64666720001,644.64666720001,644.64666720001,644.64666720001,644.64666720001,644.64666720001,644.64666720001,644.64666720001,644.64666720001,644.64666720001,644.64666720001,644.64666720001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348,1,"2024-02-02_14h37.47.220","SELFtaskv6","2023.1.0",120.633664506956,NA,4
75,"LUCKY","p",85,"g",280,200,"s",20,0,29,29,29,NA,NA,"",NA,1.067,545.956926700004,547.029870500002,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,547.029870500002,547.029870500002,547.029870500002,547.029870500002,547.029870500002,547.029870500002,547.029870500002,80,554.043327600011,554.043327600011,554.043327600011,554.043327600011,554.043327600011,554.043327600011,554.043327600011,554.043327600011,554.043327600011,554.043327600011,554.043327600011,554.043327600011,554.043327600011,554.043327600011,554.043327600011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348,1,"2024-02-02_14h37.47.220","SELFtaskv6","2023.1.0",120.633664506956,NA,3
75,"SOCIABLE","p",65,"b",120,200,"s",21,0,20,20,20,NA,NA,"",NA,1.567,424.154605000003,425.727251200005,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,425.727251200005,425.727251200005,425.727251200005,425.727251200005,425.727251200005,425.727251200005,425.727251200005,65,432.784904,432.784904,432.784904,432.784904,432.784904,432.784904,432.784904,432.784904,432.784904,432.784904,432.784904,432.784904,432.784904,432.784904,432.784904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348,1,"2024-02-02_14h37.47.220","SELFtaskv6","2023.1.0",120.633664506956,NA,4
50,"AMBITIOUS","p",65,"g",120,0,"s",29,0,45,45,45,NA,NA,"",NA,2.901,767.963186000008,770.880575000003,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,770.880575000003,770.880575000003,770.880575000003,770.880575000003,770.880575000003,770.880575000003,770.880575000003,50,777.889671199999,777.889671199999,777.889671199999,777.889671199999,777.889671199999,777.889671199999,777.889671199999,777.889671199999,777.889671199999,777.889671199999,777.889671199999,777.889671199999,777.889671199999,777.889671199999,777.889671199999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348,1,"2024-02-02_14h37.47.220","SELFtaskv6","2023.1.0",120.633664506956,NA,4
10,"UNHEALTHY","n",20,"b",-240,-320,"s",40,0,25,25,25,NA,NA,"",NA,1.05,491.2719315,492.331513900004,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,492.331513900004,492.331513900004,492.331513900004,492.331513900004,492.331513900004,492.331513900004,492.331513900004,20,499.341644600005,499.341644600005,499.341644600005,499.341644600005,499.341644600005,499.341644600005,499.341644600005,499.341644600005,499.341644600005,499.341644600005,499.341644600005,499.341644600005,499.341644600005,499.341644600005,499.341644600005,2.37980009999592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348,1,"2024-02-02_14h37.47.220","SELFtaskv6","2023.1.0",120.633664506956,NA,2
10,"INATTENTIVE","n",30,"b",-160,-320,"b",41,0,26,26,26,NA,NA,"",NA,1.05,506.32792380001,507.386459000001,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,507.386459000001,507.386459000001,507.386459000001,507.386459000001,507.386459000001,507.386459000001,507.386459000001,20,514.395999900007,514.395999900007,514.395999900007,514.395999900007,514.395999900007,514.395999900007,514.395999900007,514.395999900007,514.395999900007,514.395999900007,514.395999900007,514.395999900007,514.395999900007,514.395999900007,514.395999900007,2.29616680000618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348,1,"2024-02-02_14h37.47.220","SELFtaskv6","2023.1.0",120.633664506956,NA,2
75,"PASSIVE","n",30,"g",-160,200,"s",22,0,56,56,56,NA,NA,"",NA,1.617,918.261513100006,919.883951200012,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,919.883951200012,919.883951200012,919.883951200012,919.883951200012,919.883951200012,919.883951200012,919.883951200012,65,926.897767800008,926.897767800008,926.897767800008,926.897767800008,926.897767800008,926.897767800008,926.897767800008,926.897767800008,926.897767800008,926.897767800008,926.897767800008,926.897767800008,926.897767800008,926.897767800008,926.897767800008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348,1,"2024-02-02_14h37.47.220","SELFtaskv6","2023.1.0",120.633664506956,NA,3
