"parpre_rate","word","valence","base_rate","news_type","posit_brate","posit_1rate","con","optseq","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","scan.started","keyresp.started","keyresp.keys","keyresp.rt","jitter","polygon.started","polygon.stopped","resp1.keys","slider.response","slider.rt","Adjective_3.started","vowelcount.started","Adjective_4.started","vowelcount_2.started","resp.started","box_1.started","box_2.started","yes.started","no.started","resp.keys","resp.rt","Adjective2.started","text_own.started","rate_own.started","sign.started","text_base.started","num_base.started","sign_base.started","slider_score","Adjective.started","line_own_2.started","point_own_2.started","text_own_2.started","rate_own_2.started","sign_2.started","line_base_2.started","point_base_2.started","text_base_2.started","num_base_2.started","sign_base_2.started","dis_2.started","agree_2.started","resp1.started","slider.started","resp1.rt","Adjective_3.stopped","vowelcount.stopped","Adjective_4.stopped","vowelcount_2.stopped","resp.stopped","box_1.stopped","box_2.stopped","yes.stopped","no.stopped","note.started","participant","session","date","expName","psychopyVersion","frameRate","X","np"
0,"ASHAMED","n",5,"b",-360,-400,"s",38,0,31,31,31,NA,NA,"",NA,2.25,583.1469373742,585.413184049423,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,585.413184049423,585.413184049423,585.413184049423,585.413184049423,585.413184049423,585.413184049423,585.413184049423,0,592.450611228123,592.450611228123,592.450611228123,592.450611228123,592.450611228123,592.450611228123,592.450611228123,592.450611228123,592.450611228123,592.450611228123,592.450611228123,592.450611228123,592.450611228123,592.450611228123,592.450611228123,0.722368157934397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331,1,"2023-12-08_16h06.43.480","SELFtaskv6","2023.1.2",60.9476844790836,NA,2
0,"NEEDY","n",10,"b",-320,-400,"s",39,0,33,33,33,NA,NA,"",NA,2.684,608.017791136575,610.709800556244,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,610.709800556244,610.709800556244,610.709800556244,610.709800556244,610.709800556244,610.709800556244,610.709800556244,5,617.739779276948,617.739779276948,617.739779276948,617.739779276948,617.739779276948,617.739779276948,617.739779276948,617.739779276948,617.739779276948,617.739779276948,617.739779276948,617.739779276948,617.739779276948,617.739779276948,617.739779276948,4.8173958727275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331,1,"2023-12-08_16h06.43.480","SELFtaskv6","2023.1.2",60.9476844790836,NA,2
80,"HUMBLE","p",85,"g",280,240,"s",17,0,35,35,35,NA,NA,"",NA,2.4,641.265709928877,643.683409531252,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,643.683409531252,643.683409531252,643.683409531252,643.683409531252,643.683409531252,643.683409531252,643.683409531252,80,650.718511946849,650.718511946849,650.718511946849,650.718511946849,650.718511946849,650.718511946849,650.718511946849,650.718511946849,650.718511946849,650.718511946849,650.718511946849,650.718511946849,650.718511946849,650.718511946849,650.718511946849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331,1,"2023-12-08_16h06.43.480","SELFtaskv6","2023.1.2",60.9476844790836,NA,5
0,"CARELESS","n",20,"b",-240,-400,"s",40,0,25,25,25,NA,NA,"",NA,1.05,497.14950818161,498.222872619925,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,498.222872619925,498.222872619925,498.222872619925,498.222872619925,498.222872619925,498.222872619925,498.222872619925,10,505.258165328705,505.258165328705,505.258165328705,505.258165328705,505.258165328705,505.258165328705,505.258165328705,505.258165328705,505.258165328705,505.258165328705,505.258165328705,505.258165328705,505.258165328705,505.258165328705,505.258165328705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331,1,"2023-12-08_16h06.43.480","SELFtaskv6","2023.1.2",60.9476844790836,NA,3
70,"SUCCESSFUL","p",75,"g",200,160,"s",26,0,57,57,57,NA,NA,"",NA,1.517,940.413743551297,941.950649770326,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,941.950649770326,941.950649770326,941.950649770326,941.950649770326,941.950649770326,941.950649770326,941.950649770326,80,948.980506748892,948.980506748892,948.980506748892,948.980506748892,948.980506748892,948.980506748892,948.980506748892,948.980506748892,948.980506748892,948.980506748892,948.980506748892,948.980506748892,948.980506748892,948.980506748892,948.980506748892,1.73335794726154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331,1,"2023-12-08_16h06.43.480","SELFtaskv6","2023.1.2",60.9476844790836,NA,5
0,"BORING","n",10,"b",-320,-400,"b",41,0,26,26,26,NA,NA,"",NA,1.05,512.233606124879,513.307400642952,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,513.307400642952,513.307400642952,513.307400642952,513.307400642952,513.307400642952,513.307400642952,513.307400642952,0,520.337011292751,520.337011292751,520.337011292751,520.337011292751,520.337011292751,520.337011292751,520.337011292751,520.337011292751,520.337011292751,520.337011292751,520.337011292751,520.337011292751,520.337011292751,520.337011292751,520.337011292751,2.62822506483644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331,1,"2023-12-08_16h06.43.480","SELFtaskv6","2023.1.2",60.9476844790836,NA,1
90,"VALUABLE","p",95,"g",360,320,"b",7,0,30,30,30,NA,NA,"",NA,2.117,567.002641349623,569.139384809649,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,569.139384809649,569.139384809649,569.139384809649,569.139384809649,569.139384809649,569.139384809649,569.139384809649,95,576.172947243846,576.172947243846,576.172947243846,576.172947243846,576.172947243846,576.172947243846,576.172947243846,576.172947243846,576.172947243846,576.172947243846,576.172947243846,576.172947243846,576.172947243846,576.172947243846,576.172947243846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331,1,"2023-12-08_16h06.43.480","SELFtaskv6","2023.1.2",60.9476844790836,NA,4
0,"SELFISH","n",5,"b",-360,-400,"b",42,0,37,37,37,NA,NA,"",NA,1.867,667.700822925777,669.590532784059,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,669.590532784059,669.590532784059,669.590532784059,669.590532784059,669.590532784059,669.590532784059,669.590532784059,0,676.625947235036,676.625947235036,676.625947235036,676.625947235036,676.625947235036,676.625947235036,676.625947235036,676.625947235036,676.625947235036,676.625947235036,676.625947235036,676.625947235036,676.625947235036,676.625947235036,676.625947235036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331,1,"2023-12-08_16h06.43.480","SELFtaskv6","2023.1.2",60.9476844790836,NA,1
80,"CONFIDENT","p",90,"g",320,240,"s",18,0,17,17,17,NA,NA,"",NA,1.467,390.412941418414,391.90733288828,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,391.90733288828,391.90733288828,391.90733288828,391.90733288828,391.90733288828,391.90733288828,391.90733288828,90,398.938812905922,398.938812905922,398.938812905922,398.938812905922,398.938812905922,398.938812905922,398.938812905922,398.938812905922,398.938812905922,398.938812905922,398.938812905922,398.938812905922,398.938812905922,398.938812905922,398.938812905922,0.922500026295893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331,1,"2023-12-08_16h06.43.480","SELFtaskv6","2023.1.2",60.9476844790836,NA,5
95,"ENTHUSIASTIC","p",80,"b",240,360,"b",6,0,4,4,4,NA,NA,"",NA,1.417,212.596460034023,214.040816616791,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,214.040816616791,214.040816616791,214.040816616791,214.040816616791,214.040816616791,214.040816616791,214.040816616791,90,221.072461896576,221.072461896576,221.072461896576,221.072461896576,221.072461896576,221.072461896576,221.072461896576,221.072461896576,221.072461896576,221.072461896576,221.072461896576,221.072461896576,221.072461896576,221.072461896576,221.072461896576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331,1,"2023-12-08_16h06.43.480","SELFtaskv6","2023.1.2",60.9476844790836,NA,5
60,"AGREEABLE","p",85,"g",280,80,"s",27,0,58,58,58,NA,NA,"",NA,1.667,955.951828791876,957.628558149096,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,957.628558149096,957.628558149096,957.628558149096,957.628558149096,957.628558149096,957.628558149096,957.628558149096,80,964.660289331048,964.660289331048,964.660289331048,964.660289331048,964.660289331048,964.660289331048,964.660289331048,964.660289331048,964.660289331048,964.660289331048,964.660289331048,964.660289331048,964.660289331048,964.660289331048,964.660289331048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331,1,"2023-12-08_16h06.43.480","SELFtaskv6","2023.1.2",60.9476844790836,NA,3
15,"LAZY","n",20,"b",-240,-280,"s",30,0,42,42,42,NA,NA,"",NA,2.017,741.196609310398,743.221528905095,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,743.221528905095,743.221528905095,743.221528905095,743.221528905095,743.221528905095,743.221528905095,743.221528905095,15,750.253044193843,750.253044193843,750.253044193843,750.253044193843,750.253044193843,750.253044193843,750.253044193843,750.253044193843,750.253044193843,750.253044193843,750.253044193843,750.253044193843,750.253044193843,750.253044193843,750.253044193843,2.06689446861856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331,1,"2023-12-08_16h06.43.480","SELFtaskv6","2023.1.2",60.9476844790836,NA,3
0,"INSECURE","n",15,"b",-280,-400,"b",43,0,21,21,21,NA,NA,"",NA,1.934,445.513533716789,447.471602931735,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,447.471602931735,447.471602931735,447.471602931735,447.471602931735,447.471602931735,447.471602931735,447.471602931735,5,454.504044655478,454.504044655478,454.504044655478,454.504044655478,454.504044655478,454.504044655478,454.504044655478,454.504044655478,454.504044655478,454.504044655478,454.504044655478,454.504044655478,454.504044655478,454.504044655478,454.504044655478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331,1,"2023-12-08_16h06.43.480","SELFtaskv6","2023.1.2",60.9476844790836,NA,1
90,"TALENTED","p",90,"g",320,320,"b",8,0,5,5,5,NA,NA,"",NA,1.984,228.033655163075,230.031468924368,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,230.031468924368,230.031468924368,230.031468924368,230.031468924368,230.031468924368,230.031468924368,230.031468924368,90,237.066135286819,237.066135286819,237.066135286819,237.066135286819,237.066135286819,237.066135286819,237.066135286819,237.066135286819,237.066135286819,237.066135286819,237.066135286819,237.066135286819,237.066135286819,237.066135286819,237.066135286819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331,1,"2023-12-08_16h06.43.480","SELFtaskv6","2023.1.2",60.9476844790836,NA,4
0,"MOODY","n",15,"b",-280,-400,"b",44,0,10,10,10,NA,NA,"",NA,1.684,293.07424906001,294.782652710332,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,294.782652710332,294.782652710332,294.782652710332,294.782652710332,294.782652710332,294.782652710332,294.782652710332,5,301.813466559455,301.813466559455,301.813466559455,301.813466559455,301.813466559455,301.813466559455,301.813466559455,301.813466559455,301.813466559455,301.813466559455,301.813466559455,301.813466559455,301.813466559455,301.813466559455,301.813466559455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331,1,"2023-12-08_16h06.43.480","SELFtaskv6","2023.1.2",60.9476844790836,NA,2
80,"WITTY","p",90,"g",320,240,"s",19,0,19,19,19,NA,NA,"",NA,1.367,414.507271106995,415.898149320215,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,415.898149320215,415.898149320215,415.898149320215,415.898149320215,415.898149320215,415.898149320215,415.898149320215,85,422.929084911477,422.929084911477,422.929084911477,422.929084911477,422.929084911477,422.929084911477,422.929084911477,422.929084911477,422.929084911477,422.929084911477,422.929084911477,422.929084911477,422.929084911477,422.929084911477,422.929084911477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331,1,"2023-12-08_16h06.43.480","SELFtaskv6","2023.1.2",60.9476844790836,NA,4
80,"COMPETENT","p",90,"g",320,240,"s",20,0,29,29,29,NA,NA,"",NA,1.067,551.900552589912,552.992519968713,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,552.992519968713,552.992519968713,552.992519968713,552.992519968713,552.992519968713,552.992519968713,552.992519968713,90,560.027872979699,560.027872979699,560.027872979699,560.027872979699,560.027872979699,560.027872979699,560.027872979699,560.027872979699,560.027872979699,560.027872979699,560.027872979699,560.027872979699,560.027872979699,560.027872979699,560.027872979699,1.4301107598003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331,1,"2023-12-08_16h06.43.480","SELFtaskv6","2023.1.2",60.9476844790836,NA,5
20,"RESERVED","n",10,"g",-320,-240,"s",28,0,53,53,53,NA,NA,"",NA,2.634,882.223271126335,884.883668261755,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,884.883668261755,884.883668261755,884.883668261755,884.883668261755,884.883668261755,884.883668261755,884.883668261755,15,891.913087480585,891.913087480585,891.913087480585,891.913087480585,891.913087480585,891.913087480585,891.913087480585,891.913087480585,891.913087480585,891.913087480585,891.913087480585,891.913087480585,891.913087480585,891.913087480585,891.913087480585,3.38297293771757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331,1,"2023-12-08_16h06.43.480","SELFtaskv6","2023.1.2",60.9476844790836,NA,4
0,"GLOOMY","n",10,"b",-320,-400,"b",45,0,11,11,11,NA,NA,"",NA,1.25,308.802488432382,310.055670866161,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,310.055670866161,310.055670866161,310.055670866161,310.055670866161,310.055670866161,310.055670866161,310.055670866161,0,317.092030809901,317.092030809901,317.092030809901,317.092030809901,317.092030809901,317.092030809901,317.092030809901,317.092030809901,317.092030809901,317.092030809901,317.092030809901,317.092030809901,317.092030809901,317.092030809901,317.092030809901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331,1,"2023-12-08_16h06.43.480","SELFtaskv6","2023.1.2",60.9476844790836,NA,1
80,"ADMIRABLE","p",85,"g",280,240,"s",21,0,20,20,20,NA,NA,"",NA,1.567,429.903423201642,431.493604981457,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,431.493604981457,431.493604981457,431.493604981457,431.493604981457,431.493604981457,431.493604981457,431.493604981457,80,438.526730224839,438.526730224839,438.526730224839,438.526730224839,438.526730224839,438.526730224839,438.526730224839,438.526730224839,438.526730224839,438.526730224839,438.526730224839,438.526730224839,438.526730224839,438.526730224839,438.526730224839,2.01563476445153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331,1,"2023-12-08_16h06.43.480","SELFtaskv6","2023.1.2",60.9476844790836,NA,5
80,"CREATIVE","p",90,"g",320,240,"s",22,0,56,56,56,NA,NA,"",NA,1.617,924.778155361768,926.401854633645,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,926.401854633645,926.401854633645,926.401854633645,926.401854633645,926.401854633645,926.401854633645,926.401854633645,90,933.436425991764,933.436425991764,933.436425991764,933.436425991764,933.436425991764,933.436425991764,933.436425991764,933.436425991764,933.436425991764,933.436425991764,933.436425991764,933.436425991764,933.436425991764,933.436425991764,933.436425991764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331,1,"2023-12-08_16h06.43.480","SELFtaskv6","2023.1.2",60.9476844790836,NA,5
90,"HAPPY","p",85,"b",280,320,"b",9,0,27,27,27,NA,NA,"",NA,2.35,527.305695115007,529.664947106212,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,529.664947106212,529.664947106212,529.664947106212,529.664947106212,529.664947106212,529.664947106212,529.664947106212,90,536.696094323997,536.696094323997,536.696094323997,536.696094323997,536.696094323997,536.696094323997,536.696094323997,536.696094323997,536.696094323997,536.696094323997,536.696094323997,536.696094323997,536.696094323997,536.696094323997,536.696094323997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331,1,"2023-12-08_16h06.43.480","SELFtaskv6","2023.1.2",60.9476844790836,NA,4
90,"SUPPORTED","p",80,"b",240,320,"b",10,0,13,13,13,NA,NA,"",NA,1.3,332.995554704801,334.305161781958,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,334.305161781958,334.305161781958,334.305161781958,334.305161781958,334.305161781958,334.305161781958,334.305161781958,90,341.338486420806,341.338486420806,341.338486420806,341.338486420806,341.338486420806,341.338486420806,341.338486420806,341.338486420806,341.338486420806,341.338486420806,341.338486420806,341.338486420806,341.338486420806,341.338486420806,341.338486420806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331,1,"2023-12-08_16h06.43.480","SELFtaskv6","2023.1.2",60.9476844790836,NA,5
90,"INTERESTING","p",80,"b",240,320,"s",11,0,34,34,34,NA,NA,"",NA,2.534,624.711211399874,627.254536104097,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,627.254536104097,627.254536104097,627.254536104097,627.254536104097,627.254536104097,627.254536104097,627.254536104097,90,634.288730004686,634.288730004686,634.288730004686,634.288730004686,634.288730004686,634.288730004686,634.288730004686,634.288730004686,634.288730004686,634.288730004686,634.288730004686,634.288730004686,634.288730004686,634.288730004686,634.288730004686,1.15513136063237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331,1,"2023-12-08_16h06.43.480","SELFtaskv6","2023.1.2",60.9476844790836,NA,5
80,"LUCKY","p",80,"g",240,240,"s",23,0,50,50,50,NA,NA,"",NA,1.167,840.851986288675,842.028660037031,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,842.028660037031,842.028660037031,842.028660037031,842.028660037031,842.028660037031,842.028660037031,842.028660037031,80,849.059882917092,849.059882917092,849.059882917092,849.059882917092,849.059882917092,849.059882917092,849.059882917092,849.059882917092,849.059882917092,849.059882917092,849.059882917092,849.059882917092,849.059882917092,849.059882917092,849.059882917092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331,1,"2023-12-08_16h06.43.480","SELFtaskv6","2023.1.2",60.9476844790836,NA,5
90,"SOCIABLE","p",85,"b",280,320,"s",12,0,6,6,6,NA,NA,"",NA,1.9,244.037374840991,245.945940795238,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,245.945940795238,245.945940795238,245.945940795238,245.945940795238,245.945940795238,245.945940795238,245.945940795238,85,252.979777149332,252.979777149332,252.979777149332,252.979777149332,252.979777149332,252.979777149332,252.979777149332,252.979777149332,252.979777149332,252.979777149332,252.979777149332,252.979777149332,252.979777149332,252.979777149332,252.979777149332,1.34296442708001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331,1,"2023-12-08_16h06.43.480","SELFtaskv6","2023.1.2",60.9476844790836,NA,5
20,"UNHEALTHY","n",10,"g",-320,-240,"s",29,0,45,45,45,NA,NA,"",NA,2.901,774.238891384099,777.165965843364,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,777.165965843364,777.165965843364,777.165965843364,777.165965843364,777.165965843364,777.165965843364,777.165965843364,15,784.195505951007,784.195505951007,784.195505951007,784.195505951007,784.195505951007,784.195505951007,784.195505951007,784.195505951007,784.195505951007,784.195505951007,784.195505951007,784.195505951007,784.195505951007,784.195505951007,784.195505951007,0.982733947574161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331,1,"2023-12-08_16h06.43.480","SELFtaskv6","2023.1.2",60.9476844790836,NA,2
