"parpre_rate","word","valence","base_rate","news_type","posit_brate","posit_1rate","con","optseq","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","scan.started","keyresp.started","keyresp.keys","keyresp.rt","jitter","polygon.started","polygon.stopped","resp1.keys","slider.response","slider.rt","Adjective_3.started","vowelcount.started","Adjective_4.started","vowelcount_2.started","resp.started","box_1.started","box_2.started","yes.started","no.started","resp.keys","resp.rt","Adjective2.started","text_own.started","rate_own.started","sign.started","text_base.started","num_base.started","sign_base.started","slider_score","Adjective.started","line_own_2.started","point_own_2.started","text_own_2.started","rate_own_2.started","sign_2.started","line_base_2.started","point_base_2.started","text_base_2.started","num_base_2.started","sign_base_2.started","dis_2.started","agree_2.started","resp1.started","slider.started","resp1.rt","Adjective_3.stopped","vowelcount.stopped","Adjective_4.stopped","vowelcount_2.stopped","resp.stopped","box_1.stopped","box_2.stopped","yes.stopped","no.stopped","note.started","participant","session","date","expName","psychopyVersion","frameRate","X","np"
70,"SENSITIVE","n",30,"g",-160,160,"s",24,0,51,51,51,NA,NA,"",NA,2.167,856.095110488066,858.266179261904,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,858.266179261904,858.266179261904,858.266179261904,858.266179261904,858.266179261904,858.266179261904,858.266179261904,70,865.304654617794,865.304654617794,865.304654617794,865.304654617794,865.304654617794,865.304654617794,865.304654617794,865.304654617794,865.304654617794,865.304654617794,865.304654617794,865.304654617794,865.304654617794,865.304654617794,865.304654617794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341,1,"2023-12-08_14h42.20.116","SELFtaskv6","2023.1.2",60.0694904821426,NA,4
15,"UNDESIRABLE","n",10,"g",-320,-280,"b",44,0,10,10,10,NA,NA,"",NA,1.684,293.188068017422,294.89860755991,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,294.89860755991,294.89860755991,294.89860755991,294.89860755991,294.89860755991,294.89860755991,294.89860755991,15,301.932426562882,301.932426562882,301.932426562882,301.932426562882,301.932426562882,301.932426562882,301.932426562882,301.932426562882,301.932426562882,301.932426562882,301.932426562882,301.932426562882,301.932426562882,301.932426562882,301.932426562882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341,1,"2023-12-08_14h42.20.116","SELFtaskv6","2023.1.2",60.0694904821426,NA,1
20,"HELPLESS","n",10,"g",-320,-240,"b",41,0,26,26,26,NA,NA,"",NA,1.05,512.250465706398,513.313931768062,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,513.313931768062,513.313931768062,513.313931768062,513.313931768062,513.313931768062,513.313931768062,513.313931768062,15,520.34987158759,520.34987158759,520.34987158759,520.34987158759,520.34987158759,520.34987158759,520.34987158759,520.34987158759,520.34987158759,520.34987158759,520.34987158759,520.34987158759,520.34987158759,520.34987158759,520.34987158759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341,1,"2023-12-08_14h42.20.116","SELFtaskv6","2023.1.2",60.0694904821426,NA,1
20,"ORDINARY","n",30,"b",-160,-240,"b",42,0,37,37,37,NA,NA,"",NA,1.867,667.732123174588,669.607505005493,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,669.607505005493,669.607505005493,669.607505005493,669.607505005493,669.607505005493,669.607505005493,669.607505005493,20,676.641350746213,676.641350746213,676.641350746213,676.641350746213,676.641350746213,676.641350746213,676.641350746213,676.641350746213,676.641350746213,676.641350746213,676.641350746213,676.641350746213,676.641350746213,676.641350746213,676.641350746213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341,1,"2023-12-08_14h42.20.116","SELFtaskv6","2023.1.2",60.0694904821426,NA,2
25,"ANNOYING","n",15,"g",-280,-200,"s",38,0,31,31,31,NA,NA,"",NA,2.25,583.157726630277,585.430497319496,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,585.430497319496,585.430497319496,585.430497319496,585.430497319496,585.430497319496,585.430497319496,585.430497319496,20,592.465882472694,592.465882472694,592.465882472694,592.465882472694,592.465882472694,592.465882472694,592.465882472694,592.465882472694,592.465882472694,592.465882472694,592.465882472694,592.465882472694,592.465882472694,592.465882472694,592.465882472694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341,1,"2023-12-08_14h42.20.116","SELFtaskv6","2023.1.2",60.0694904821426,NA,2
30,"WEAK","n",15,"g",-280,-160,"s",34,0,1,1,1,NA,NA,"",NA,1.684,173.706035936077,175.415001363901,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,175.415001363901,175.415001363901,175.415001363901,175.415001363901,175.415001363901,175.415001363901,175.415001363901,20,182.45601140277,182.45601140277,182.45601140277,182.45601140277,182.45601140277,182.45601140277,182.45601140277,182.45601140277,182.45601140277,182.45601140277,182.45601140277,182.45601140277,182.45601140277,182.45601140277,182.45601140277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341,1,"2023-12-08_14h42.20.116","SELFtaskv6","2023.1.2",60.0694904821426,NA,2
50,"NEEDY","n",15,"g",-280,0,"s",29,0,45,45,45,NA,NA,"",NA,2.901,774.25175025675,777.17568530445,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,777.17568530445,777.17568530445,777.17568530445,777.17568530445,777.17568530445,777.17568530445,777.17568530445,50,784.208889623347,784.208889623347,784.208889623347,784.208889623347,784.208889623347,784.208889623347,784.208889623347,784.208889623347,784.208889623347,784.208889623347,784.208889623347,784.208889623347,784.208889623347,784.208889623347,784.208889623347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341,1,"2023-12-08_14h42.20.116","SELFtaskv6","2023.1.2",60.0694904821426,NA,3
60,"HUMBLE","p",80,"g",240,80,"s",27,0,58,58,58,NA,NA,"",NA,1.667,955.989984432352,957.675606086734,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,957.675606086734,957.675606086734,957.675606086734,957.675606086734,957.675606086734,957.675606086734,957.675606086734,60,964.707731224014,964.707731224014,964.707731224014,964.707731224014,964.707731224014,964.707731224014,964.707731224014,964.707731224014,964.707731224014,964.707731224014,964.707731224014,964.707731224014,964.707731224014,964.707731224014,964.707731224014,0.846078949805815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341,1,"2023-12-08_14h42.20.116","SELFtaskv6","2023.1.2",60.0694904821426,NA,4
70,"CARELESS","n",40,"g",-80,160,"s",25,0,54,54,54,NA,NA,"",NA,2.167,898.949724473001,901.125839288405,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,901.125839288405,901.125839288405,901.125839288405,901.125839288405,901.125839288405,901.125839288405,901.125839288405,70,908.15865477192,908.15865477192,908.15865477192,908.15865477192,908.15865477192,908.15865477192,908.15865477192,908.15865477192,908.15865477192,908.15865477192,908.15865477192,908.15865477192,908.15865477192,908.15865477192,908.15865477192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341,1,"2023-12-08_14h42.20.116","SELFtaskv6","2023.1.2",60.0694904821426,NA,2
75,"SUCCESSFUL","p",60,"b",80,200,"s",22,0,56,56,56,NA,NA,"",NA,1.617,924.80929347733,926.450306019338,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,926.450306019338,926.450306019338,926.450306019338,926.450306019338,926.450306019338,926.450306019338,926.450306019338,80,933.484474604367,933.484474604367,933.484474604367,933.484474604367,933.484474604367,933.484474604367,933.484474604367,933.484474604367,933.484474604367,933.484474604367,933.484474604367,933.484474604367,933.484474604367,933.484474604367,933.484474604367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341,1,"2023-12-08_14h42.20.116","SELFtaskv6","2023.1.2",60.0694904821426,NA,5
