"parpre_rate","word","valence","base_rate","news_type","posit_brate","posit_1rate","con","optseq","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","scan.started","keyresp.started","keyresp.keys","keyresp.rt","jitter","polygon.started","polygon.stopped","resp1.keys","slider.response","slider.rt","Adjective_3.started","vowelcount.started","Adjective_4.started","vowelcount_2.started","resp.started","box_1.started","box_2.started","yes.started","no.started","resp.keys","resp.rt","Adjective2.started","text_own.started","rate_own.started","sign.started","text_base.started","num_base.started","sign_base.started","slider_score","Adjective.started","line_own_2.started","point_own_2.started","text_own_2.started","rate_own_2.started","sign_2.started","line_base_2.started","point_base_2.started","text_base_2.started","num_base_2.started","sign_base_2.started","dis_2.started","agree_2.started","resp1.started","slider.started","Adjective_3.stopped","vowelcount.stopped","Adjective_4.stopped","vowelcount_2.stopped","resp.stopped","box_1.stopped","box_2.stopped","yes.stopped","no.stopped","resp1.rt","note.started","note.stopped","participant","session","date","expName","psychopyVersion","frameRate","X","np"
30,"HUMBLE","p",50,"g",0,-160,"s",29,0,45,45,45,NA,NA,"",NA,2.901,751.408113800004,754.322620700012,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,754.322620700012,754.322620700012,754.322620700012,754.322620700012,754.322620700012,754.322620700012,754.322620700012,70,761.333269900002,761.333269900002,761.333269900002,761.333269900002,761.333269900002,761.333269900002,761.333269900002,761.333269900002,761.333269900002,761.333269900002,761.333269900002,761.333269900002,761.333269900002,761.333269900002,761.333269900002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346,1,"2024-01-31_11h57.29.344","SELFtaskv6","2023.1.0",120.055801935365,NA,3
50,"SUCCESSFUL","p",35,"b",-120,0,"s",27,0,58,58,58,NA,NA,"",NA,1.667,932.843614100013,934.517123000012,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,934.517123000012,934.517123000012,934.517123000012,934.517123000012,934.517123000012,934.517123000012,934.517123000012,45,941.5279783,941.5279783,941.5279783,941.5279783,941.5279783,941.5279783,941.5279783,941.5279783,941.5279783,941.5279783,941.5279783,941.5279783,941.5279783,941.5279783,941.5279783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346,1,"2024-01-31_11h57.29.344","SELFtaskv6","2023.1.0",120.055801935365,NA,4
75,"BORING","n",35,"g",-120,200,"s",12,0,6,6,6,NA,NA,"",NA,1.9,222.114810000014,224.020872000008,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,224.020872000008,224.020872000008,224.020872000008,224.020872000008,224.020872000008,224.020872000008,224.020872000008,10,231.032758800007,231.032758800007,231.032758800007,231.032758800007,231.032758800007,231.032758800007,231.032758800007,231.032758800007,231.032758800007,231.032758800007,231.032758800007,231.032758800007,231.032758800007,231.032758800007,231.032758800007,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.17063210000924,NA,NA,346,1,"2024-01-31_11h57.29.344","SELFtaskv6","2023.1.0",120.055801935365,NA,2
25,"SELFISH","n",30,"b",-160,-200,"s",31,0,16,16,16,NA,NA,"",NA,2.35,351.857483600004,354.213048400008,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,354.213048400008,354.213048400008,354.213048400008,354.213048400008,354.213048400008,354.213048400008,354.213048400008,20,361.224963700006,361.224963700006,361.224963700006,361.224963700006,361.224963700006,361.224963700006,361.224963700006,361.224963700006,361.224963700006,361.224963700006,361.224963700006,361.224963700006,361.224963700006,361.224963700006,361.224963700006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346,1,"2024-01-31_11h57.29.344","SELFtaskv6","2023.1.0",120.055801935365,NA,2
65,"CONFIDENT","p",75,"g",200,120,"s",19,0,19,19,19,NA,NA,"",NA,1.367,392.227412800014,393.5948259,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,393.5948259,393.5948259,393.5948259,393.5948259,393.5948259,393.5948259,393.5948259,60,400.612591700003,400.612591700003,400.612591700003,400.612591700003,400.612591700003,400.612591700003,400.612591700003,400.612591700003,400.612591700003,400.612591700003,400.612591700003,400.612591700003,400.612591700003,400.612591700003,400.612591700003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346,1,"2024-01-31_11h57.29.344","SELFtaskv6","2023.1.0",120.055801935365,NA,3
5,"ENTHUSIASTIC","p",55,"g",40,-360,"s",38,0,31,31,31,NA,NA,"",NA,2.25,560.606279300002,562.865934000001,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,562.865934000001,562.865934000001,562.865934000001,562.865934000001,562.865934000001,562.865934000001,562.865934000001,25,569.874959600013,569.874959600013,569.874959600013,569.874959600013,569.874959600013,569.874959600013,569.874959600013,569.874959600013,569.874959600013,569.874959600013,569.874959600013,569.874959600013,569.874959600013,569.874959600013,569.874959600013,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.787091299993335,NA,NA,346,1,"2024-01-31_11h57.29.344","SELFtaskv6","2023.1.0",120.055801935365,NA,4
20,"AGREEABLE","p",60,"g",80,-240,"s",33,0,8,8,8,NA,NA,"",NA,2.217,246.087183000011,248.310629300002,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,248.310629300002,248.310629300002,248.310629300002,248.310629300002,248.310629300002,248.310629300002,248.310629300002,45,255.32131520001,255.32131520001,255.32131520001,255.32131520001,255.32131520001,255.32131520001,255.32131520001,255.32131520001,255.32131520001,255.32131520001,255.32131520001,255.32131520001,255.32131520001,255.32131520001,255.32131520001,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3521805999917,NA,NA,346,1,"2024-01-31_11h57.29.344","SELFtaskv6","2023.1.0",120.055801935365,NA,2
80,"LAZY","n",40,"g",-80,240,"b",8,0,5,5,5,NA,NA,"",NA,1.984,206.118564600009,208.114889600009,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,208.114889600009,208.114889600009,208.114889600009,208.114889600009,208.114889600009,208.114889600009,208.114889600009,70,215.12611170001,215.12611170001,215.12611170001,215.12611170001,215.12611170001,215.12611170001,215.12611170001,215.12611170001,215.12611170001,215.12611170001,215.12611170001,215.12611170001,215.12611170001,215.12611170001,215.12611170001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346,1,"2024-01-31_11h57.29.344","SELFtaskv6","2023.1.0",120.055801935365,NA,3
5,"INSECURE","n",30,"b",-160,-360,"s",39,0,33,33,33,NA,NA,"",NA,2.684,585.436919,588.124884000004,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,588.124884000004,588.124884000004,588.124884000004,588.124884000004,588.124884000004,588.124884000004,588.124884000004,5,595.138992800014,595.138992800014,595.138992800014,595.138992800014,595.138992800014,595.138992800014,595.138992800014,595.138992800014,595.138992800014,595.138992800014,595.138992800014,595.138992800014,595.138992800014,595.138992800014,595.138992800014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346,1,"2024-01-31_11h57.29.344","SELFtaskv6","2023.1.0",120.055801935365,NA,1
10,"MOODY","n",35,"b",-120,-320,"s",36,0,15,15,15,NA,NA,"",NA,1.7,336.151139100009,337.85614660001,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,337.85614660001,337.85614660001,337.85614660001,337.85614660001,337.85614660001,337.85614660001,337.85614660001,10,344.867933600006,344.867933600006,344.867933600006,344.867933600006,344.867933600006,344.867933600006,344.867933600006,344.867933600006,344.867933600006,344.867933600006,344.867933600006,344.867933600006,344.867933600006,344.867933600006,344.867933600006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346,1,"2024-01-31_11h57.29.344","SELFtaskv6","2023.1.0",120.055801935365,NA,1
75,"WITTY","p",65,"b",120,200,"s",13,0,41,41,41,NA,NA,"",NA,1.984,702.422333800001,704.412840100005,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,704.412840100005,704.412840100005,704.412840100005,704.412840100005,704.412840100005,704.412840100005,704.412840100005,80,711.422080900011,711.422080900011,711.422080900011,711.422080900011,711.422080900011,711.422080900011,711.422080900011,711.422080900011,711.422080900011,711.422080900011,711.422080900011,711.422080900011,711.422080900011,711.422080900011,711.422080900011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346,1,"2024-01-31_11h57.29.344","SELFtaskv6","2023.1.0",120.055801935365,NA,3
75,"EFFICIENT","p",45,"b",-40,200,"s",14,0,2,2,2,NA,NA,"",NA,1.217,167.433143100003,168.665079500002,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,168.665079500002,168.665079500002,168.665079500002,168.665079500002,168.665079500002,168.665079500002,168.665079500002,75,175.673716100006,175.673716100006,175.673716100006,175.673716100006,175.673716100006,175.673716100006,175.673716100006,175.673716100006,175.673716100006,175.673716100006,175.673716100006,175.673716100006,175.673716100006,175.673716100006,175.673716100006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346,1,"2024-01-31_11h57.29.344","SELFtaskv6","2023.1.0",120.055801935365,NA,4
80,"COMPETENT","p",65,"b",120,240,"b",9,0,27,27,27,NA,NA,"",NA,2.35,504.830799700008,507.183473800003,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,507.183473800003,507.183473800003,507.183473800003,507.183473800003,507.183473800003,507.183473800003,507.183473800003,80,514.198314100009,514.198314100009,514.198314100009,514.198314100009,514.198314100009,514.198314100009,514.198314100009,514.198314100009,514.198314100009,514.198314100009,514.198314100009,514.198314100009,514.198314100009,514.198314100009,514.198314100009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346,1,"2024-01-31_11h57.29.344","SELFtaskv6","2023.1.0",120.055801935365,NA,3
80,"RESERVED","n",65,"g",120,240,"b",10,0,13,13,13,NA,NA,"",NA,1.3,310.879289900011,312.184834700005,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,312.184834700005,312.184834700005,312.184834700005,312.184834700005,312.184834700005,312.184834700005,312.184834700005,75,319.19728410001,319.19728410001,319.19728410001,319.19728410001,319.19728410001,319.19728410001,319.19728410001,319.19728410001,319.19728410001,319.19728410001,319.19728410001,319.19728410001,319.19728410001,319.19728410001,319.19728410001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346,1,"2024-01-31_11h57.29.344","SELFtaskv6","2023.1.0",120.055801935365,NA,3
55,"ADMIRABLE","p",50,"b",0,40,"s",25,0,54,54,54,NA,NA,"",NA,2.167,875.853312600011,878.029601100003,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,878.029601100003,878.029601100003,878.029601100003,878.029601100003,878.029601100003,878.029601100003,878.029601100003,55,885.045147299999,885.045147299999,885.045147299999,885.045147299999,885.045147299999,885.045147299999,885.045147299999,885.045147299999,885.045147299999,885.045147299999,885.045147299999,885.045147299999,885.045147299999,885.045147299999,885.045147299999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346,1,"2024-01-31_11h57.29.344","SELFtaskv6","2023.1.0",120.055801935365,NA,3
5,"ANXIOUS","n",35,"b",-120,-360,"s",40,0,25,25,25,NA,NA,"",NA,1.05,474.717296400006,475.774006700012,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,475.774006700012,475.774006700012,475.774006700012,475.774006700012,475.774006700012,475.774006700012,475.774006700012,50,482.787099100009,482.787099100009,482.787099100009,482.787099100009,482.787099100009,482.787099100009,482.787099100009,482.787099100009,482.787099100009,482.787099100009,482.787099100009,482.787099100009,482.787099100009,482.787099100009,482.787099100009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346,1,"2024-01-31_11h57.29.344","SELFtaskv6","2023.1.0",120.055801935365,NA,2
75,"INDECISIVE","n",35,"g",-120,200,"s",15,0,47,47,47,NA,NA,"",NA,1.517,783.329069300002,784.850652500012,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,784.850652500012,784.850652500012,784.850652500012,784.850652500012,784.850652500012,784.850652500012,784.850652500012,35,791.863747300013,791.863747300013,791.863747300013,791.863747300013,791.863747300013,791.863747300013,791.863747300013,791.863747300013,791.863747300013,791.863747300013,791.863747300013,791.863747300013,791.863747300013,791.863747300013,791.863747300013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346,1,"2024-01-31_11h57.29.344","SELFtaskv6","2023.1.0",120.055801935365,NA,2
60,"HAPPY","p",65,"g",120,80,"s",21,0,20,20,20,NA,NA,"",NA,1.567,407.601687100003,409.183452800004,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,409.183452800004,409.183452800004,409.183452800004,409.183452800004,409.183452800004,409.183452800004,409.183452800004,60,416.192264000012,416.192264000012,416.192264000012,416.192264000012,416.192264000012,416.192264000012,416.192264000012,416.192264000012,416.192264000012,416.192264000012,416.192264000012,416.192264000012,416.192264000012,416.192264000012,416.192264000012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346,1,"2024-01-31_11h57.29.344","SELFtaskv6","2023.1.0",120.055801935365,NA,3
60,"SUPPORTED","p",75,"g",160,80,"s",22,0,56,56,56,NA,NA,"",NA,1.617,901.697883700006,903.322779200011,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,903.322779200011,903.322779200011,903.322779200011,903.322779200011,903.322779200011,903.322779200011,903.322779200011,60,910.332180900004,910.332180900004,910.332180900004,910.332180900004,910.332180900004,910.332180900004,910.332180900004,910.332180900004,910.332180900004,910.332180900004,910.332180900004,910.332180900004,910.332180900004,910.332180900004,910.332180900004,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16671629999473,NA,NA,346,1,"2024-01-31_11h57.29.344","SELFtaskv6","2023.1.0",120.055801935365,NA,3
60,"INTERESTING","p",65,"g",240,80,"s",23,0,50,50,50,NA,NA,"",NA,1.167,817.916517200007,819.091910200004,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,819.091910200004,819.091910200004,819.091910200004,819.091910200004,819.091910200004,819.091910200004,819.091910200004,100,826.100279800012,826.100279800012,826.100279800012,826.100279800012,826.100279800012,826.100279800012,826.100279800012,826.100279800012,826.100279800012,826.100279800012,826.100279800012,826.100279800012,826.100279800012,826.100279800012,826.100279800012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346,1,"2024-01-31_11h57.29.344","SELFtaskv6","2023.1.0",120.055801935365,NA,3
85,"HUMOROUS","p",60,"b",80,280,"b",6,0,4,4,4,NA,NA,"",NA,1.417,190.694068600002,192.11978400001,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,192.11978400001,192.11978400001,192.11978400001,192.11978400001,192.11978400001,192.11978400001,192.11978400001,85,199.128914900008,199.128914900008,199.128914900008,199.128914900008,199.128914900008,199.128914900008,199.128914900008,199.128914900008,199.128914900008,199.128914900008,199.128914900008,199.128914900008,199.128914900008,199.128914900008,199.128914900008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346,1,"2024-01-31_11h57.29.344","SELFtaskv6","2023.1.0",120.055801935365,NA,4
70,"LUCKY","p",50,"b",0,160,"s",16,0,40,40,40,NA,NA,"",NA,2.651,685.749570600005,688.4130535,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,688.4130535,688.4130535,688.4130535,688.4130535,688.4130535,688.4130535,688.4130535,60,695.4257774,695.4257774,695.4257774,695.4257774,695.4257774,695.4257774,695.4257774,695.4257774,695.4257774,695.4257774,695.4257774,695.4257774,695.4257774,695.4257774,695.4257774,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03112289999262,NA,NA,346,1,"2024-01-31_11h57.29.344","SELFtaskv6","2023.1.0",120.055801935365,NA,3
10,"SOCIABLE","p",55,"g",40,-320,"s",37,0,23,23,23,NA,NA,"",NA,2.934,448.253902500001,451.191818600011,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,451.191818600011,451.191818600011,451.191818600011,451.191818600011,451.191818600011,451.191818600011,451.191818600011,10,458.205847400008,458.205847400008,458.205847400008,458.205847400008,458.205847400008,458.205847400008,458.205847400008,458.205847400008,458.205847400008,458.205847400008,458.205847400008,458.205847400008,458.205847400008,458.205847400008,458.205847400008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346,1,"2024-01-31_11h57.29.344","SELFtaskv6","2023.1.0",120.055801935365,NA,2
50,"AMBITIOUS","p",65,"g",120,0,"s",28,0,53,53,53,NA,NA,"",NA,2.634,859.211336800014,861.849586100012,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,861.849586100012,861.849586100012,861.849586100012,861.849586100012,861.849586100012,861.849586100012,861.849586100012,50,868.864052000004,868.864052000004,868.864052000004,868.864052000004,868.864052000004,868.864052000004,868.864052000004,868.864052000004,868.864052000004,868.864052000004,868.864052000004,868.864052000004,868.864052000004,868.864052000004,868.864052000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346,1,"2024-01-31_11h57.29.344","SELFtaskv6","2023.1.0",120.055801935365,NA,3
20,"UNHEALTHY","n",30,"b",-160,-240,"s",34,0,1,1,1,NA,NA,"",NA,1.684,151.748917000004,153.439483900002,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,153.439483900002,153.439483900002,153.439483900002,153.439483900002,153.439483900002,153.439483900002,153.439483900002,25,160.459266100006,160.459266100006,160.459266100006,160.459266100006,160.459266100006,160.459266100006,160.459266100006,160.459266100006,160.459266100006,160.459266100006,160.459266100006,160.459266100006,160.459266100006,160.459266100006,160.459266100006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346,1,"2024-01-31_11h57.29.344","SELFtaskv6","2023.1.0",120.055801935365,NA,2
5,"INATTENTIVE","n",20,"b",-240,-360,"b",41,0,26,26,26,NA,NA,"",NA,1.05,489.769225700002,490.830129400012,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,490.830129400012,490.830129400012,490.830129400012,490.830129400012,490.830129400012,490.830129400012,490.830129400012,5,497.840406500007,497.840406500007,497.840406500007,497.840406500007,497.840406500007,497.840406500007,497.840406500007,497.840406500007,497.840406500007,497.840406500007,497.840406500007,497.840406500007,497.840406500007,497.840406500007,497.840406500007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346,1,"2024-01-31_11h57.29.344","SELFtaskv6","2023.1.0",120.055801935365,NA,2
25,"PASSIVE","n",30,"b",-160,-200,"s",32,0,46,46,46,NA,NA,"",NA,1,768.322376600001,769.324857900006,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,769.324857900006,769.324857900006,769.324857900006,769.324857900006,769.324857900006,769.324857900006,769.324857900006,40,776.339391500005,776.339391500005,776.339391500005,776.339391500005,776.339391500005,776.339391500005,776.339391500005,776.339391500005,776.339391500005,776.339391500005,776.339391500005,776.339391500005,776.339391500005,776.339391500005,776.339391500005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346,1,"2024-01-31_11h57.29.344","SELFtaskv6","2023.1.0",120.055801935365,NA,3
