"parpre_rate","word","valence","base_rate","news_type","posit_brate","posit_1rate","con","optseq","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","scan.started","keyresp.started","keyresp.keys","keyresp.rt","jitter","polygon.started","polygon.stopped","resp1.keys","slider.response","slider.rt","Adjective_3.started","vowelcount.started","Adjective_4.started","vowelcount_2.started","resp.started","box_1.started","box_2.started","yes.started","no.started","resp.keys","resp.rt","Adjective2.started","text_own.started","rate_own.started","sign.started","text_base.started","num_base.started","sign_base.started","slider_score","Adjective.started","line_own_2.started","point_own_2.started","text_own_2.started","rate_own_2.started","sign_2.started","line_base_2.started","point_base_2.started","text_base_2.started","num_base_2.started","sign_base_2.started","dis_2.started","agree_2.started","resp1.started","slider.started","resp1.rt","Adjective_3.stopped","vowelcount.stopped","Adjective_4.stopped","vowelcount_2.stopped","resp.stopped","box_1.stopped","box_2.stopped","yes.stopped","no.stopped","note.started","participant","session","date","expName","psychopyVersion","frameRate","X","np"
15,"NEEDY","n",40,"b",-80,-280,"b",42,0,37,37,37,NA,NA,"",NA,1.867,686.288828999968,688.160754200071,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,688.160754200071,688.160754200071,688.160754200071,688.160754200071,688.160754200071,688.160754200071,688.160754200071,15,695.172528299969,695.172528299969,695.172528299969,695.172528299969,695.172528299969,695.172528299969,695.172528299969,695.172528299969,695.172528299969,695.172528299969,695.172528299969,695.172528299969,695.172528299969,695.172528299969,695.172528299969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,1,"2024-04-05_14h37.44.393","SELFtaskv6","2023.1.0",119.999904222863,NA,1
75,"HUMBLE","p",60,"b",80,200,"s",17,0,35,35,35,NA,NA,"",NA,2.4,659.892468699953,662.297267599963,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,662.297267599963,662.297267599963,662.297267599963,662.297267599963,662.297267599963,662.297267599963,662.297267599963,75,669.309146400075,669.309146400075,669.309146400075,669.309146400075,669.309146400075,669.309146400075,669.309146400075,669.309146400075,669.309146400075,669.309146400075,669.309146400075,669.309146400075,669.309146400075,669.309146400075,669.309146400075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,1,"2024-04-05_14h37.44.393","SELFtaskv6","2023.1.0",119.999904222863,NA,4
65,"CARELESS","n",70,"b",160,120,"s",25,0,54,54,54,NA,NA,"",NA,2.167,917.104334299918,919.283071800135,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,919.283071800135,919.283071800135,919.283071800135,919.283071800135,919.283071800135,919.283071800135,919.283071800135,65,926.293730699923,926.293730699923,926.293730699923,926.293730699923,926.293730699923,926.293730699923,926.293730699923,926.293730699923,926.293730699923,926.293730699923,926.293730699923,926.293730699923,926.293730699923,926.293730699923,926.293730699923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,1,"2024-04-05_14h37.44.393","SELFtaskv6","2023.1.0",119.999904222863,NA,2
50,"SUCCESSFUL","p",30,"b",-160,0,"s",30,0,42,42,42,NA,NA,"",NA,2.017,759.629523399984,761.650532700121,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,761.650532700121,761.650532700121,761.650532700121,761.650532700121,761.650532700121,761.650532700121,761.650532700121,60,768.663080699975,768.663080699975,768.663080699975,768.663080699975,768.663080699975,768.663080699975,768.663080699975,768.663080699975,768.663080699975,768.663080699975,768.663080699975,768.663080699975,768.663080699975,768.663080699975,768.663080699975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,1,"2024-04-05_14h37.44.393","SELFtaskv6","2023.1.0",119.999904222863,NA,5
85,"BORING","n",45,"g",-40,280,"s",12,0,6,6,6,NA,NA,"",NA,1.9,263.282916700002,265.189023100073,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,265.189023100073,265.189023100073,265.189023100073,265.189023100073,265.189023100073,265.189023100073,265.189023100073,75,272.193190400023,272.193190400023,272.193190400023,272.193190400023,272.193190400023,272.193190400023,272.193190400023,272.193190400023,272.193190400023,272.193190400023,272.193190400023,272.193190400023,272.193190400023,272.193190400023,272.193190400023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,1,"2024-04-05_14h37.44.393","SELFtaskv6","2023.1.0",119.999904222863,NA,2
50,"VALUABLE","p",55,"g",40,0,"s",31,0,16,16,16,NA,NA,"",NA,2.35,393.025464500068,395.379228099948,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,395.379228099948,395.379228099948,395.379228099948,395.379228099948,395.379228099948,395.379228099948,395.379228099948,50,402.391541700112,402.391541700112,402.391541700112,402.391541700112,402.391541700112,402.391541700112,402.391541700112,402.391541700112,402.391541700112,402.391541700112,402.391541700112,402.391541700112,402.391541700112,402.391541700112,402.391541700112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,1,"2024-04-05_14h37.44.393","SELFtaskv6","2023.1.0",119.999904222863,NA,3
85,"SELFISH","n",50,"g",0,280,"s",13,0,41,41,41,NA,NA,"",NA,1.984,743.639844499994,745.633060100023,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,745.633060100023,745.633060100023,745.633060100023,745.633060100023,745.633060100023,745.633060100023,745.633060100023,80,752.63938790001,752.63938790001,752.63938790001,752.63938790001,752.63938790001,752.63938790001,752.63938790001,752.63938790001,752.63938790001,752.63938790001,752.63938790001,752.63938790001,752.63938790001,752.63938790001,752.63938790001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,1,"2024-04-05_14h37.44.393","SELFtaskv6","2023.1.0",119.999904222863,NA,1
60,"ENTHUSIASTIC","p",50,"b",0,80,"s",26,0,57,57,57,NA,NA,"",NA,1.517,958.554528899956,960.080204900121,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,960.080204900121,960.080204900121,960.080204900121,960.080204900121,960.080204900121,960.080204900121,960.080204900121,55,967.089554500068,967.089554500068,967.089554500068,967.089554500068,967.089554500068,967.089554500068,967.089554500068,967.089554500068,967.089554500068,967.089554500068,967.089554500068,967.089554500068,967.089554500068,967.089554500068,967.089554500068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,1,"2024-04-05_14h37.44.393","SELFtaskv6","2023.1.0",119.999904222863,NA,4
70,"AGREEABLE","p",35,"b",-120,160,"s",22,0,56,56,56,NA,NA,"",NA,1.617,942.931925300043,944.552624400007,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,944.552624400007,944.552624400007,944.552624400007,944.552624400007,944.552624400007,944.552624400007,944.552624400007,70,951.565672999946,951.565672999946,951.565672999946,951.565672999946,951.565672999946,951.565672999946,951.565672999946,951.565672999946,951.565672999946,951.565672999946,951.565672999946,951.565672999946,951.565672999946,951.565672999946,951.565672999946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,1,"2024-04-05_14h37.44.393","SELFtaskv6","2023.1.0",119.999904222863,NA,4
20,"LAZY","n",45,"b",-40,-240,"s",39,0,33,33,33,NA,NA,"",NA,2.684,626.646350600058,629.343108600006,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,629.343108600006,629.343108600006,629.343108600006,629.343108600006,629.343108600006,629.343108600006,629.343108600006,20,636.354156200076,636.354156200076,636.354156200076,636.354156200076,636.354156200076,636.354156200076,636.354156200076,636.354156200076,636.354156200076,636.354156200076,636.354156200076,636.354156200076,636.354156200076,636.354156200076,636.354156200076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,1,"2024-04-05_14h37.44.393","SELFtaskv6","2023.1.0",119.999904222863,NA,1
60,"TALENTED","p",45,"b",-40,80,"s",27,0,58,58,58,NA,NA,"",NA,1.667,974.075881900033,975.751010200009,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,975.751010200009,975.751010200009,975.751010200009,975.751010200009,975.751010200009,975.751010200009,975.751010200009,60,982.761254200013,982.761254200013,982.761254200013,982.761254200013,982.761254200013,982.761254200013,982.761254200013,982.761254200013,982.761254200013,982.761254200013,982.761254200013,982.761254200013,982.761254200013,982.761254200013,982.761254200013,2.07423350005411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,1,"2024-04-05_14h37.44.393","SELFtaskv6","2023.1.0",119.999904222863,NA,4
75,"MOODY","n",45,"g",-40,200,"s",18,0,17,17,17,NA,NA,"",NA,1.467,409.378731500125,410.850589100039,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,410.850589100039,410.850589100039,410.850589100039,410.850589100039,410.850589100039,410.850589100039,410.850589100039,60,417.864328199998,417.864328199998,417.864328199998,417.864328199998,417.864328199998,417.864328199998,417.864328199998,417.864328199998,417.864328199998,417.864328199998,417.864328199998,417.864328199998,417.864328199998,417.864328199998,417.864328199998,0.892206599935889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,1,"2024-04-05_14h37.44.393","SELFtaskv6","2023.1.0",119.999904222863,NA,2
15,"PATIENT","p",40,"g",-80,-280,"b",43,0,21,21,21,NA,NA,"",NA,1.934,464.350681999931,466.296743300045,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,466.296743300045,466.296743300045,466.296743300045,466.296743300045,466.296743300045,466.296743300045,466.296743300045,15,473.309015400009,473.309015400009,473.309015400009,473.309015400009,473.309015400009,473.309015400009,473.309015400009,473.309015400009,473.309015400009,473.309015400009,473.309015400009,473.309015400009,473.309015400009,473.309015400009,473.309015400009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,1,"2024-04-05_14h37.44.393","SELFtaskv6","2023.1.0",119.999904222863,NA,5
25,"WITTY","p",60,"g",80,-200,"s",36,0,15,15,15,NA,NA,"",NA,1.7,377.318817300024,379.023415199947,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,379.023415199947,379.023415199947,379.023415199947,379.023415199947,379.023415199947,379.023415199947,379.023415199947,25,386.036184499972,386.036184499972,386.036184499972,386.036184499972,386.036184499972,386.036184499972,386.036184499972,386.036184499972,386.036184499972,386.036184499972,386.036184499972,386.036184499972,386.036184499972,386.036184499972,386.036184499972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,1,"2024-04-05_14h37.44.393","SELFtaskv6","2023.1.0",119.999904222863,NA,4
45,"EFFICIENT","p",35,"b",-120,-40,"s",33,0,8,8,8,NA,NA,"",NA,2.217,287.254954400007,289.476988099981,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,289.476988099981,289.476988099981,289.476988099981,289.476988099981,289.476988099981,289.476988099981,289.476988099981,45,296.489450500114,296.489450500114,296.489450500114,296.489450500114,296.489450500114,296.489450500114,296.489450500114,296.489450500114,296.489450500114,296.489450500114,296.489450500114,296.489450500114,296.489450500114,296.489450500114,296.489450500114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,1,"2024-04-05_14h37.44.393","SELFtaskv6","2023.1.0",119.999904222863,NA,4
75,"COMPETENT","p",50,"b",0,200,"s",19,0,19,19,19,NA,NA,"",NA,1.367,433.395198000129,434.768693099963,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,434.768693099963,434.768693099963,434.768693099963,434.768693099963,434.768693099963,434.768693099963,434.768693099963,60,441.780352700036,441.780352700036,441.780352700036,441.780352700036,441.780352700036,441.780352700036,441.780352700036,441.780352700036,441.780352700036,441.780352700036,441.780352700036,441.780352700036,441.780352700036,441.780352700036,441.780352700036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,1,"2024-04-05_14h37.44.393","SELFtaskv6","2023.1.0",119.999904222863,NA,4
85,"RESERVED","n",50,"g",0,280,"s",14,0,2,2,2,NA,NA,"",NA,1.217,208.591490400024,209.821437699953,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,209.821437699953,209.821437699953,209.821437699953,209.821437699953,209.821437699953,209.821437699953,209.821437699953,85,216.831531000091,216.831531000091,216.831531000091,216.831531000091,216.831531000091,216.831531000091,216.831531000091,216.831531000091,216.831531000091,216.831531000091,216.831531000091,216.831531000091,216.831531000091,216.831531000091,216.831531000091,6.65685370005667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,1,"2024-04-05_14h37.44.393","SELFtaskv6","2023.1.0",119.999904222863,NA,2
15,"GLOOMY","n",45,"b",-40,-280,"b",44,0,10,10,10,NA,NA,"",NA,1.684,312.218650100054,313.911149400054,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,313.911149400054,313.911149400054,313.911149400054,313.911149400054,313.911149400054,313.911149400054,313.911149400054,15,320.918520000065,320.918520000065,320.918520000065,320.918520000065,320.918520000065,320.918520000065,320.918520000065,320.918520000065,320.918520000065,320.918520000065,320.918520000065,320.918520000065,320.918520000065,320.918520000065,320.918520000065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,1,"2024-04-05_14h37.44.393","SELFtaskv6","2023.1.0",119.999904222863,NA,2
90,"INDECISIVE","n",60,"g",80,320,"b",10,0,13,13,13,NA,NA,"",NA,1.3,352.063495500013,353.37083670008,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,353.37083670008,353.37083670008,353.37083670008,353.37083670008,353.37083670008,353.37083670008,353.37083670008,90,360.381158400094,360.381158400094,360.381158400094,360.381158400094,360.381158400094,360.381158400094,360.381158400094,360.381158400094,360.381158400094,360.381158400094,360.381158400094,360.381158400094,360.381158400094,360.381158400094,360.381158400094,2.59037240012549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,1,"2024-04-05_14h37.44.393","SELFtaskv6","2023.1.0",119.999904222863,NA,2
75,"HAPPY","p",55,"b",40,200,"s",20,0,29,29,29,NA,NA,"",NA,1.067,570.603048600024,571.672681899974,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,571.672681899974,571.672681899974,571.672681899974,571.672681899974,571.672681899974,571.672681899974,571.672681899974,75,578.685908199986,578.685908199986,578.685908199986,578.685908199986,578.685908199986,578.685908199986,578.685908199986,578.685908199986,578.685908199986,578.685908199986,578.685908199986,578.685908199986,578.685908199986,578.685908199986,578.685908199986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,1,"2024-04-05_14h37.44.393","SELFtaskv6","2023.1.0",119.999904222863,NA,5
100,"SUPPORTED","p",65,"b",120,400,"b",6,0,4,4,4,NA,NA,"",NA,1.417,231.861891499953,233.288084100001,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,233.288084100001,233.288084100001,233.288084100001,233.288084100001,233.288084100001,233.288084100001,233.288084100001,100,240.297248200048,240.297248200048,240.297248200048,240.297248200048,240.297248200048,240.297248200048,240.297248200048,240.297248200048,240.297248200048,240.297248200048,240.297248200048,240.297248200048,240.297248200048,240.297248200048,240.297248200048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,1,"2024-04-05_14h37.44.393","SELFtaskv6","2023.1.0",119.999904222863,NA,5
30,"INTERESTING","p",35,"g",-120,-160,"s",35,0,38,38,38,NA,NA,"",NA,1.15,702.16197580006,703.317694500089,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,703.317694500089,703.317694500089,703.317694500089,703.317694500089,703.317694500089,703.317694500089,703.317694500089,30,710.328815999907,710.328815999907,710.328815999907,710.328815999907,710.328815999907,710.328815999907,710.328815999907,710.328815999907,710.328815999907,710.328815999907,710.328815999907,710.328815999907,710.328815999907,710.328815999907,710.328815999907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,1,"2024-04-05_14h37.44.393","SELFtaskv6","2023.1.0",119.999904222863,NA,4
20,"HUMOROUS","p",15,"b",-280,-240,"s",40,0,25,25,25,NA,NA,"",NA,1.05,515.909928600071,516.967259400059,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,516.967259400059,516.967259400059,516.967259400059,516.967259400059,516.967259400059,516.967259400059,516.967259400059,10,523.97712730011,523.97712730011,523.97712730011,523.97712730011,523.97712730011,523.97712730011,523.97712730011,523.97712730011,523.97712730011,523.97712730011,523.97712730011,523.97712730011,523.97712730011,523.97712730011,523.97712730011,3.45999479992315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,1,"2024-04-05_14h37.44.393","SELFtaskv6","2023.1.0",119.999904222863,NA,4
100,"LUCKY","p",80,"b",240,400,"b",7,0,30,30,30,NA,NA,"",NA,2.117,585.684427100001,587.806981600123,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,587.806981600123,587.806981600123,587.806981600123,587.806981600123,587.806981600123,587.806981600123,587.806981600123,100,594.817239700118,594.817239700118,594.817239700118,594.817239700118,594.817239700118,594.817239700118,594.817239700118,594.817239700118,594.817239700118,594.817239700118,594.817239700118,594.817239700118,594.817239700118,594.817239700118,594.817239700118,3.03371559991501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,1,"2024-04-05_14h37.44.393","SELFtaskv6","2023.1.0",119.999904222863,NA,4
10,"SOCIABLE","p",30,"g",-160,-320,"b",45,0,11,11,11,NA,NA,"",NA,1.25,327.916164400056,329.17688890011,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,329.17688890011,329.17688890011,329.17688890011,329.17688890011,329.17688890011,329.17688890011,329.17688890011,10,336.184396400116,336.184396400116,336.184396400116,336.184396400116,336.184396400116,336.184396400116,336.184396400116,336.184396400116,336.184396400116,336.184396400116,336.184396400116,336.184396400116,336.184396400116,336.184396400116,336.184396400116,1.30720699997619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,1,"2024-04-05_14h37.44.393","SELFtaskv6","2023.1.0",119.999904222863,NA,4
20,"AMBITIOUS","p",35,"g",-120,-240,"b",41,0,26,26,26,NA,NA,"",NA,1.05,530.965935999993,532.025477699935,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,532.025477699935,532.025477699935,532.025477699935,532.025477699935,532.025477699935,532.025477699935,532.025477699935,20,539.034058500081,539.034058500081,539.034058500081,539.034058500081,539.034058500081,539.034058500081,539.034058500081,539.034058500081,539.034058500081,539.034058500081,539.034058500081,539.034058500081,539.034058500081,539.034058500081,539.034058500081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,1,"2024-04-05_14h37.44.393","SELFtaskv6","2023.1.0",119.999904222863,NA,3
35,"INATTENTIVE","n",60,"b",80,-120,"s",34,0,1,1,1,NA,NA,"",NA,1.684,192.900011599995,194.591459699906,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,194.591459699906,194.591459699906,194.591459699906,194.591459699906,194.591459699906,194.591459699906,194.591459699906,35,201.609681400005,201.609681400005,201.609681400005,201.609681400005,201.609681400005,201.609681400005,201.609681400005,201.609681400005,201.609681400005,201.609681400005,201.609681400005,201.609681400005,201.609681400005,201.609681400005,201.609681400005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,1,"2024-04-05_14h37.44.393","SELFtaskv6","2023.1.0",119.999904222863,NA,2
