"parpre_rate","word","valence","base_rate","news_type","posit_brate","posit_1rate","con","optseq","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","scan.started","keyresp.started","keyresp.keys","keyresp.rt","jitter","polygon.started","polygon.stopped","resp1.keys","slider.response","slider.rt","Adjective_3.started","vowelcount.started","Adjective_4.started","vowelcount_2.started","resp.started","box_1.started","box_2.started","yes.started","no.started","resp.keys","resp.rt","Adjective2.started","text_own.started","rate_own.started","sign.started","text_base.started","num_base.started","sign_base.started","slider_score","Adjective.started","line_own_2.started","point_own_2.started","text_own_2.started","rate_own_2.started","sign_2.started","line_base_2.started","point_base_2.started","text_base_2.started","num_base_2.started","sign_base_2.started","dis_2.started","agree_2.started","resp1.started","slider.started","resp1.rt","Adjective_3.stopped","vowelcount.stopped","Adjective_4.stopped","vowelcount_2.stopped","resp.stopped","box_1.stopped","box_2.stopped","yes.stopped","no.stopped","note.started","note.stopped","participant","session","date","expName","psychopyVersion","frameRate","X","np"
70,"SENSITIVE","n",50,"g",0,160,"s",14,0,2,2,2,NA,NA,"",NA,1.217,162.804101599846,164.036043899832,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,164.036043899832,164.036043899832,164.036043899832,164.036043899832,164.036043899832,164.036043899832,164.036043899832,65,171.045215799939,171.045215799939,171.045215799939,171.045215799939,171.045215799939,171.045215799939,171.045215799939,171.045215799939,171.045215799939,171.045215799939,171.045215799939,171.045215799939,171.045215799939,171.045215799939,171.045215799939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416,1,"2024-04-26_16h21.26.854","SELFtaskv6","2023.1.0",120.016322232335,NA,3
25,"UNIMPORTANT","n",35,"b",-120,-200,"s",37,0,23,23,23,NA,NA,"",NA,2.934,443.642660999903,446.583592399955,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,446.583592399955,446.583592399955,446.583592399955,446.583592399955,446.583592399955,446.583592399955,446.583592399955,25,453.594380499795,453.594380499795,453.594380499795,453.594380499795,453.594380499795,453.594380499795,453.594380499795,453.594380499795,453.594380499795,453.594380499795,453.594380499795,453.594380499795,453.594380499795,453.594380499795,453.594380499795,1.3062964999117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416,1,"2024-04-26_16h21.26.854","SELFtaskv6","2023.1.0",120.016322232335,NA,2
25,"UNDESIRABLE","n",30,"b",-160,-200,"s",38,0,31,31,31,NA,NA,"",NA,2.25,556.006394299911,558.268816099968,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,558.268816099968,558.268816099968,558.268816099968,558.268816099968,558.268816099968,558.268816099968,558.268816099968,25,565.279500999954,565.279500999954,565.279500999954,565.279500999954,565.279500999954,565.279500999954,565.279500999954,565.279500999954,565.279500999954,565.279500999954,565.279500999954,565.279500999954,565.279500999954,565.279500999954,565.279500999954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416,1,"2024-04-26_16h21.26.854","SELFtaskv6","2023.1.0",120.016322232335,NA,1
25,"HELPLESS","n",40,"b",-80,-200,"s",39,0,33,33,33,NA,NA,"",NA,2.684,580.850721399998,583.535167699913,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,583.535167699913,583.535167699913,583.535167699913,583.535167699913,583.535167699913,583.535167699913,583.535167699913,25,590.5505638998,590.5505638998,590.5505638998,590.5505638998,590.5505638998,590.5505638998,590.5505638998,590.5505638998,590.5505638998,590.5505638998,590.5505638998,590.5505638998,590.5505638998,590.5505638998,590.5505638998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416,1,"2024-04-26_16h21.26.854","SELFtaskv6","2023.1.0",120.016322232335,NA,2
40,"ORDINARY","n",30,"g",-160,-80,"s",31,0,16,16,16,NA,NA,"",NA,2.35,347.233123799786,349.593961999984,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,349.593961999984,349.593961999984,349.593961999984,349.593961999984,349.593961999984,349.593961999984,349.593961999984,30,356.605682999827,356.605682999827,356.605682999827,356.605682999827,356.605682999827,356.605682999827,356.605682999827,356.605682999827,356.605682999827,356.605682999827,356.605682999827,356.605682999827,356.605682999827,356.605682999827,356.605682999827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416,1,"2024-04-26_16h21.26.854","SELFtaskv6","2023.1.0",120.016322232335,NA,2
75,"INTELLIGENT","p",80,"g",240,200,"b",8,0,5,5,5,NA,NA,"",NA,1.984,201.505674499786,203.495121599874,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,203.495121599874,203.495121599874,203.495121599874,203.495121599874,203.495121599874,203.495121599874,203.495121599874,80,210.506324399961,210.506324399961,210.506324399961,210.506324399961,210.506324399961,210.506324399961,210.506324399961,210.506324399961,210.506324399961,210.506324399961,210.506324399961,210.506324399961,210.506324399961,210.506324399961,210.506324399961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416,1,"2024-04-26_16h21.26.854","SELFtaskv6","2023.1.0",120.016322232335,NA,5
60,"ANNOYING","n",35,"g",-120,80,"s",24,0,51,51,51,NA,NA,"",NA,2.167,828.536392899929,830.711897399975,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,830.711897399975,830.711897399975,830.711897399975,830.711897399975,830.711897399975,830.711897399975,830.711897399975,45,837.720236899797,837.720236899797,837.720236899797,837.720236899797,837.720236899797,837.720236899797,837.720236899797,837.720236899797,837.720236899797,837.720236899797,837.720236899797,837.720236899797,837.720236899797,837.720236899797,837.720236899797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416,1,"2024-04-26_16h21.26.854","SELFtaskv6","2023.1.0",120.016322232335,NA,2
75,"LIKABLE","p",60,"b",80,200,"b",9,0,27,27,27,NA,NA,"",NA,2.35,500.227227599826,502.581025299849,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,502.581025299849,502.581025299849,502.581025299849,502.581025299849,502.581025299849,502.581025299849,502.581025299849,75,509.5934136,509.5934136,509.5934136,509.5934136,509.5934136,509.5934136,509.5934136,509.5934136,509.5934136,509.5934136,509.5934136,509.5934136,509.5934136,509.5934136,509.5934136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416,1,"2024-04-26_16h21.26.854","SELFtaskv6","2023.1.0",120.016322232335,NA,5
20,"WEAK","n",35,"b",-120,-240,"b",43,0,21,21,21,NA,NA,"",NA,1.934,418.555361199891,420.499268199783,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,420.499268199783,420.499268199783,420.499268199783,420.499268199783,420.499268199783,420.499268199783,420.499268199783,20,427.512445299886,427.512445299886,427.512445299886,427.512445299886,427.512445299886,427.512445299886,427.512445299886,427.512445299886,427.512445299886,427.512445299886,427.512445299886,427.512445299886,427.512445299886,427.512445299886,427.512445299886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416,1,"2024-04-26_16h21.26.854","SELFtaskv6","2023.1.0",120.016322232335,NA,2
30,"ASHAMED","n",20,"g",-240,-160,"s",34,0,1,1,1,NA,NA,"",NA,1.684,147.112485599937,148.805925199995,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,148.805925199995,148.805925199995,148.805925199995,148.805925199995,148.805925199995,148.805925199995,148.805925199995,20,155.82157619996,155.82157619996,155.82157619996,155.82157619996,155.82157619996,155.82157619996,155.82157619996,155.82157619996,155.82157619996,155.82157619996,155.82157619996,155.82157619996,155.82157619996,155.82157619996,155.82157619996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416,1,"2024-04-26_16h21.26.854","SELFtaskv6","2023.1.0",120.016322232335,NA,2
