"parpre_rate","word","valence","base_rate","news_type","posit_brate","posit_1rate","con","optseq","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","scan.started","keyresp.started","keyresp.keys","keyresp.rt","jitter","polygon.started","polygon.stopped","resp1.keys","slider.response","slider.rt","Adjective_3.started","vowelcount.started","Adjective_4.started","vowelcount_2.started","resp.started","box_1.started","box_2.started","yes.started","no.started","resp.keys","resp.rt","Adjective2.started","text_own.started","rate_own.started","sign.started","text_base.started","num_base.started","sign_base.started","slider_score","Adjective.started","line_own_2.started","point_own_2.started","text_own_2.started","rate_own_2.started","sign_2.started","line_base_2.started","point_base_2.started","text_base_2.started","num_base_2.started","sign_base_2.started","dis_2.started","agree_2.started","resp1.started","slider.started","resp1.rt","Adjective_3.stopped","vowelcount.stopped","Adjective_4.stopped","vowelcount_2.stopped","resp.stopped","box_1.stopped","box_2.stopped","yes.stopped","no.stopped","note.started","participant","session","date","expName","psychopyVersion","frameRate","X","np"
50,"SELFISH","n",30,"g",-160,0,"s",26,0,57,57,57,NA,NA,"",NA,1.517,878.38826666656,879.923685262213,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,879.923685262213,879.923685262213,879.923685262213,879.923685262213,879.923685262213,879.923685262213,879.923685262213,45,886.93839075556,886.93839075556,886.93839075556,886.93839075556,886.93839075556,886.93839075556,886.93839075556,886.93839075556,886.93839075556,886.93839075556,886.93839075556,886.93839075556,886.93839075556,886.93839075556,886.93839075556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,1,"2023-11-10_14h45.46.398","SELFtaskv6","2023.1.2",60.005069188607,NA,3
40,"ENTHUSIASTIC","p",50,"g",0,-80,"s",30,0,42,42,42,NA,NA,"",NA,2.017,679.19307918218,681.223140124464,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,681.223140124464,681.223140124464,681.223140124464,681.223140124464,681.223140124464,681.223140124464,681.223140124464,40,688.246599111008,688.246599111008,688.246599111008,688.246599111008,688.246599111008,688.246599111008,688.246599111008,688.246599111008,688.246599111008,688.246599111008,688.246599111008,688.246599111008,688.246599111008,688.246599111008,688.246599111008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,1,"2023-11-10_14h45.46.398","SELFtaskv6","2023.1.2",60.005069188607,NA,4
50,"AGREEABLE","p",60,"g",80,0,"s",27,0,58,58,58,NA,NA,"",NA,1.667,893.932734862203,895.608300942229,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,895.608300942229,895.608300942229,895.608300942229,895.608300942229,895.608300942229,895.608300942229,895.608300942229,65,902.634437688859,902.634437688859,902.634437688859,902.634437688859,902.634437688859,902.634437688859,902.634437688859,902.634437688859,902.634437688859,902.634437688859,902.634437688859,902.634437688859,902.634437688859,902.634437688859,902.634437688859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,1,"2023-11-10_14h45.46.398","SELFtaskv6","2023.1.2",60.005069188607,NA,3
30,"LAZY","n",25,"g",-200,-160,"s",38,0,31,31,31,NA,NA,"",NA,2.25,521.194194488926,523.459021084476,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,523.459021084476,523.459021084476,523.459021084476,523.459021084476,523.459021084476,523.459021084476,523.459021084476,30,530.481429617619,530.481429617619,530.481429617619,530.481429617619,530.481429617619,530.481429617619,530.481429617619,530.481429617619,530.481429617619,530.481429617619,530.481429617619,530.481429617619,530.481429617619,530.481429617619,530.481429617619,1.96879246225581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,1,"2023-11-10_14h45.46.398","SELFtaskv6","2023.1.2",60.005069188607,NA,2
15,"INSECURE","n",30,"b",-160,-280,"b",44,0,10,10,10,NA,NA,"",NA,1.684,231.240224995418,232.935613724403,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,232.935613724403,232.935613724403,232.935613724403,232.935613724403,232.935613724403,232.935613724403,232.935613724403,25,239.960467626574,239.960467626574,239.960467626574,239.960467626574,239.960467626574,239.960467626574,239.960467626574,239.960467626574,239.960467626574,239.960467626574,239.960467626574,239.960467626574,239.960467626574,239.960467626574,239.960467626574,4.9665649777744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,1,"2023-11-10_14h45.46.398","SELFtaskv6","2023.1.2",60.005069188607,NA,2
35,"TALENTED","p",55,"g",40,-120,"s",32,0,46,46,46,NA,NA,"",NA,1,729.16215352877,730.17030115542,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,730.17030115542,730.17030115542,730.17030115542,730.17030115542,730.17030115542,730.17030115542,730.17030115542,45,737.19732792885,737.19732792885,737.19732792885,737.19732792885,737.19732792885,737.19732792885,737.19732792885,737.19732792885,737.19732792885,737.19732792885,737.19732792885,737.19732792885,737.19732792885,737.19732792885,737.19732792885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,1,"2023-11-10_14h45.46.398","SELFtaskv6","2023.1.2",60.005069188607,NA,5
20,"MOODY","n",35,"b",-120,-240,"s",40,0,25,25,25,NA,NA,"",NA,1.05,435.2041378133,436.262451768853,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,436.262451768853,436.262451768853,436.262451768853,436.262451768853,436.262451768853,436.262451768853,436.262451768853,25,443.288698595483,443.288698595483,443.288698595483,443.288698595483,443.288698595483,443.288698595483,443.288698595483,443.288698595483,443.288698595483,443.288698595483,443.288698595483,443.288698595483,443.288698595483,443.288698595483,443.288698595483,0.89350058673881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,1,"2023-11-10_14h45.46.398","SELFtaskv6","2023.1.2",60.005069188607,NA,2
60,"PATIENT","p",75,"g",200,80,"s",19,0,19,19,19,NA,NA,"",NA,1.367,352.560739839915,353.936645404436,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,353.936645404436,353.936645404436,353.936645404436,353.936645404436,353.936645404436,353.936645404436,353.936645404436,65,360.963355591055,360.963355591055,360.963355591055,360.963355591055,360.963355591055,360.963355591055,360.963355591055,360.963355591055,360.963355591055,360.963355591055,360.963355591055,360.963355591055,360.963355591055,360.963355591055,360.963355591055,2.20332202664576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,1,"2023-11-10_14h45.46.398","SELFtaskv6","2023.1.2",60.005069188607,NA,5
60,"WITTY","p",75,"g",200,80,"s",20,0,29,29,29,NA,NA,"",NA,1.067,489.959315910935,491.035354737658,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,491.035354737658,491.035354737658,491.035354737658,491.035354737658,491.035354737658,491.035354737658,491.035354737658,60,498.060049066553,498.060049066553,498.060049066553,498.060049066553,498.060049066553,498.060049066553,498.060049066553,498.060049066553,498.060049066553,498.060049066553,498.060049066553,498.060049066553,498.060049066553,498.060049066553,498.060049066553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,1,"2023-11-10_14h45.46.398","SELFtaskv6","2023.1.2",60.005069188607,NA,5
70,"EFFICIENT","p",40,"b",-80,160,"s",13,0,41,41,41,NA,NA,"",NA,1.984,663.178732657805,665.185903502163,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,665.185903502163,665.185903502163,665.185903502163,665.185903502163,665.185903502163,665.185903502163,665.185903502163,55,672.199586986564,672.199586986564,672.199586986564,672.199586986564,672.199586986564,672.199586986564,672.199586986564,672.199586986564,672.199586986564,672.199586986564,672.199586986564,672.199586986564,672.199586986564,672.199586986564,672.199586986564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,1,"2023-11-10_14h45.46.398","SELFtaskv6","2023.1.2",60.005069188607,NA,4
65,"COMPETENT","p",50,"b",0,120,"s",18,0,17,17,17,NA,NA,"",NA,1.467,328.508004408795,329.988743395545,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,329.988743395545,329.988743395545,329.988743395545,329.988743395545,329.988743395545,329.988743395545,329.988743395545,60,337.011760924477,337.011760924477,337.011760924477,337.011760924477,337.011760924477,337.011760924477,337.011760924477,337.011760924477,337.011760924477,337.011760924477,337.011760924477,337.011760924477,337.011760924477,337.011760924477,337.011760924477,1.47832917328924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,1,"2023-11-10_14h45.46.398","SELFtaskv6","2023.1.2",60.005069188607,NA,4
85,"RESERVED","n",60,"g",80,280,"b",6,0,4,4,4,NA,NA,"",NA,1.417,150.782675910974,152.210455039982,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,152.210455039982,152.210455039982,152.210455039982,152.210455039982,152.210455039982,152.210455039982,152.210455039982,80,159.235989333363,159.235989333363,159.235989333363,159.235989333363,159.235989333363,159.235989333363,159.235989333363,159.235989333363,159.235989333363,159.235989333363,159.235989333363,159.235989333363,159.235989333363,159.235989333363,159.235989333363,4.44427804439329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,1,"2023-11-10_14h45.46.398","SELFtaskv6","2023.1.2",60.005069188607,NA,3
20,"GLOOMY","n",30,"b",-160,-240,"b",41,0,26,26,26,NA,NA,"",NA,1.05,450.268998257816,451.339211377781,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,451.339211377781,451.339211377781,451.339211377781,451.339211377781,451.339211377781,451.339211377781,451.339211377781,20,458.365062826546,458.365062826546,458.365062826546,458.365062826546,458.365062826546,458.365062826546,458.365062826546,458.365062826546,458.365062826546,458.365062826546,458.365062826546,458.365062826546,458.365062826546,458.365062826546,458.365062826546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,1,"2023-11-10_14h45.46.398","SELFtaskv6","2023.1.2",60.005069188607,NA,2
60,"ADMIRABLE","p",55,"b",40,80,"s",21,0,20,20,20,NA,NA,"",NA,1.567,367.938913564431,369.513706950936,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,369.513706950936,369.513706950936,369.513706950936,369.513706950936,369.513706950936,369.513706950936,369.513706950936,55,376.541432319907,376.541432319907,376.541432319907,376.541432319907,376.541432319907,376.541432319907,376.541432319907,376.541432319907,376.541432319907,376.541432319907,376.541432319907,376.541432319907,376.541432319907,376.541432319907,376.541432319907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,1,"2023-11-10_14h45.46.398","SELFtaskv6","2023.1.2",60.005069188607,NA,4
70,"CREATIVE","p",65,"b",120,160,"s",14,0,2,2,2,NA,NA,"",NA,1.217,127.451824639924,128.694187804358,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,128.694187804358,128.694187804358,128.694187804358,128.694187804358,128.694187804358,128.694187804358,128.694187804358,70,135.718183822231,135.718183822231,135.718183822231,135.718183822231,135.718183822231,135.718183822231,135.718183822231,135.718183822231,135.718183822231,135.718183822231,135.718183822231,135.718183822231,135.718183822231,135.718183822231,135.718183822231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,1,"2023-11-10_14h45.46.398","SELFtaskv6","2023.1.2",60.005069188607,NA,4
60,"ANXIOUS","n",40,"g",-80,80,"s",22,0,56,56,56,NA,NA,"",NA,1.617,862.760135679971,864.387106417678,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,864.387106417678,864.387106417678,864.387106417678,864.387106417678,864.387106417678,864.387106417678,864.387106417678,50,871.413059697719,871.413059697719,871.413059697719,871.413059697719,871.413059697719,871.413059697719,871.413059697719,871.413059697719,871.413059697719,871.413059697719,871.413059697719,871.413059697719,871.413059697719,871.413059697719,871.413059697719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,1,"2023-11-10_14h45.46.398","SELFtaskv6","2023.1.2",60.005069188607,NA,2
15,"INDECISIVE","n",40,"b",-80,-280,"b",45,0,11,11,11,NA,NA,"",NA,1.25,246.934919964289,248.193364195526,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,248.193364195526,248.193364195526,248.193364195526,248.193364195526,248.193364195526,248.193364195526,248.193364195526,25,255.224902542075,255.224902542075,255.224902542075,255.224902542075,255.224902542075,255.224902542075,255.224902542075,255.224902542075,255.224902542075,255.224902542075,255.224902542075,255.224902542075,255.224902542075,255.224902542075,255.224902542075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,1,"2023-11-10_14h45.46.398","SELFtaskv6","2023.1.2",60.005069188607,NA,2
50,"VULNERABLE","n",35,"g",-120,0,"s",28,0,53,53,53,NA,NA,"",NA,2.634,820.229512533173,822.874845013255,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,822.874845013255,822.874845013255,822.874845013255,822.874845013255,822.874845013255,822.874845013255,822.874845013255,45,829.899652550928,829.899652550928,829.899652550928,829.899652550928,829.899652550928,829.899652550928,829.899652550928,829.899652550928,829.899652550928,829.899652550928,829.899652550928,829.899652550928,829.899652550928,829.899652550928,829.899652550928,3.12226190208457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,1,"2023-11-10_14h45.46.398","SELFtaskv6","2023.1.2",60.005069188607,NA,3
70,"HAPPY","p",60,"b",80,160,"s",15,0,47,47,47,NA,NA,"",NA,1.517,744.179214790929,745.716878506588,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,745.716878506588,745.716878506588,745.716878506588,745.716878506588,745.716878506588,745.716878506588,745.716878506588,70,752.740987733239,752.740987733239,752.740987733239,752.740987733239,752.740987733239,752.740987733239,752.740987733239,752.740987733239,752.740987733239,752.740987733239,752.740987733239,752.740987733239,752.740987733239,752.740987733239,752.740987733239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,1,"2023-11-10_14h45.46.398","SELFtaskv6","2023.1.2",60.005069188607,NA,5
70,"SUPPORTED","p",80,"g",240,160,"s",16,0,40,40,40,NA,NA,"",NA,2.651,646.504919324303,649.167215217603,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,649.167215217603,649.167215217603,649.167215217603,649.167215217603,649.167215217603,649.167215217603,649.167215217603,75,656.194215253228,656.194215253228,656.194215253228,656.194215253228,656.194215253228,656.194215253228,656.194215253228,656.194215253228,656.194215253228,656.194215253228,656.194215253228,656.194215253228,656.194215253228,656.194215253228,656.194215253228,1.28712106659077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,1,"2023-11-10_14h45.46.398","SELFtaskv6","2023.1.2",60.005069188607,NA,5
70,"INTERESTING","p",80,"g",240,160,"s",17,0,35,35,35,NA,NA,"",NA,2.4,579.323475911049,581.736403057817,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,581.736403057817,581.736403057817,581.736403057817,581.736403057817,581.736403057817,581.736403057817,581.736403057817,70,588.758239573333,588.758239573333,588.758239573333,588.758239573333,588.758239573333,588.758239573333,588.758239573333,588.758239573333,588.758239573333,588.758239573333,588.758239573333,588.758239573333,588.758239573333,588.758239573333,588.758239573333,1.50782776903361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,1,"2023-11-10_14h45.46.398","SELFtaskv6","2023.1.2",60.005069188607,NA,4
75,"HUMOROUS","p",50,"b",0,200,"b",9,0,27,27,27,NA,NA,"",NA,2.35,465.345691306517,467.720239502145,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,467.720239502145,467.720239502145,467.720239502145,467.720239502145,467.720239502145,467.720239502145,467.720239502145,65,474.74657422211,474.74657422211,474.74657422211,474.74657422211,474.74657422211,474.74657422211,474.74657422211,474.74657422211,474.74657422211,474.74657422211,474.74657422211,474.74657422211,474.74657422211,474.74657422211,474.74657422211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,1,"2023-11-10_14h45.46.398","SELFtaskv6","2023.1.2",60.005069188607,NA,4
35,"SOCIABLE","p",60,"g",80,-120,"s",33,0,8,8,8,NA,NA,"",NA,2.217,206.239341510925,208.46771541331,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,208.46771541331,208.46771541331,208.46771541331,208.46771541331,208.46771541331,208.46771541331,208.46771541331,35,215.496664746664,215.496664746664,215.496664746664,215.496664746664,215.496664746664,215.496664746664,215.496664746664,215.496664746664,215.496664746664,215.496664746664,215.496664746664,215.496664746664,215.496664746664,215.496664746664,215.496664746664,0.775724089005962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,1,"2023-11-10_14h45.46.398","SELFtaskv6","2023.1.2",60.005069188607,NA,4
60,"AMBITIOUS","p",50,"b",0,80,"s",23,0,50,50,50,NA,NA,"",NA,1.167,778.866376248887,780.041686471086,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,780.041686471086,780.041686471086,780.041686471086,780.041686471086,780.041686471086,780.041686471086,780.041686471086,60,787.069578524446,787.069578524446,787.069578524446,787.069578524446,787.069578524446,787.069578524446,787.069578524446,787.069578524446,787.069578524446,787.069578524446,787.069578524446,787.069578524446,787.069578524446,787.069578524446,787.069578524446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,1,"2023-11-10_14h45.46.398","SELFtaskv6","2023.1.2",60.005069188607,NA,4
40,"UNHEALTHY","n",20,"g",-240,-80,"s",31,0,16,16,16,NA,NA,"",NA,2.35,312.13169607101,314.491456284421,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,314.491456284421,314.491456284421,314.491456284421,314.491456284421,314.491456284421,314.491456284421,314.491456284421,40,321.518616177607,321.518616177607,321.518616177607,321.518616177607,321.518616177607,321.518616177607,321.518616177607,321.518616177607,321.518616177607,321.518616177607,321.518616177607,321.518616177607,321.518616177607,321.518616177607,321.518616177607,0.838497564429417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,1,"2023-11-10_14h45.46.398","SELFtaskv6","2023.1.2",60.005069188607,NA,1
45,"INATTENTIVE","n",20,"g",-240,-40,"s",29,0,45,45,45,NA,NA,"",NA,2.901,712.235600782093,715.150843164418,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,715.150843164418,715.150843164418,715.150843164418,715.150843164418,715.150843164418,715.150843164418,715.150843164418,35,722.171639182139,722.171639182139,722.171639182139,722.171639182139,722.171639182139,722.171639182139,722.171639182139,722.171639182139,722.171639182139,722.171639182139,722.171639182139,722.171639182139,722.171639182139,722.171639182139,722.171639182139,3.41666616895236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,1,"2023-11-10_14h45.46.398","SELFtaskv6","2023.1.2",60.005069188607,NA,2
20,"PASSIVE","n",30,"b",-160,-240,"b",42,0,37,37,37,NA,NA,"",NA,1.867,605.76052394649,607.637209031032,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,607.637209031032,607.637209031032,607.637209031032,607.637209031032,607.637209031032,607.637209031032,607.637209031032,20,614.661853013327,614.661853013327,614.661853013327,614.661853013327,614.661853013327,614.661853013327,614.661853013327,614.661853013327,614.661853013327,614.661853013327,614.661853013327,614.661853013327,614.661853013327,614.661853013327,614.661853013327,0.59992632898502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,1,"2023-11-10_14h45.46.398","SELFtaskv6","2023.1.2",60.005069188607,NA,2
