"parpre_rate","word","valence","base_rate","news_type","posit_brate","posit_1rate","con","optseq","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","scan.started","keyresp.started","keyresp.keys","keyresp.rt","jitter","polygon.started","polygon.stopped","resp1.keys","slider.response","slider.rt","Adjective_3.started","vowelcount.started","Adjective_4.started","vowelcount_2.started","resp.started","box_1.started","box_2.started","yes.started","no.started","resp.keys","resp.rt","Adjective2.started","text_own.started","rate_own.started","sign.started","text_base.started","num_base.started","sign_base.started","slider_score","Adjective.started","line_own_2.started","point_own_2.started","text_own_2.started","rate_own_2.started","sign_2.started","line_base_2.started","point_base_2.started","text_base_2.started","num_base_2.started","sign_base_2.started","dis_2.started","agree_2.started","resp1.started","slider.started","resp1.rt","Adjective_3.stopped","vowelcount.stopped","Adjective_4.stopped","vowelcount_2.stopped","resp.stopped","box_1.stopped","box_2.stopped","yes.stopped","no.stopped","note.started","note.stopped","participant","session","date","expName","psychopyVersion","frameRate","X","np"
60,"COMPETENT","p",70,"g",160,80,"s",17,0,35,35,35,NA,NA,"",NA,2.4,624.063631100114,626.47174310009,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,626.47174310009,626.47174310009,626.47174310009,626.47174310009,626.47174310009,626.47174310009,626.47174310009,70,633.480391500052,633.480391500052,633.480391500052,633.480391500052,633.480391500052,633.480391500052,633.480391500052,633.480391500052,633.480391500052,633.480391500052,633.480391500052,633.480391500052,633.480391500052,633.480391500052,633.480391500052,1.22493880009279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379,1,"2024-03-13_11h35.18.723","SELFtaskv6","2023.1.0",120.013585697234,NA,4
65,"RESERVED","n",40,"g",-80,120,"s",11,0,34,34,34,NA,NA,"",NA,2.534,607.518122500041,610.063696100144,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,610.063696100144,610.063696100144,610.063696100144,610.063696100144,610.063696100144,610.063696100144,610.063696100144,60,617.073420700151,617.073420700151,617.073420700151,617.073420700151,617.073420700151,617.073420700151,617.073420700151,617.073420700151,617.073420700151,617.073420700151,617.073420700151,617.073420700151,617.073420700151,617.073420700151,617.073420700151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379,1,"2024-03-13_11h35.18.723","SELFtaskv6","2023.1.0",120.013585697234,NA,4
15,"GLOOMY","n",25,"b",-200,-280,"s",39,0,33,33,33,NA,NA,"",NA,2.684,590.834284899989,593.524954800028,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,593.524954800028,593.524954800028,593.524954800028,593.524954800028,593.524954800028,593.524954800028,593.524954800028,15,600.534243900096,600.534243900096,600.534243900096,600.534243900096,600.534243900096,600.534243900096,600.534243900096,600.534243900096,600.534243900096,600.534243900096,600.534243900096,600.534243900096,600.534243900096,600.534243900096,600.534243900096,1.62492479989305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379,1,"2024-03-13_11h35.18.723","SELFtaskv6","2023.1.0",120.013585697234,NA,2
50,"ADMIRABLE","p",60,"g",80,0,"s",20,0,29,29,29,NA,NA,"",NA,1.067,534.799571400043,535.871847399976,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,535.871847399976,535.871847399976,535.871847399976,535.871847399976,535.871847399976,535.871847399976,535.871847399976,60,542.884543200023,542.884543200023,542.884543200023,542.884543200023,542.884543200023,542.884543200023,542.884543200023,542.884543200023,542.884543200023,542.884543200023,542.884543200023,542.884543200023,542.884543200023,542.884543200023,542.884543200023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379,1,"2024-03-13_11h35.18.723","SELFtaskv6","2023.1.0",120.013585697234,NA,3
5,"ANXIOUS","n",30,"b",-160,-360,"s",25,0,54,54,54,NA,NA,"",NA,2.167,881.26555560017,883.440494700102,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,883.440494700102,883.440494700102,883.440494700102,883.440494700102,883.440494700102,883.440494700102,883.440494700102,10,890.450020200107,890.450020200107,890.450020200107,890.450020200107,890.450020200107,890.450020200107,890.450020200107,890.450020200107,890.450020200107,890.450020200107,890.450020200107,890.450020200107,890.450020200107,890.450020200107,890.450020200107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379,1,"2024-03-13_11h35.18.723","SELFtaskv6","2023.1.0",120.013585697234,NA,1
30,"INDECISIVE","n",45,"b",-40,-160,"s",29,0,45,45,45,NA,NA,"",NA,2.901,756.790255000116,759.704483000096,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,759.704483000096,759.704483000096,759.704483000096,759.704483000096,759.704483000096,759.704483000096,759.704483000096,35,766.715249600122,766.715249600122,766.715249600122,766.715249600122,766.715249600122,766.715249600122,766.715249600122,766.715249600122,766.715249600122,766.715249600122,766.715249600122,766.715249600122,766.715249600122,766.715249600122,766.715249600122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379,1,"2024-03-13_11h35.18.723","SELFtaskv6","2023.1.0",120.013585697234,NA,2
10,"VULNERABLE","n",25,"b",-200,-320,"b",44,0,10,10,10,NA,NA,"",NA,1.684,276.405905900057,278.095674300101,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,278.095674300101,278.095674300101,278.095674300101,278.095674300101,278.095674300101,278.095674300101,278.095674300101,15,285.107085100142,285.107085100142,285.107085100142,285.107085100142,285.107085100142,285.107085100142,285.107085100142,285.107085100142,285.107085100142,285.107085100142,285.107085100142,285.107085100142,285.107085100142,285.107085100142,285.107085100142,0.407450399827212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379,1,"2024-03-13_11h35.18.723","SELFtaskv6","2023.1.0",120.013585697234,NA,2
70,"HAPPY","p",60,"b",80,160,"b",10,0,13,13,13,NA,NA,"",NA,1.3,316.259398899972,317.564706200035,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,317.564706200035,317.564706200035,317.564706200035,317.564706200035,317.564706200035,317.564706200035,317.564706200035,70,324.575740400003,324.575740400003,324.575740400003,324.575740400003,324.575740400003,324.575740400003,324.575740400003,324.575740400003,324.575740400003,324.575740400003,324.575740400003,324.575740400003,324.575740400003,324.575740400003,324.575740400003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379,1,"2024-03-13_11h35.18.723","SELFtaskv6","2023.1.0",120.013585697234,NA,5
80,"SUPPORTED","p",65,"b",120,240,"b",7,0,30,30,30,NA,NA,"",NA,2.117,549.872754500015,551.996013200143,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,551.996013200143,551.996013200143,551.996013200143,551.996013200143,551.996013200143,551.996013200143,551.996013200143,80,559.006672800053,559.006672800053,559.006672800053,559.006672800053,559.006672800053,559.006672800053,559.006672800053,559.006672800053,559.006672800053,559.006672800053,559.006672800053,559.006672800053,559.006672800053,559.006672800053,559.006672800053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379,1,"2024-03-13_11h35.18.723","SELFtaskv6","2023.1.0",120.013585697234,NA,4
50,"INTERESTING","p",70,"g",160,0,"s",21,0,20,20,20,NA,NA,"",NA,1.567,412.972242600052,414.54645390017,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,414.54645390017,414.54645390017,414.54645390017,414.54645390017,414.54645390017,414.54645390017,414.54645390017,60,421.556365699973,421.556365699973,421.556365699973,421.556365699973,421.556365699973,421.556365699973,421.556365699973,421.556365699973,421.556365699973,421.556365699973,421.556365699973,421.556365699973,421.556365699973,421.556365699973,421.556365699973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379,1,"2024-03-13_11h35.18.723","SELFtaskv6","2023.1.0",120.013585697234,NA,3
