"parpre_rate","word","valence","base_rate","news_type","posit_brate","posit_1rate","con","optseq","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","scan.started","keyresp.started","keyresp.keys","keyresp.rt","jitter","polygon.started","polygon.stopped","resp1.keys","slider.response","slider.rt","Adjective_3.started","vowelcount.started","Adjective_4.started","vowelcount_2.started","resp.started","box_1.started","box_2.started","yes.started","no.started","resp.keys","resp.rt","Adjective2.started","text_own.started","rate_own.started","sign.started","text_base.started","num_base.started","sign_base.started","slider_score","Adjective.started","line_own_2.started","point_own_2.started","text_own_2.started","rate_own_2.started","sign_2.started","line_base_2.started","point_base_2.started","text_base_2.started","num_base_2.started","sign_base_2.started","dis_2.started","agree_2.started","resp1.started","slider.started","resp1.rt","Adjective_3.stopped","vowelcount.stopped","Adjective_4.stopped","vowelcount_2.stopped","resp.stopped","box_1.stopped","box_2.stopped","yes.stopped","no.stopped","note.started","participant","session","date","expName","psychopyVersion","frameRate","X","np"
30,"SENSITIVE","n",50,"b",0,-160,"s",36,0,15,15,15,NA,NA,"",NA,1.7,339.327716900036,341.032415699912,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,341.032415699912,341.032415699912,341.032415699912,341.032415699912,341.032415699912,341.032415699912,341.032415699912,35,348.046097500017,348.046097500017,348.046097500017,348.046097500017,348.046097500017,348.046097500017,348.046097500017,348.046097500017,348.046097500017,348.046097500017,348.046097500017,348.046097500017,348.046097500017,348.046097500017,348.046097500017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381,1,"2024-03-06_11h34.33.199","SELFtaskv6","2023.1.0",120.00595222879,NA,2
30,"UNIMPORTANT","n",40,"b",-80,-160,"s",37,0,23,23,23,NA,NA,"",NA,2.934,451.4307883,454.372483700048,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,454.372483700048,454.372483700048,454.372483700048,454.372483700048,454.372483700048,454.372483700048,454.372483700048,25,461.382744899951,461.382744899951,461.382744899951,461.382744899951,461.382744899951,461.382744899951,461.382744899951,461.382744899951,461.382744899951,461.382744899951,461.382744899951,461.382744899951,461.382744899951,461.382744899951,461.382744899951,2.23553090007044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381,1,"2024-03-06_11h34.33.199","SELFtaskv6","2023.1.0",120.00595222879,NA,2
30,"UNDESIRABLE","n",35,"b",-120,-160,"s",38,0,31,31,31,NA,NA,"",NA,2.25,563.783680799883,566.043833999895,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,566.043833999895,566.043833999895,566.043833999895,566.043833999895,566.043833999895,566.043833999895,566.043833999895,30,573.053190900013,573.053190900013,573.053190900013,573.053190900013,573.053190900013,573.053190900013,573.053190900013,573.053190900013,573.053190900013,573.053190900013,573.053190900013,573.053190900013,573.053190900013,573.053190900013,573.053190900013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381,1,"2024-03-06_11h34.33.199","SELFtaskv6","2023.1.0",120.00595222879,NA,3
20,"HELPLESS","n",25,"b",-240,-240,"b",41,0,26,26,26,NA,NA,"",NA,1.05,492.950550900074,494.003969100071,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,494.003969100071,494.003969100071,494.003969100071,494.003969100071,494.003969100071,494.003969100071,494.003969100071,20,501.018096399959,501.018096399959,501.018096399959,501.018096399959,501.018096399959,501.018096399959,501.018096399959,501.018096399959,501.018096399959,501.018096399959,501.018096399959,501.018096399959,501.018096399959,501.018096399959,501.018096399959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381,1,"2024-03-06_11h34.33.199","SELFtaskv6","2023.1.0",120.00595222879,NA,2
75,"ORDINARY","n",35,"g",-120,200,"b",6,0,4,4,4,NA,NA,"",NA,1.417,193.90363830002,195.324798699934,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,195.324798699934,195.324798699934,195.324798699934,195.324798699934,195.324798699934,195.324798699934,195.324798699934,75,202.338980699889,202.338980699889,202.338980699889,202.338980699889,202.338980699889,202.338980699889,202.338980699889,202.338980699889,202.338980699889,202.338980699889,202.338980699889,202.338980699889,202.338980699889,202.338980699889,202.338980699889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381,1,"2024-03-06_11h34.33.199","SELFtaskv6","2023.1.0",120.00595222879,NA,3
75,"INTELLIGENT","p",75,"g",200,200,"b",7,0,30,30,30,NA,NA,"",NA,2.117,547.660431500059,549.780311000068,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,549.780311000068,549.780311000068,549.780311000068,549.780311000068,549.780311000068,549.780311000068,549.780311000068,75,556.79398359987,556.79398359987,556.79398359987,556.79398359987,556.79398359987,556.79398359987,556.79398359987,556.79398359987,556.79398359987,556.79398359987,556.79398359987,556.79398359987,556.79398359987,556.79398359987,556.79398359987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381,1,"2024-03-06_11h34.33.199","SELFtaskv6","2023.1.0",120.00595222879,NA,5
60,"INFERIOR","n",35,"g",-160,80,"s",32,0,46,46,46,NA,NA,"",NA,1,771.484083499992,772.4922487,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,772.4922487,772.4922487,772.4922487,772.4922487,772.4922487,772.4922487,772.4922487,50,779.501174799865,779.501174799865,779.501174799865,779.501174799865,779.501174799865,779.501174799865,779.501174799865,779.501174799865,779.501174799865,779.501174799865,779.501174799865,779.501174799865,779.501174799865,779.501174799865,779.501174799865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381,1,"2024-03-06_11h34.33.199","SELFtaskv6","2023.1.0",120.00595222879,NA,5
10,"ANNOYING","n",25,"b",-200,-320,"s",25,0,54,54,54,NA,NA,"",NA,2.167,879.028506299946,881.201358400052,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,881.201358400052,881.201358400052,881.201358400052,881.201358400052,881.201358400052,881.201358400052,881.201358400052,10,888.212554299971,888.212554299971,888.212554299971,888.212554299971,888.212554299971,888.212554299971,888.212554299971,888.212554299971,888.212554299971,888.212554299971,888.212554299971,888.212554299971,888.212554299971,888.212554299971,888.212554299971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381,1,"2024-03-06_11h34.33.199","SELFtaskv6","2023.1.0",120.00595222879,NA,1
90,"LIKABLE","p",65,"b",120,320,"s",33,0,8,8,8,NA,NA,"",NA,2.217,249.288627299946,251.509350799955,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,251.509350799955,251.509350799955,251.509350799955,251.509350799955,251.509350799955,251.509350799955,251.509350799955,80,258.523665699875,258.523665699875,258.523665699875,258.523665699875,258.523665699875,258.523665699875,258.523665699875,258.523665699875,258.523665699875,258.523665699875,258.523665699875,258.523665699875,258.523665699875,258.523665699875,258.523665699875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381,1,"2024-03-06_11h34.33.199","SELFtaskv6","2023.1.0",120.00595222879,NA,5
20,"WEAK","n",25,"b",-200,-240,"b",42,0,37,37,37,NA,NA,"",NA,1.867,648.240260399878,650.111601900076,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,650.111601900076,650.111601900076,650.111601900076,650.111601900076,650.111601900076,650.111601900076,650.111601900076,20,657.123505099909,657.123505099909,657.123505099909,657.123505099909,657.123505099909,657.123505099909,657.123505099909,657.123505099909,657.123505099909,657.123505099909,657.123505099909,657.123505099909,657.123505099909,657.123505099909,657.123505099909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381,1,"2024-03-06_11h34.33.199","SELFtaskv6","2023.1.0",120.00595222879,NA,2
