"parpre_rate","word","valence","base_rate","news_type","posit_brate","posit_1rate","con","optseq","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","scan.started","keyresp.started","keyresp.keys","keyresp.rt","jitter","polygon.started","polygon.stopped","resp1.keys","slider.response","slider.rt","Adjective_3.started","vowelcount.started","Adjective_4.started","vowelcount_2.started","resp.started","box_1.started","box_2.started","yes.started","no.started","resp.keys","resp.rt","Adjective2.started","text_own.started","rate_own.started","sign.started","text_base.started","num_base.started","sign_base.started","slider_score","Adjective.started","line_own_2.started","point_own_2.started","text_own_2.started","rate_own_2.started","sign_2.started","line_base_2.started","point_base_2.started","text_base_2.started","num_base_2.started","sign_base_2.started","dis_2.started","agree_2.started","resp1.started","slider.started","Adjective_3.stopped","vowelcount.stopped","Adjective_4.stopped","vowelcount_2.stopped","resp.stopped","box_1.stopped","box_2.stopped","yes.stopped","no.stopped","resp1.rt","note.started","note.stopped","participant","session","date","expName","psychopyVersion","frameRate","X","np"
60,"SUCCESSFUL","p",50,"b",0,80,"s",15,0,47,47,47,NA,NA,"",NA,1.517,823.014627099968,824.536849899916,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,824.536849899916,824.536849899916,824.536849899916,824.536849899916,824.536849899916,824.536849899916,824.536849899916,60,831.548109899973,831.548109899973,831.548109899973,831.548109899973,831.548109899973,831.548109899973,831.548109899973,831.548109899973,831.548109899973,831.548109899973,831.548109899973,831.548109899973,831.548109899973,831.548109899973,831.548109899973,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.829757299972698,NA,NA,372,1,"2024-03-06_10h02.19.759","SELFtaskv6","2023.1.0",119.831086376869,NA,5
40,"BORING","n",35,"g",-120,-80,"s",34,0,1,1,1,NA,NA,"",NA,1.684,191.432957399869,193.12365409988,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,193.12365409988,193.12365409988,193.12365409988,193.12365409988,193.12365409988,193.12365409988,193.12365409988,40,200.142047199886,200.142047199886,200.142047199886,200.142047199886,200.142047199886,200.142047199886,200.142047199886,200.142047199886,200.142047199886,200.142047199886,200.142047199886,200.142047199886,200.142047199886,200.142047199886,200.142047199886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,1,"2024-03-06_10h02.19.759","SELFtaskv6","2023.1.0",119.831086376869,NA,2
75,"VALUABLE","p",60,"b",80,200,"b",7,0,30,30,30,NA,NA,"",NA,2.117,584.151665800018,586.274035800016,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,586.274035800016,586.274035800016,586.274035800016,586.274035800016,586.274035800016,586.274035800016,586.274035800016,75,593.285284099868,593.285284099868,593.285284099868,593.285284099868,593.285284099868,593.285284099868,593.285284099868,593.285284099868,593.285284099868,593.285284099868,593.285284099868,593.285284099868,593.285284099868,593.285284099868,593.285284099868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,1,"2024-03-06_10h02.19.759","SELFtaskv6","2023.1.0",119.831086376869,NA,5
20,"SELFISH","n",30,"b",-160,-240,"b",41,0,26,26,26,NA,NA,"",NA,1.05,529.441879199818,530.499024400022,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,530.499024400022,530.499024400022,530.499024400022,530.499024400022,530.499024400022,530.499024400022,530.499024400022,30,537.508691999828,537.508691999828,537.508691999828,537.508691999828,537.508691999828,537.508691999828,537.508691999828,537.508691999828,537.508691999828,537.508691999828,537.508691999828,537.508691999828,537.508691999828,537.508691999828,537.508691999828,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.74158679996617,NA,NA,372,1,"2024-03-06_10h02.19.759","SELFtaskv6","2023.1.0",119.831086376869,NA,1
85,"CONFIDENT","p",65,"b",120,280,"s",26,0,57,57,57,NA,NA,"",NA,1.517,957.003926199861,958.53092369996,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,958.53092369996,958.53092369996,958.53092369996,958.53092369996,958.53092369996,958.53092369996,958.53092369996,80,965.540599199943,965.540599199943,965.540599199943,965.540599199943,965.540599199943,965.540599199943,965.540599199943,965.540599199943,965.540599199943,965.540599199943,965.540599199943,965.540599199943,965.540599199943,965.540599199943,965.540599199943,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10246750013903,NA,NA,372,1,"2024-03-06_10h02.19.759","SELFtaskv6","2023.1.0",119.831086376869,NA,4
90,"ENTHUSIASTIC","p",60,"b",80,320,"s",27,0,58,58,58,NA,NA,"",NA,1.667,972.531992299948,974.214423500001,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,974.214423500001,974.214423500001,974.214423500001,974.214423500001,974.214423500001,974.214423500001,974.214423500001,85,981.222890699981,981.222890699981,981.222890699981,981.222890699981,981.222890699981,981.222890699981,981.222890699981,981.222890699981,981.222890699981,981.222890699981,981.222890699981,981.222890699981,981.222890699981,981.222890699981,981.222890699981,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.79798289993778,NA,NA,372,1,"2024-03-06_10h02.19.759","SELFtaskv6","2023.1.0",119.831086376869,NA,5
45,"AGREEABLE","p",55,"g",40,-40,"s",30,0,42,42,42,NA,NA,"",NA,2.017,758.097169499844,760.12166840001,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,760.12166840001,760.12166840001,760.12166840001,760.12166840001,760.12166840001,760.12166840001,760.12166840001,45,767.130628400017,767.130628400017,767.130628400017,767.130628400017,767.130628400017,767.130628400017,767.130628400017,767.130628400017,767.130628400017,767.130628400017,767.130628400017,767.130628400017,767.130628400017,767.130628400017,767.130628400017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,1,"2024-03-06_10h02.19.759","SELFtaskv6","2023.1.0",119.831086376869,NA,3
15,"LAZY","n",40,"b",-80,-280,"b",44,0,10,10,10,NA,NA,"",NA,1.684,310.726830699947,312.415184299927,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,312.415184299927,312.415184299927,312.415184299927,312.415184299927,312.415184299927,312.415184299927,312.415184299927,15,319.429247999797,319.429247999797,319.429247999797,319.429247999797,319.429247999797,319.429247999797,319.429247999797,319.429247999797,319.429247999797,319.429247999797,319.429247999797,319.429247999797,319.429247999797,319.429247999797,319.429247999797,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.10657469998114,NA,NA,372,1,"2024-03-06_10h02.19.759","SELFtaskv6","2023.1.0",119.831086376869,NA,2
35,"INSECURE","n",30,"g",-160,-120,"s",38,0,31,31,31,NA,NA,"",NA,2.25,600.283049199963,602.537245699903,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,602.537245699903,602.537245699903,602.537245699903,602.537245699903,602.537245699903,602.537245699903,602.537245699903,35,609.550440100022,609.550440100022,609.550440100022,609.550440100022,609.550440100022,609.550440100022,609.550440100022,609.550440100022,609.550440100022,609.550440100022,609.550440100022,609.550440100022,609.550440100022,609.550440100022,609.550440100022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,1,"2024-03-06_10h02.19.759","SELFtaskv6","2023.1.0",119.831086376869,NA,2
10,"MOODY","n",35,"b",-120,-320,"s",24,0,51,51,51,NA,NA,"",NA,2.167,872.790635099867,874.962013899814,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,874.962013899814,874.962013899814,874.962013899814,874.962013899814,874.962013899814,874.962013899814,874.962013899814,15,881.974577500019,881.974577500019,881.974577500019,881.974577500019,881.974577500019,881.974577500019,881.974577500019,881.974577500019,881.974577500019,881.974577500019,881.974577500019,881.974577500019,881.974577500019,881.974577500019,881.974577500019,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18503740010783,NA,NA,372,1,"2024-03-06_10h02.19.759","SELFtaskv6","2023.1.0",119.831086376869,NA,2
45,"PATIENT","p",60,"g",80,-40,"s",31,0,16,16,16,NA,NA,"",NA,2.35,391.525215499802,393.879879500018,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,393.879879500018,393.879879500018,393.879879500018,393.879879500018,393.879879500018,393.879879500018,393.879879500018,45,400.892027699854,400.892027699854,400.892027699854,400.892027699854,400.892027699854,400.892027699854,400.892027699854,400.892027699854,400.892027699854,400.892027699854,400.892027699854,400.892027699854,400.892027699854,400.892027699854,400.892027699854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,1,"2024-03-06_10h02.19.759","SELFtaskv6","2023.1.0",119.831086376869,NA,2
40,"WITTY","p",70,"g",160,-80,"s",35,0,38,38,38,NA,NA,"",NA,1.15,700.612905899994,701.770619699964,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,701.770619699964,701.770619699964,701.770619699964,701.770619699964,701.770619699964,701.770619699964,701.770619699964,40,708.778720999835,708.778720999835,708.778720999835,708.778720999835,708.778720999835,708.778720999835,708.778720999835,708.778720999835,708.778720999835,708.778720999835,708.778720999835,708.778720999835,708.778720999835,708.778720999835,708.778720999835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,1,"2024-03-06_10h02.19.759","SELFtaskv6","2023.1.0",119.831086376869,NA,5
45,"EFFICIENT","p",65,"g",120,-40,"s",32,0,46,46,46,NA,NA,"",NA,1,808.007760799956,809.013796199812,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,809.013796199812,809.013796199812,809.013796199812,809.013796199812,809.013796199812,809.013796199812,809.013796199812,45,816.025279899826,816.025279899826,816.025279899826,816.025279899826,816.025279899826,816.025279899826,816.025279899826,816.025279899826,816.025279899826,816.025279899826,816.025279899826,816.025279899826,816.025279899826,816.025279899826,816.025279899826,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.412360199959949,NA,NA,372,1,"2024-03-06_10h02.19.759","SELFtaskv6","2023.1.0",119.831086376869,NA,5
85,"COMPETENT","p",65,"b",120,280,"s",13,0,41,41,41,NA,NA,"",NA,1.984,742.099941699998,744.099894999992,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,744.099894999992,744.099894999992,744.099894999992,744.099894999992,744.099894999992,744.099894999992,744.099894999992,85,751.108406599844,751.108406599844,751.108406599844,751.108406599844,751.108406599844,751.108406599844,751.108406599844,751.108406599844,751.108406599844,751.108406599844,751.108406599844,751.108406599844,751.108406599844,751.108406599844,751.108406599844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,1,"2024-03-06_10h02.19.759","SELFtaskv6","2023.1.0",119.831086376869,NA,4
55,"ADMIRABLE","p",50,"b",0,40,"s",25,0,54,54,54,NA,NA,"",NA,2.167,915.549359699944,917.729311199859,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,917.729311199859,917.729311199859,917.729311199859,917.729311199859,917.729311199859,917.729311199859,917.729311199859,55,924.739189599874,924.739189599874,924.739189599874,924.739189599874,924.739189599874,924.739189599874,924.739189599874,924.739189599874,924.739189599874,924.739189599874,924.739189599874,924.739189599874,924.739189599874,924.739189599874,924.739189599874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,1,"2024-03-06_10h02.19.759","SELFtaskv6","2023.1.0",119.831086376869,NA,5
60,"ANXIOUS","n",40,"g",-80,80,"s",16,0,40,40,40,NA,NA,"",NA,2.651,725.434918500017,728.099903599825,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,728.099903599825,728.099903599825,728.099903599825,728.099903599825,728.099903599825,728.099903599825,728.099903599825,60,735.112588000018,735.112588000018,735.112588000018,735.112588000018,735.112588000018,735.112588000018,735.112588000018,735.112588000018,735.112588000018,735.112588000018,735.112588000018,735.112588000018,735.112588000018,735.112588000018,735.112588000018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,1,"2024-03-06_10h02.19.759","SELFtaskv6","2023.1.0",119.831086376869,NA,2
60,"INDECISIVE","n",45,"g",-40,80,"s",17,0,35,35,35,NA,NA,"",NA,2.4,658.342584699858,660.750546699855,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,660.750546699855,660.750546699855,660.750546699855,660.750546699855,660.750546699855,660.750546699855,660.750546699855,60,667.759891499998,667.759891499998,667.759891499998,667.759891499998,667.759891499998,667.759891499998,667.759891499998,667.759891499998,667.759891499998,667.759891499998,667.759891499998,667.759891499998,667.759891499998,667.759891499998,667.759891499998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,1,"2024-03-06_10h02.19.759","SELFtaskv6","2023.1.0",119.831086376869,NA,2
65,"VULNERABLE","n",30,"g",-160,120,"b",10,0,13,13,13,NA,NA,"",NA,1.3,350.563671899959,351.872096000006,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,351.872096000006,351.872096000006,351.872096000006,351.872096000006,351.872096000006,351.872096000006,351.872096000006,65,358.882171799894,358.882171799894,358.882171799894,358.882171799894,358.882171799894,358.882171799894,358.882171799894,358.882171799894,358.882171799894,358.882171799894,358.882171799894,358.882171799894,358.882171799894,358.882171799894,358.882171799894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,1,"2024-03-06_10h02.19.759","SELFtaskv6","2023.1.0",119.831086376869,NA,3
85,"HAPPY","p",65,"b",120,280,"s",39,0,33,33,33,NA,NA,"",NA,2.684,625.113712599967,627.801496799802,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,627.801496799802,627.801496799802,627.801496799802,627.801496799802,627.801496799802,627.801496799802,627.801496799802,80,634.814048199914,634.814048199914,634.814048199914,634.814048199914,634.814048199914,634.814048199914,634.814048199914,634.814048199914,634.814048199914,634.814048199914,634.814048199914,634.814048199914,634.814048199914,634.814048199914,634.814048199914,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.47426209994592,NA,NA,372,1,"2024-03-06_10h02.19.759","SELFtaskv6","2023.1.0",119.831086376869,NA,5
75,"SUPPORTED","p",55,"b",40,200,"b",8,0,5,5,5,NA,NA,"",NA,1.984,245.801094699884,247.792696699966,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,247.792696699966,247.792696699966,247.792696699966,247.792696699966,247.792696699966,247.792696699966,247.792696699966,70,254.802215699805,254.802215699805,254.802215699805,254.802215699805,254.802215699805,254.802215699805,254.802215699805,254.802215699805,254.802215699805,254.802215699805,254.802215699805,254.802215699805,254.802215699805,254.802215699805,254.802215699805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,1,"2024-03-06_10h02.19.759","SELFtaskv6","2023.1.0",119.831086376869,NA,5
60,"INTERESTING","p",65,"g",120,80,"s",18,0,17,17,17,NA,NA,"",NA,1.467,407.88218129985,409.353668099968,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,409.353668099968,409.353668099968,409.353668099968,409.353668099968,409.353668099968,409.353668099968,409.353668099968,60,416.365064899903,416.365064899903,416.365064899903,416.365064899903,416.365064899903,416.365064899903,416.365064899903,416.365064899903,416.365064899903,416.365064899903,416.365064899903,416.365064899903,416.365064899903,416.365064899903,416.365064899903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,1,"2024-03-06_10h02.19.759","SELFtaskv6","2023.1.0",119.831086376869,NA,5
60,"HUMOROUS","p",50,"b",0,80,"s",19,0,19,19,19,NA,NA,"",NA,1.367,431.89544699993,433.27170809987,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,433.27170809987,433.27170809987,433.27170809987,433.27170809987,433.27170809987,433.27170809987,433.27170809987,60,440.279544399818,440.279544399818,440.279544399818,440.279544399818,440.279544399818,440.279544399818,440.279544399818,440.279544399818,440.279544399818,440.279544399818,440.279544399818,440.279544399818,440.279544399818,440.279544399818,440.279544399818,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33048300002702,NA,NA,372,1,"2024-03-06_10h02.19.759","SELFtaskv6","2023.1.0",119.831086376869,NA,5
50,"LUCKY","p",60,"g",80,0,"s",28,0,53,53,53,NA,NA,"",NA,2.634,898.913882899797,901.555226999801,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,901.555226999801,901.555226999801,901.555226999801,901.555226999801,901.555226999801,901.555226999801,901.555226999801,60,908.564795099897,908.564795099897,908.564795099897,908.564795099897,908.564795099897,908.564795099897,908.564795099897,908.564795099897,908.564795099897,908.564795099897,908.564795099897,908.564795099897,908.564795099897,908.564795099897,908.564795099897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,1,"2024-03-06_10h02.19.759","SELFtaskv6","2023.1.0",119.831086376869,NA,3
70,"SOCIABLE","p",65,"b",120,160,"b",9,0,27,27,27,NA,NA,"",NA,2.35,544.498135200003,546.853744999971,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,546.853744999971,546.853744999971,546.853744999971,546.853744999971,546.853744999971,546.853744999971,546.853744999971,70,553.866575199878,553.866575199878,553.866575199878,553.866575199878,553.866575199878,553.866575199878,553.866575199878,553.866575199878,553.866575199878,553.866575199878,553.866575199878,553.866575199878,553.866575199878,553.866575199878,553.866575199878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,1,"2024-03-06_10h02.19.759","SELFtaskv6","2023.1.0",119.831086376869,NA,4
60,"AMBITIOUS","p",50,"b",0,80,"s",20,0,29,29,29,NA,NA,"",NA,1.067,569.078868099954,570.150738099823,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,570.150738099823,570.150738099823,570.150738099823,570.150738099823,570.150738099823,570.150738099823,570.150738099823,60,577.163492999971,577.163492999971,577.163492999971,577.163492999971,577.163492999971,577.163492999971,577.163492999971,577.163492999971,577.163492999971,577.163492999971,577.163492999971,577.163492999971,577.163492999971,577.163492999971,577.163492999971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,1,"2024-03-06_10h02.19.759","SELFtaskv6","2023.1.0",119.831086376869,NA,5
15,"UNHEALTHY","n",25,"b",-240,-280,"b",45,0,11,11,11,NA,NA,"",NA,1.25,326.416179699823,327.669786899816,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,327.669786899816,327.669786899816,327.669786899816,327.669786899816,327.669786899816,327.669786899816,327.669786899816,15,334.684321299894,334.684321299894,334.684321299894,334.684321299894,334.684321299894,334.684321299894,334.684321299894,334.684321299894,334.684321299894,334.684321299894,334.684321299894,334.684321299894,334.684321299894,334.684321299894,334.684321299894,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.36676899995655,NA,NA,372,1,"2024-03-06_10h02.19.759","SELFtaskv6","2023.1.0",119.831086376869,NA,1
65,"INATTENTIVE","n",40,"g",-80,120,"s",11,0,34,34,34,NA,NA,"",NA,2.534,641.802965699928,644.345208899816,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,644.345208899816,644.345208899816,644.345208899816,644.345208899816,644.345208899816,644.345208899816,644.345208899816,60,651.353892199928,651.353892199928,651.353892199928,651.353892199928,651.353892199928,651.353892199928,651.353892199928,651.353892199928,651.353892199928,651.353892199928,651.353892199928,651.353892199928,651.353892199928,651.353892199928,651.353892199928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,1,"2024-03-06_10h02.19.759","SELFtaskv6","2023.1.0",119.831086376869,NA,2
