"parpre_rate","word","valence","base_rate","news_type","posit_brate","posit_1rate","con","optseq","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","scan.started","keyresp.started","keyresp.keys","keyresp.rt","jitter","polygon.started","polygon.stopped","resp1.keys","slider.response","slider.rt","Adjective_3.started","vowelcount.started","Adjective_4.started","vowelcount_2.started","resp.started","box_1.started","box_2.started","yes.started","no.started","resp.keys","resp.rt","Adjective2.started","text_own.started","rate_own.started","sign.started","text_base.started","num_base.started","sign_base.started","slider_score","Adjective.started","line_own_2.started","point_own_2.started","text_own_2.started","rate_own_2.started","sign_2.started","line_base_2.started","point_base_2.started","text_base_2.started","num_base_2.started","sign_base_2.started","dis_2.started","agree_2.started","resp1.started","slider.started","resp1.rt","Adjective_3.stopped","vowelcount.stopped","Adjective_4.stopped","vowelcount_2.stopped","resp.stopped","box_1.stopped","box_2.stopped","yes.stopped","no.stopped","note.started","note.stopped","participant","session","date","expName","psychopyVersion","frameRate","X","np"
70,"HUMBLE","p",80,"g",240,160,"b",8,0,5,5,5,NA,NA,"",NA,1.984,231.831519300002,233.827204600093,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,233.827204600093,233.827204600093,233.827204600093,233.827204600093,233.827204600093,233.827204600093,233.827204600093,75,240.839363000006,240.839363000006,240.839363000006,240.839363000006,240.839363000006,240.839363000006,240.839363000006,240.839363000006,240.839363000006,240.839363000006,240.839363000006,240.839363000006,240.839363000006,240.839363000006,240.839363000006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,1,"2024-04-19_14h50.44.281","SELFtaskv6","2023.1.0",119.97614878348,NA,5
25,"CARELESS","n",45,"b",-40,-200,"s",38,0,31,31,31,NA,NA,"",NA,2.25,586.369233999983,588.625170400017,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,588.625170400017,588.625170400017,588.625170400017,588.625170400017,588.625170400017,588.625170400017,588.625170400017,25,595.637975400081,595.637975400081,595.637975400081,595.637975400081,595.637975400081,595.637975400081,595.637975400081,595.637975400081,595.637975400081,595.637975400081,595.637975400081,595.637975400081,595.637975400081,595.637975400081,595.637975400081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,1,"2024-04-19_14h50.44.281","SELFtaskv6","2023.1.0",119.97614878348,NA,2
55,"SUCCESSFUL","p",60,"g",80,40,"s",21,0,20,20,20,NA,NA,"",NA,1.567,433.330294199986,434.904854100081,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,434.904854100081,434.904854100081,434.904854100081,434.904854100081,434.904854100081,434.904854100081,434.904854100081,60,441.913099500001,441.913099500001,441.913099500001,441.913099500001,441.913099500001,441.913099500001,441.913099500001,441.913099500001,441.913099500001,441.913099500001,441.913099500001,441.913099500001,441.913099500001,441.913099500001,441.913099500001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,1,"2024-04-19_14h50.44.281","SELFtaskv6","2023.1.0",119.97614878348,NA,5
30,"BORING","n",35,"b",-120,-160,"s",34,0,1,1,1,NA,NA,"",NA,1.684,177.444850600092,179.137505899998,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,179.137505899998,179.137505899998,179.137505899998,179.137505899998,179.137505899998,179.137505899998,179.137505899998,30,186.153725699987,186.153725699987,186.153725699987,186.153725699987,186.153725699987,186.153725699987,186.153725699987,186.153725699987,186.153725699987,186.153725699987,186.153725699987,186.153725699987,186.153725699987,186.153725699987,186.153725699987,0.723882099962793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,1,"2024-04-19_14h50.44.281","SELFtaskv6","2023.1.0",119.97614878348,NA,2
10,"SELFISH","n",30,"b",-160,-320,"s",23,0,50,50,50,NA,NA,"",NA,1.167,843.72917340009,844.90168400004,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,844.90168400004,844.90168400004,844.90168400004,844.90168400004,844.90168400004,844.90168400004,844.90168400004,10,851.915131899994,851.915131899994,851.915131899994,851.915131899994,851.915131899994,851.915131899994,851.915131899994,851.915131899994,851.915131899994,851.915131899994,851.915131899994,851.915131899994,851.915131899994,851.915131899994,851.915131899994,1.20642320008483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,1,"2024-04-19_14h50.44.281","SELFtaskv6","2023.1.0",119.97614878348,NA,1
65,"CONFIDENT","p",80,"g",240,120,"s",11,0,34,34,34,NA,NA,"",NA,2.534,627.906949900091,630.452171100071,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,630.452171100071,630.452171100071,630.452171100071,630.452171100071,630.452171100071,630.452171100071,630.452171100071,75,637.465620100033,637.465620100033,637.465620100033,637.465620100033,637.465620100033,637.465620100033,637.465620100033,637.465620100033,637.465620100033,637.465620100033,637.465620100033,637.465620100033,637.465620100033,637.465620100033,637.465620100033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,1,"2024-04-19_14h50.44.281","SELFtaskv6","2023.1.0",119.97614878348,NA,5
70,"AGREEABLE","p",80,"g",240,160,"b",9,0,27,27,27,NA,NA,"",NA,2.35,530.57438450004,532.932341400068,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,532.932341400068,532.932341400068,532.932341400068,532.932341400068,532.932341400068,532.932341400068,532.932341400068,70,539.942363400012,539.942363400012,539.942363400012,539.942363400012,539.942363400012,539.942363400012,539.942363400012,539.942363400012,539.942363400012,539.942363400012,539.942363400012,539.942363400012,539.942363400012,539.942363400012,539.942363400012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,1,"2024-04-19_14h50.44.281","SELFtaskv6","2023.1.0",119.97614878348,NA,5
60,"LAZY","n",30,"g",-160,80,"s",14,0,2,2,2,NA,NA,"",NA,1.217,193.134858600097,194.356428500032,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,194.356428500032,194.356428500032,194.356428500032,194.356428500032,194.356428500032,194.356428500032,194.356428500032,55,201.367137700086,201.367137700086,201.367137700086,201.367137700086,201.367137700086,201.367137700086,201.367137700086,201.367137700086,201.367137700086,201.367137700086,201.367137700086,201.367137700086,201.367137700086,201.367137700086,201.367137700086,1.77010070008691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,1,"2024-04-19_14h50.44.281","SELFtaskv6","2023.1.0",119.97614878348,NA,2
25,"INSECURE","n",20,"g",-200,-200,"s",39,0,33,33,33,NA,NA,"",NA,2.684,611.207971099997,613.893828900065,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,613.893828900065,613.893828900065,613.893828900065,613.893828900065,613.893828900065,613.893828900065,613.893828900065,20,620.909120100085,620.909120100085,620.909120100085,620.909120100085,620.909120100085,620.909120100085,620.909120100085,620.909120100085,620.909120100085,620.909120100085,620.909120100085,620.909120100085,620.909120100085,620.909120100085,620.909120100085,2.50672120007221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,1,"2024-04-19_14h50.44.281","SELFtaskv6","2023.1.0",119.97614878348,NA,3
50,"TALENTED","p",65,"g",120,0,"s",25,0,54,54,54,NA,NA,"",NA,2.167,901.680345900008,903.854223600007,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,903.854223600007,903.854223600007,903.854223600007,903.854223600007,903.854223600007,903.854223600007,903.854223600007,70,910.863285300089,910.863285300089,910.863285300089,910.863285300089,910.863285300089,910.863285300089,910.863285300089,910.863285300089,910.863285300089,910.863285300089,910.863285300089,910.863285300089,910.863285300089,910.863285300089,910.863285300089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,1,"2024-04-19_14h50.44.281","SELFtaskv6","2023.1.0",119.97614878348,NA,4
30,"MOODY","n",40,"b",-80,-160,"s",35,0,38,38,38,NA,NA,"",NA,1.15,686.731823500013,687.88611010008,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,687.88611010008,687.88611010008,687.88611010008,687.88611010008,687.88611010008,687.88611010008,687.88611010008,30,694.897962599993,694.897962599993,694.897962599993,694.897962599993,694.897962599993,694.897962599993,694.897962599993,694.897962599993,694.897962599993,694.897962599993,694.897962599993,694.897962599993,694.897962599993,694.897962599993,694.897962599993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,1,"2024-04-19_14h50.44.281","SELFtaskv6","2023.1.0",119.97614878348,NA,3
60,"WITTY","p",75,"g",200,80,"s",15,0,47,47,47,NA,NA,"",NA,1.517,809.141421400011,810.660598300048,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,810.660598300048,810.660598300048,810.660598300048,810.660598300048,810.660598300048,810.660598300048,810.660598300048,60,817.674501100089,817.674501100089,817.674501100089,817.674501100089,817.674501100089,817.674501100089,817.674501100089,817.674501100089,817.674501100089,817.674501100089,817.674501100089,817.674501100089,817.674501100089,817.674501100089,817.674501100089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,1,"2024-04-19_14h50.44.281","SELFtaskv6","2023.1.0",119.97614878348,NA,5
50,"RESERVED","n",45,"g",-40,0,"s",26,0,57,57,57,NA,NA,"",NA,1.517,943.14182150003,944.662082600058,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,944.662082600058,944.662082600058,944.662082600058,944.662082600058,944.662082600058,944.662082600058,944.662082600058,50,951.674358600052,951.674358600052,951.674358600052,951.674358600052,951.674358600052,951.674358600052,951.674358600052,951.674358600052,951.674358600052,951.674358600052,951.674358600052,951.674358600052,951.674358600052,951.674358600052,951.674358600052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,1,"2024-04-19_14h50.44.281","SELFtaskv6","2023.1.0",119.97614878348,NA,3
15,"GLOOMY","n",30,"b",-160,-280,"b",43,0,21,21,21,NA,NA,"",NA,1.934,448.900840600021,450.8415178,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,450.8415178,450.8415178,450.8415178,450.8415178,450.8415178,450.8415178,450.8415178,10,457.853203400038,457.853203400038,457.853203400038,457.853203400038,457.853203400038,457.853203400038,457.853203400038,457.853203400038,457.853203400038,457.853203400038,457.853203400038,457.853203400038,457.853203400038,457.853203400038,457.853203400038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,1,"2024-04-19_14h50.44.281","SELFtaskv6","2023.1.0",119.97614878348,NA,2
50,"ADMIRABLE","p",60,"g",80,0,"s",24,0,51,51,51,NA,NA,"",NA,2.167,858.904711400042,861.086175500066,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,861.086175500066,861.086175500066,861.086175500066,861.086175500066,861.086175500066,861.086175500066,861.086175500066,65,868.094767100061,868.094767100061,868.094767100061,868.094767100061,868.094767100061,868.094767100061,868.094767100061,868.094767100061,868.094767100061,868.094767100061,868.094767100061,868.094767100061,868.094767100061,868.094767100061,868.094767100061,5.08121079998091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,1,"2024-04-19_14h50.44.281","SELFtaskv6","2023.1.0",119.97614878348,NA,5
50,"CREATIVE","p",60,"g",80,0,"s",28,0,53,53,53,NA,NA,"",NA,2.634,885.040754000074,887.681972600054,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,887.681972600054,887.681972600054,887.681972600054,887.681972600054,887.681972600054,887.681972600054,887.681972600054,60,894.690596500062,894.690596500062,894.690596500062,894.690596500062,894.690596500062,894.690596500062,894.690596500062,894.690596500062,894.690596500062,894.690596500062,894.690596500062,894.690596500062,894.690596500062,894.690596500062,894.690596500062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,1,"2024-04-19_14h50.44.281","SELFtaskv6","2023.1.0",119.97614878348,NA,5
5,"ANXIOUS","n",35,"b",-120,-360,"s",36,0,15,15,15,NA,NA,"",NA,1.7,361.880431200028,363.586958900094,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,363.586958900094,363.586958900094,363.586958900094,363.586958900094,363.586958900094,363.586958900094,363.586958900094,5,370.599747300032,370.599747300032,370.599747300032,370.599747300032,370.599747300032,370.599747300032,370.599747300032,370.599747300032,370.599747300032,370.599747300032,370.599747300032,370.599747300032,370.599747300032,370.599747300032,370.599747300032,2.2463433999801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,1,"2024-04-19_14h50.44.281","SELFtaskv6","2023.1.0",119.97614878348,NA,3
65,"INDECISIVE","n",40,"g",-80,120,"s",12,0,6,6,6,NA,NA,"",NA,1.9,247.828270200058,249.733380099991,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,249.733380099991,249.733380099991,249.733380099991,249.733380099991,249.733380099991,249.733380099991,249.733380099991,65,256.744871700066,256.744871700066,256.744871700066,256.744871700066,256.744871700066,256.744871700066,256.744871700066,256.744871700066,256.744871700066,256.744871700066,256.744871700066,256.744871700066,256.744871700066,256.744871700066,256.744871700066,3.70729109994136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,1,"2024-04-19_14h50.44.281","SELFtaskv6","2023.1.0",119.97614878348,NA,3
15,"VULNERABLE","n",30,"b",-160,-280,"b",44,0,10,10,10,NA,NA,"",NA,1.684,296.763858400052,298.463846000028,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,298.463846000028,298.463846000028,298.463846000028,298.463846000028,298.463846000028,298.463846000028,298.463846000028,15,305.475381000084,305.475381000084,305.475381000084,305.475381000084,305.475381000084,305.475381000084,305.475381000084,305.475381000084,305.475381000084,305.475381000084,305.475381000084,305.475381000084,305.475381000084,305.475381000084,305.475381000084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,1,"2024-04-19_14h50.44.281","SELFtaskv6","2023.1.0",119.97614878348,NA,3
60,"HAPPY","p",65,"g",120,80,"s",16,0,40,40,40,NA,NA,"",NA,2.651,711.546580700087,714.205475200084,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,714.205475200084,714.205475200084,714.205475200084,714.205475200084,714.205475200084,714.205475200084,714.205475200084,70,721.219706800068,721.219706800068,721.219706800068,721.219706800068,721.219706800068,721.219706800068,721.219706800068,721.219706800068,721.219706800068,721.219706800068,721.219706800068,721.219706800068,721.219706800068,721.219706800068,721.219706800068,0.309079199912958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,1,"2024-04-19_14h50.44.281","SELFtaskv6","2023.1.0",119.97614878348,NA,4
70,"SUPPORTED","p",55,"b",0,160,"b",10,0,13,13,13,NA,NA,"",NA,1.3,336.608547199983,337.917656900012,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,337.917656900012,337.917656900012,337.917656900012,337.917656900012,337.917656900012,337.917656900012,337.917656900012,65,344.927864100086,344.927864100086,344.927864100086,344.927864100086,344.927864100086,344.927864100086,344.927864100086,344.927864100086,344.927864100086,344.927864100086,344.927864100086,344.927864100086,344.927864100086,344.927864100086,344.927864100086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,1,"2024-04-19_14h50.44.281","SELFtaskv6","2023.1.0",119.97614878348,NA,4
60,"INTERESTING","p",70,"g",160,80,"s",17,0,35,35,35,NA,NA,"",NA,2.4,644.454364600009,646.859168500057,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,646.859168500057,646.859168500057,646.859168500057,646.859168500057,646.859168500057,646.859168500057,646.859168500057,65,653.870089400094,653.870089400094,653.870089400094,653.870089400094,653.870089400094,653.870089400094,653.870089400094,653.870089400094,653.870089400094,653.870089400094,653.870089400094,653.870089400094,653.870089400094,653.870089400094,653.870089400094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,1,"2024-04-19_14h50.44.281","SELFtaskv6","2023.1.0",119.97614878348,NA,5
65,"HUMOROUS","p",45,"b",-40,120,"s",13,0,41,41,41,NA,NA,"",NA,1.984,728.210538599989,730.207466699998,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,730.207466699998,730.207466699998,730.207466699998,730.207466699998,730.207466699998,730.207466699998,730.207466699998,65,737.218281900045,737.218281900045,737.218281900045,737.218281900045,737.218281900045,737.218281900045,737.218281900045,737.218281900045,737.218281900045,737.218281900045,737.218281900045,737.218281900045,737.218281900045,737.218281900045,737.218281900045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,1,"2024-04-19_14h50.44.281","SELFtaskv6","2023.1.0",119.97614878348,NA,5
50,"SOCIABLE","p",60,"g",80,0,"s",29,0,45,45,45,NA,NA,"",NA,2.901,777.204083800083,780.120206300053,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,780.120206300053,780.120206300053,780.120206300053,780.120206300053,780.120206300053,780.120206300053,780.120206300053,70,787.130248300033,787.130248300033,787.130248300033,787.130248300033,787.130248300033,787.130248300033,787.130248300033,787.130248300033,787.130248300033,787.130248300033,787.130248300033,787.130248300033,787.130248300033,787.130248300033,787.130248300033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,1,"2024-04-19_14h50.44.281","SELFtaskv6","2023.1.0",119.97614878348,NA,3
60,"AMBITIOUS","p",75,"g",200,80,"s",18,0,17,17,17,NA,NA,"",NA,1.467,393.951099000056,395.427533900016,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,395.427533900016,395.427533900016,395.427533900016,395.427533900016,395.427533900016,395.427533900016,395.427533900016,70,402.436549300095,402.436549300095,402.436549300095,402.436549300095,402.436549300095,402.436549300095,402.436549300095,402.436549300095,402.436549300095,402.436549300095,402.436549300095,402.436549300095,402.436549300095,402.436549300095,402.436549300095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,1,"2024-04-19_14h50.44.281","SELFtaskv6","2023.1.0",119.97614878348,NA,5
5,"UNHEALTHY","n",25,"b",-200,-360,"s",22,0,56,56,56,NA,NA,"",NA,1.617,927.518886300037,929.143749600044,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,929.143749600044,929.143749600044,929.143749600044,929.143749600044,929.143749600044,929.143749600044,929.143749600044,5,936.15242310008,936.15242310008,936.15242310008,936.15242310008,936.15242310008,936.15242310008,936.15242310008,936.15242310008,936.15242310008,936.15242310008,936.15242310008,936.15242310008,936.15242310008,936.15242310008,936.15242310008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,1,"2024-04-19_14h50.44.281","SELFtaskv6","2023.1.0",119.97614878348,NA,1
50,"INATTENTIVE","n",25,"g",-200,0,"s",30,0,42,42,42,NA,NA,"",NA,2.017,744.208036800032,746.23262730008,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,746.23262730008,746.23262730008,746.23262730008,746.23262730008,746.23262730008,746.23262730008,746.23262730008,40,753.241266800091,753.241266800091,753.241266800091,753.241266800091,753.241266800091,753.241266800091,753.241266800091,753.241266800091,753.241266800091,753.241266800091,753.241266800091,753.241266800091,753.241266800091,753.241266800091,753.241266800091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,1,"2024-04-19_14h50.44.281","SELFtaskv6","2023.1.0",119.97614878348,NA,2
