"parpre_rate","word","valence","base_rate","news_type","posit_brate","posit_1rate","con","optseq","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","scan.started","keyresp.started","keyresp.keys","keyresp.rt","jitter","polygon.started","polygon.stopped","resp1.keys","slider.response","slider.rt","Adjective_3.started","vowelcount.started","Adjective_4.started","vowelcount_2.started","resp.started","box_1.started","box_2.started","yes.started","no.started","resp.keys","resp.rt","Adjective2.started","text_own.started","rate_own.started","sign.started","text_base.started","num_base.started","sign_base.started","slider_score","Adjective.started","line_own_2.started","point_own_2.started","text_own_2.started","rate_own_2.started","sign_2.started","line_base_2.started","point_base_2.started","text_base_2.started","num_base_2.started","sign_base_2.started","dis_2.started","agree_2.started","resp1.started","slider.started","resp1.rt","note.started","participant","session","date","expName","psychopyVersion","frameRate","X","np"
25,"BORING","n",30,"b",-160,-200,"s",35,0,38,38,38,NA,NA,"",NA,1.15,679.013729848884,680.177996515558,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,680.177996515558,680.177996515558,680.177996515558,680.177996515558,680.177996515558,680.177996515558,680.177996515558,25,687.198204017783,687.198204017783,687.198204017783,687.198204017783,687.198204017783,687.198204017783,687.198204017783,687.198204017783,687.198204017783,687.198204017783,687.198204017783,687.198204017783,687.198204017783,687.198204017783,687.198204017783,NA,NA,323,1,"2023-10-06_15h54.45.191","SELFtaskv6","2023.1.2",354.89496373894,NA,2
60,"VALUABLE","p",60,"g",80,80,"s",24,0,51,51,51,NA,NA,"",NA,2.167,851.275444622224,853.454672213338,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,853.454672213338,853.454672213338,853.454672213338,853.454672213338,853.454672213338,853.454672213338,853.454672213338,60,860.475569493341,860.475569493341,860.475569493341,860.475569493341,860.475569493341,860.475569493341,860.475569493341,860.475569493341,860.475569493341,860.475569493341,860.475569493341,860.475569493341,860.475569493341,860.475569493341,860.475569493341,NA,NA,323,1,"2023-10-06_15h54.45.191","SELFtaskv6","2023.1.2",354.89496373894,NA,4
15,"SELFISH","n",25,"b",-200,-280,"b",42,0,37,37,37,NA,NA,"",NA,1.867,663.130324764439,665.008843946664,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,665.008843946664,665.008843946664,665.008843946664,665.008843946664,665.008843946664,665.008843946664,665.008843946664,15,672.032376035553,672.032376035553,672.032376035553,672.032376035553,672.032376035553,672.032376035553,672.032376035553,672.032376035553,672.032376035553,672.032376035553,672.032376035553,672.032376035553,672.032376035553,672.032376035553,672.032376035553,3.53854606222012,NA,323,1,"2023-10-06_15h54.45.191","SELFtaskv6","2023.1.2",354.89496373894,NA,2
65,"CONFIDENT","p",70,"g",160,120,"s",16,0,40,40,40,NA,NA,"",NA,2.651,703.843813831118,706.507667626662,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,706.507667626662,706.507667626662,706.507667626662,706.507667626662,706.507667626662,706.507667626662,706.507667626662,60,713.532761315553,713.532761315553,713.532761315553,713.532761315553,713.532761315553,713.532761315553,713.532761315553,713.532761315553,713.532761315553,713.532761315553,713.532761315553,713.532761315553,713.532761315553,713.532761315553,713.532761315553,NA,NA,323,1,"2023-10-06_15h54.45.191","SELFtaskv6","2023.1.2",354.89496373894,NA,4
70,"ENTHUSIASTIC","p",55,"b",40,160,"s",14,0,2,2,2,NA,NA,"",NA,1.217,185.029676942228,186.260017777779,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,186.260017777779,186.260017777779,186.260017777779,186.260017777779,186.260017777779,186.260017777779,186.260017777779,70,193.284489386671,193.284489386671,193.284489386671,193.284489386671,193.284489386671,193.284489386671,193.284489386671,193.284489386671,193.284489386671,193.284489386671,193.284489386671,193.284489386671,193.284489386671,193.284489386671,193.284489386671,NA,NA,323,1,"2023-10-06_15h54.45.191","SELFtaskv6","2023.1.2",354.89496373894,NA,4
75,"AGREEABLE","p",75,"g",200,200,"b",6,0,4,4,4,NA,NA,"",NA,1.417,208.322873742218,209.756721493337,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,209.756721493337,209.756721493337,209.756721493337,209.756721493337,209.756721493337,209.756721493337,209.756721493337,80,216.775877404449,216.775877404449,216.775877404449,216.775877404449,216.775877404449,216.775877404449,216.775877404449,216.775877404449,216.775877404449,216.775877404449,216.775877404449,216.775877404449,216.775877404449,216.775877404449,216.775877404449,NA,NA,323,1,"2023-10-06_15h54.45.191","SELFtaskv6","2023.1.2",354.89496373894,NA,4
15,"LAZY","n",40,"b",-80,-280,"b",43,0,21,21,21,NA,NA,"",NA,1.934,441.001666275552,442.951335537786,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,442.951335537786,442.951335537786,442.951335537786,442.951335537786,442.951335537786,442.951335537786,442.951335537786,25,449.966605368885,449.966605368885,449.966605368885,449.966605368885,449.966605368885,449.966605368885,449.966605368885,449.966605368885,449.966605368885,449.966605368885,449.966605368885,449.966605368885,449.966605368885,449.966605368885,449.966605368885,2.86346979555674,NA,323,1,"2023-10-06_15h54.45.191","SELFtaskv6","2023.1.2",354.89496373894,NA,2
60,"INSECURE","n",30,"g",-160,80,"s",25,0,54,54,54,NA,NA,"",NA,2.167,894.092133831116,896.275409066671,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,896.275409066671,896.275409066671,896.275409066671,896.275409066671,896.275409066671,896.275409066671,896.275409066671,40,903.296102684442,903.296102684442,903.296102684442,903.296102684442,903.296102684442,903.296102684442,903.296102684442,903.296102684442,903.296102684442,903.296102684442,903.296102684442,903.296102684442,903.296102684442,903.296102684442,903.296102684442,0.428930559995933,NA,323,1,"2023-10-06_15h54.45.191","SELFtaskv6","2023.1.2",354.89496373894,NA,2
50,"TALENTED","p",65,"g",120,0,"s",27,0,58,58,58,NA,NA,"",NA,1.667,951.11469198222,952.796079502223,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,952.796079502223,952.796079502223,952.796079502223,952.796079502223,952.796079502223,952.796079502223,952.796079502223,55,959.822937315563,959.822937315563,959.822937315563,959.822937315563,959.822937315563,959.822937315563,959.822937315563,959.822937315563,959.822937315563,959.822937315563,959.822937315563,959.822937315563,959.822937315563,959.822937315563,959.822937315563,NA,NA,323,1,"2023-10-06_15h54.45.191","SELFtaskv6","2023.1.2",354.89496373894,NA,5
25,"MOODY","n",35,"b",-120,-200,"s",36,0,15,15,15,NA,NA,"",NA,1.7,353.883814400004,355.601215431117,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,355.601215431117,355.601215431117,355.601215431117,355.601215431117,355.601215431117,355.601215431117,355.601215431117,25,362.621699982221,362.621699982221,362.621699982221,362.621699982221,362.621699982221,362.621699982221,362.621699982221,362.621699982221,362.621699982221,362.621699982221,362.621699982221,362.621699982221,362.621699982221,362.621699982221,362.621699982221,NA,NA,323,1,"2023-10-06_15h54.45.191","SELFtaskv6","2023.1.2",354.89496373894,NA,3
40,"PATIENT","p",70,"g",160,-80,"s",31,0,16,16,16,NA,NA,"",NA,2.35,369.60820792889,371.974697528887,"a","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,371.974697528887,371.974697528887,371.974697528887,371.974697528887,371.974697528887,371.974697528887,371.974697528887,50,378.991360853339,378.991360853339,378.991360853339,378.991360853339,378.991360853339,378.991360853339,378.991360853339,378.991360853339,378.991360853339,378.991360853339,378.991360853339,378.991360853339,378.991360853339,378.991360853339,378.991360853339,3.04479487999924,NA,323,1,"2023-10-06_15h54.45.191","SELFtaskv6","2023.1.2",354.89496373894,NA,4
60,"WITTY","p",65,"g",120,80,"s",26,0,57,57,57,NA,NA,"",NA,1.517,935.579147662225,937.113228800008,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,937.113228800008,937.113228800008,937.113228800008,937.113228800008,937.113228800008,937.113228800008,937.113228800008,60,944.128706844451,944.128706844451,944.128706844451,944.128706844451,944.128706844451,944.128706844451,944.128706844451,944.128706844451,944.128706844451,944.128706844451,944.128706844451,944.128706844451,944.128706844451,944.128706844451,944.128706844451,NA,NA,323,1,"2023-10-06_15h54.45.191","SELFtaskv6","2023.1.2",354.89496373894,NA,3
75,"COMPETENT","p",60,"b",80,200,"b",7,0,30,30,30,NA,NA,"",NA,2.117,562.435986204451,564.565764266663,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,564.565764266663,564.565764266663,564.565764266663,564.565764266663,564.565764266663,564.565764266663,564.565764266663,65,571.592111217775,571.592111217775,571.592111217775,571.592111217775,571.592111217775,571.592111217775,571.592111217775,571.592111217775,571.592111217775,571.592111217775,571.592111217775,571.592111217775,571.592111217775,571.592111217775,571.592111217775,NA,NA,323,1,"2023-10-06_15h54.45.191","SELFtaskv6","2023.1.2",354.89496373894,NA,4
75,"RESERVED","n",30,"g",-160,200,"b",8,0,5,5,5,NA,NA,"",NA,1.984,223.757494328893,225.755157617779,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,225.755157617779,225.755157617779,225.755157617779,225.755157617779,225.755157617779,225.755157617779,225.755157617779,65,232.781480959995,232.781480959995,232.781480959995,232.781480959995,232.781480959995,232.781480959995,232.781480959995,232.781480959995,232.781480959995,232.781480959995,232.781480959995,232.781480959995,232.781480959995,232.781480959995,232.781480959995,NA,NA,323,1,"2023-10-06_15h54.45.191","SELFtaskv6","2023.1.2",354.89496373894,NA,4
20,"GLOOMY","n",30,"b",-160,-240,"s",38,0,31,31,31,NA,NA,"",NA,2.25,578.580150328897,580.847668053335,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,580.847668053335,580.847668053335,580.847668053335,580.847668053335,580.847668053335,580.847668053335,580.847668053335,20,587.873719751107,587.873719751107,587.873719751107,587.873719751107,587.873719751107,587.873719751107,587.873719751107,587.873719751107,587.873719751107,587.873719751107,587.873719751107,587.873719751107,587.873719751107,587.873719751107,587.873719751107,NA,NA,323,1,"2023-10-06_15h54.45.191","SELFtaskv6","2023.1.2",354.89496373894,NA,2
65,"ADMIRABLE","p",65,"g",120,120,"s",17,0,35,35,35,NA,NA,"",NA,2.4,636.705367324452,639.118355626662,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,639.118355626662,639.118355626662,639.118355626662,639.118355626662,639.118355626662,639.118355626662,639.118355626662,65,646.148111928895,646.148111928895,646.148111928895,646.148111928895,646.148111928895,646.148111928895,646.148111928895,646.148111928895,646.148111928895,646.148111928895,646.148111928895,646.148111928895,646.148111928895,646.148111928895,646.148111928895,NA,NA,323,1,"2023-10-06_15h54.45.191","SELFtaskv6","2023.1.2",354.89496373894,NA,2
75,"ANXIOUS","n",35,"g",-120,200,"b",9,0,27,27,27,NA,NA,"",NA,2.35,522.73528348445,525.102027093337,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,525.102027093337,525.102027093337,525.102027093337,525.102027093337,525.102027093337,525.102027093337,525.102027093337,60,532.120619804453,532.120619804453,532.120619804453,532.120619804453,532.120619804453,532.120619804453,532.120619804453,532.120619804453,532.120619804453,532.120619804453,532.120619804453,532.120619804453,532.120619804453,532.120619804453,532.120619804453,NA,NA,323,1,"2023-10-06_15h54.45.191","SELFtaskv6","2023.1.2",354.89496373894,NA,3
40,"VULNERABLE","n",35,"g",-120,-80,"s",32,0,46,46,46,NA,NA,"",NA,1,786.443983644451,787.458264746674,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,787.458264746674,787.458264746674,787.458264746674,787.458264746674,787.458264746674,787.458264746674,787.458264746674,35,794.479785528893,794.479785528893,794.479785528893,794.479785528893,794.479785528893,794.479785528893,794.479785528893,794.479785528893,794.479785528893,794.479785528893,794.479785528893,794.479785528893,794.479785528893,794.479785528893,794.479785528893,NA,NA,323,1,"2023-10-06_15h54.45.191","SELFtaskv6","2023.1.2",354.89496373894,NA,3
75,"SUPPORTED","p",50,"b",0,200,"b",10,0,13,13,13,NA,NA,"",NA,1.3,328.595454577779,329.914203022228,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,329.914203022228,329.914203022228,329.914203022228,329.914203022228,329.914203022228,329.914203022228,329.914203022228,75,336.935861191116,336.935861191116,336.935861191116,336.935861191116,336.935861191116,336.935861191116,336.935861191116,336.935861191116,336.935861191116,336.935861191116,336.935861191116,336.935861191116,336.935861191116,336.935861191116,336.935861191116,NA,NA,323,1,"2023-10-06_15h54.45.191","SELFtaskv6","2023.1.2",354.89496373894,NA,4
65,"INTERESTING","p",65,"g",120,120,"s",18,0,17,17,17,NA,NA,"",NA,1.467,385.989055431113,387.473549653339,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,387.473549653339,387.473549653339,387.473549653339,387.473549653339,387.473549653339,387.473549653339,387.473549653339,65,394.489742506674,394.489742506674,394.489742506674,394.489742506674,394.489742506674,394.489742506674,394.489742506674,394.489742506674,394.489742506674,394.489742506674,394.489742506674,394.489742506674,394.489742506674,394.489742506674,394.489742506674,NA,NA,323,1,"2023-10-06_15h54.45.191","SELFtaskv6","2023.1.2",354.89496373894,NA,3
75,"HUMOROUS","p",60,"b",80,200,"s",11,0,34,34,34,NA,NA,"",NA,2.534,620.141721315551,622.689394062225,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,622.689394062225,622.689394062225,622.689394062225,622.689394062225,622.689394062225,622.689394062225,622.689394062225,65,629.713194382217,629.713194382217,629.713194382217,629.713194382217,629.713194382217,629.713194382217,629.713194382217,629.713194382217,629.713194382217,629.713194382217,629.713194382217,629.713194382217,629.713194382217,629.713194382217,629.713194382217,NA,NA,323,1,"2023-10-06_15h54.45.191","SELFtaskv6","2023.1.2",354.89496373894,NA,5
70,"LUCKY","p",50,"b",0,160,"s",15,0,47,47,47,NA,NA,"",NA,1.517,801.466453333342,803.000864142217,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,803.000864142217,803.000864142217,803.000864142217,803.000864142217,803.000864142217,803.000864142217,803.000864142217,70,810.020647822224,810.020647822224,810.020647822224,810.020647822224,810.020647822224,810.020647822224,810.020647822224,810.020647822224,810.020647822224,810.020647822224,810.020647822224,810.020647822224,810.020647822224,810.020647822224,810.020647822224,NA,NA,323,1,"2023-10-06_15h54.45.191","SELFtaskv6","2023.1.2",354.89496373894,NA,3
50,"SOCIABLE","p",65,"g",120,0,"s",28,0,53,53,53,NA,NA,"",NA,2.634,877.429689742217,880.078316373329,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,880.078316373329,880.078316373329,880.078316373329,880.078316373329,880.078316373329,880.078316373329,880.078316373329,55,887.104167822225,887.104167822225,887.104167822225,887.104167822225,887.104167822225,887.104167822225,887.104167822225,887.104167822225,887.104167822225,887.104167822225,887.104167822225,887.104167822225,887.104167822225,887.104167822225,887.104167822225,NA,NA,323,1,"2023-10-06_15h54.45.191","SELFtaskv6","2023.1.2",354.89496373894,NA,4
65,"AMBITIOUS","p",80,"g",240,120,"s",19,0,19,19,19,NA,NA,"",NA,1.367,410.020444160007,411.403070008892,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,411.403070008892,411.403070008892,411.403070008892,411.403070008892,411.403070008892,411.403070008892,411.403070008892,70,418.424024746666,418.424024746666,418.424024746666,418.424024746666,418.424024746666,418.424024746666,418.424024746666,418.424024746666,418.424024746666,418.424024746666,418.424024746666,418.424024746666,418.424024746666,418.424024746666,418.424024746666,NA,NA,323,1,"2023-10-06_15h54.45.191","SELFtaskv6","2023.1.2",354.89496373894,NA,4
30,"UNHEALTHY","n",20,"g",-240,-160,"s",34,0,1,1,1,NA,NA,"",NA,1.684,169.322382506667,171.022952106665,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,171.022952106665,171.022952106665,171.022952106665,171.022952106665,171.022952106665,171.022952106665,171.022952106665,25,178.045823146662,178.045823146662,178.045823146662,178.045823146662,178.045823146662,178.045823146662,178.045823146662,178.045823146662,178.045823146662,178.045823146662,178.045823146662,178.045823146662,178.045823146662,178.045823146662,178.045823146662,NA,NA,323,1,"2023-10-06_15h54.45.191","SELFtaskv6","2023.1.2",354.89496373894,NA,2
25,"INATTENTIVE","n",20,"g",-240,-200,"s",37,0,23,23,23,NA,NA,"",NA,2.934,466.102083413338,469.049158826674,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,469.049158826674,469.049158826674,469.049158826674,469.049158826674,469.049158826674,469.049158826674,469.049158826674,25,476.069998933337,476.069998933337,476.069998933337,476.069998933337,476.069998933337,476.069998933337,476.069998933337,476.069998933337,476.069998933337,476.069998933337,476.069998933337,476.069998933337,476.069998933337,476.069998933337,476.069998933337,NA,NA,323,1,"2023-10-06_15h54.45.191","SELFtaskv6","2023.1.2",354.89496373894,NA,2
50,"PASSIVE","n",40,"g",-80,0,"s",29,0,45,45,45,NA,NA,"",NA,2.901,769.523193173329,772.436421404447,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,772.436421404447,772.436421404447,772.436421404447,772.436421404447,772.436421404447,772.436421404447,772.436421404447,50,779.457437013334,779.457437013334,779.457437013334,779.457437013334,779.457437013334,779.457437013334,779.457437013334,779.457437013334,779.457437013334,779.457437013334,779.457437013334,779.457437013334,779.457437013334,779.457437013334,779.457437013334,NA,NA,323,1,"2023-10-06_15h54.45.191","SELFtaskv6","2023.1.2",354.89496373894,NA,3
65,"PRODUCTIVE","p",50,"b",0,120,"s",20,0,29,29,29,NA,NA,"",NA,1.067,547.340224568892,548.424766293334,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,548.424766293334,548.424766293334,548.424766293334,548.424766293334,548.424766293334,548.424766293334,548.424766293334,60,555.445962808895,555.445962808895,555.445962808895,555.445962808895,555.445962808895,555.445962808895,555.445962808895,555.445962808895,555.445962808895,555.445962808895,555.445962808895,555.445962808895,555.445962808895,555.445962808895,555.445962808895,1.03806208001333,NA,323,1,"2023-10-06_15h54.45.191","SELFtaskv6","2023.1.2",354.89496373894,NA,4
50,"ORIGINAL","p",60,"g",80,0,"s",30,0,42,42,42,NA,NA,"",NA,2.017,736.50973752889,738.539169280004,"None","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,738.539169280004,738.539169280004,738.539169280004,738.539169280004,738.539169280004,738.539169280004,738.539169280004,55,745.561654613339,745.561654613339,745.561654613339,745.561654613339,745.561654613339,745.561654613339,745.561654613339,745.561654613339,745.561654613339,745.561654613339,745.561654613339,745.561654613339,745.561654613339,745.561654613339,745.561654613339,NA,NA,323,1,"2023-10-06_15h54.45.191","SELFtaskv6","2023.1.2",354.89496373894,NA,3
65,"BRILLIANT","p",55,"b",40,120,"s",21,0,20,20,20,NA,NA,"",NA,1.567,425.409146311111,426.98710613334,"b","None","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,426.98710613334,426.98710613334,426.98710613334,426.98710613334,426.98710613334,426.98710613334,426.98710613334,55,434.01309383112,434.01309383112,434.01309383112,434.01309383112,434.01309383112,434.01309383112,434.01309383112,434.01309383112,434.01309383112,434.01309383112,434.01309383112,434.01309383112,434.01309383112,434.01309383112,434.01309383112,1.23378687999502,NA,323,1,"2023-10-06_15h54.45.191","SELFtaskv6","2023.1.2",354.89496373894,NA,4
